Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D6683,0,0.9303862232136244,0,6.222995670216536e-08,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.3039834629600768,0,0,0.2567023955726749,0,0.0086683958023762,0.584638902669283,0.1278899842292355,0,0,0,1.0,0,0.0820701356487043,0.6874335,bank_detail_update,1.0789949660436812e-07,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.3,2,0,0,0,0,3.2650108424925385e-11,self signed,0.0005412295609381,0.0114395658462833,0,1,0,"[""""]"
D6684,0,2.8985600754608e-07,0,0.0004366453759497,0,0,0,3.015207618632731e-05,0,0,0,0,0,0.1341578936081108,0.027581889968381,0,0,0,0,0.2434475322879137,0,0,5,1.2972660248405156e-102,"[""winword.exe"", ""powershell.exe""]",0,0,0.0001974656651924,0,0,7.61700045222944e-05,0,0.3970290616539095,0.8696363238345705,0.0012737412907498,0,0,0,0.0,0,0.769234191324237,0.4230239,vpn_or_mfa_reset,0.1930474157377373,0,0,0,0,0.0,0,fail,fail,none,1,TLS 1.0,0,0,0,1,0,0.0043035409144645,expired,0.2556825925204204,0.2307890311506175,0,1,0,"[""""]"
D6685,0,0.0044806243583481,0,0.8382874773989439,0,0,0,0.015095674353023,0,0,0,0,0,3.538590459620648e-05,0.3939300339391157,0,0,0,0,0.5465511671800718,0,4,5,1.492259425639443e-23,"[""winword.exe""]",0,0,0.0037938784228732,0,0,1.1539654782473083e-05,0,7.777236962477776e-12,0.2136628593158072,1.052266372328909e-05,0,0,0,1.0,0,0.0147223157114047,0.808675,wire_transfer,0.5142017707357661,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.2,1,0,0,0,0,0.0004082713800655,valid,0.1229422750515379,0.0001289990498608,0,1,0,"[""""]"
D6686,0,0.0070543952184244,0,0.4070064903104801,0,0,0,0.6284412308137327,0,0,0,0,0,0.1042090142998944,0.1255790451488998,0,0,0,0,0.4118355768455333,0,1,4,0.0013911493708383,"[""winword.exe""]",0,0,1.2872417328433147e-14,1,0,0.019890636165427,0,0.0170118499937613,0.800762969983458,0.4882538354775367,0,0,0,0.5,0,3.883930027913778e-13,0.7791065,document_download,0.3495713925776686,0,0,0,0,0.0,0,pass,pass,fail,1,SSL,0,0,0,0,0,0.3990084100410803,mismatch,4.202311503538984e-09,0.1931797583958663,0,1,0,"[""""]"
D6687,0,0.0027950738048944,0,0.1723775891037174,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,0.7655198702261959,0,0,0.009880081603703,0,0.4980036077761946,4.8867097601993365e-06,0.0027540618204316,0,0,0,1.0,0,2.305895769947732e-05,0.8441054,none,2.07948779684882e-06,0,0,0,0,0.0,0,pass,none,permerror,1,TLS 1.2,2,0,0,0,0,0.0243343247017575,valid,0.0540373128474821,0.0168118022483919,0,1,0,"[""""]"
D6688,0,3.739342058270125e-05,0,0.0120991270525324,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.3268443989424813,0,0,4.895664500974929e-10,0,0.0001477166866711,0.0010107931533113,0.0016045410267435,0,0,0,1.0,0,0.2600240758895968,0.808913,sensitive_data_request,2.4342596688497574e-19,0,0,0,0,0.0,0,softfail,policy,none,1,TLS 1.2,0,0,0,0,0,0.0094740718177761,valid,0.030222004580044,0.5076409508783121,0,1,0,"[""""]"
D6689,0,0.3919118615454785,0,1.5083844534290206e-05,0,0,0,0.0058442893826787,0,0,0,0,0,0.3893209743013995,6.528926853065736e-06,0,0,0,0,0.2188524336750398,0,2,4,2.1523295638154024e-21,"[""winword.exe""]",0,0,0.0128956361697581,0,0,0.0990845302790696,0,0.0027080698523414,0.0187327260316334,0.0263701797949493,0,0,0,1.0,0,0.0012467980753009,0.2558592,meeting_request,0.0008794076399632,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.2,0,0,0,0,0,0.0031899156231497,valid,2.126385570813041e-12,0.1743837789551817,0,1,0,"[""""]"
D6690,0,0.4794136414614159,0,1.6198767948055229e-06,0,0,0,0.1883271817778413,0,0,0,0,0,0.0009565930051716,0.3618748544928151,0,0,1,0,0.028570697121658,0,1,4,2.7992161914289323e-24,"[""winword.exe""]",0,0,0.0393702911454494,0,0,0.0206567133917309,0,0.5757982271137585,0.0065957522724446,0.0475313271910415,0,0,0,1.0,0,0.1506955104015861,0.7451057,none,3.2764815920112466e-05,0,0,0,0,1.0,0,pass,none,fail,1,TLS 1.1,0,0,0,0,0,0.0052185645795387,self signed,7.197669433765818e-06,0.1123336424006449,1,1,0,"[""""]"
D6691,0,0.059721283299228,0,0.0094109029261826,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.756480941964053,0,0,0.0041189485146513,0,0.7890442499261108,0.3947034921551738,6.016528628867143e-06,0,0,0,1.0,0,0.2620580126639134,0.6812876,none,0.5465862309238805,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,0,0,0,0,0,1.2270523761599667e-06,self signed,1.1890944551844021e-07,0.2745275955062589,0,1,0,"[""""]"
D6692,0,0.0021754552795272,0,0.0371513449639649,0,0,0,0.2951727872694867,0,0,0,0,1,1.2115173867570361e-08,0.0833797885692365,0,0,0,0,0.6350086103670193,0,2,7,6.709867346411138e-52,"[""outlook.exe""]",0,0,0.0057266757315263,0,0,0.0246195869554096,0,0.0005673897139321,0.0127115692719089,0.069517398542418,0,0,0,1.0,0,2.842067235120358e-07,0.4829814,legal_threat,9.91741924703109e-09,0,0,0,0,0.0,0,fail,policy,pass,1,TLS 1.2,0,0,0,0,0,6.734618379108562e-09,valid,0.0021980354836547,1.1364462470961668e-05,0,1,0,"[""""]"
D6693,0,0.3209653007776898,0,0.0480000102268681,0,0,0,0.001427063293508,0,0,0,8,0,0.0051406386066929,0.132428343831035,0,0,0,0,0.0977675863950751,0,4,4,1.5552348107156445e-15,"[""acrobat.exe""]",0,0,0.0027102100141638,0,0,0.0225093177145677,0,0.0187370682712145,0.0018965061614626,0.1180922806555961,0,0,0,1.0,0,0.4769768538768311,0.4965604,link_click,1.3837679198124788e-22,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.3,3,0,0,0,0,5.44647007036338e-05,valid,0.000493284656349,0.2427724556343864,0,1,0,"[""""]"
D6694,0,2.3811373203990697e-07,0,0.0043186192055965,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,5.41184377036325e-05,0,0,1.4786548872004944e-11,0,0.000885710626259,0.0005486110147099,1.997276423027898e-06,0,0,0,1.0,0,3.246667181896734e-07,0.6759205,bank_detail_update,0.7717286860372855,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.3,3,0,0,0,0,0.8304086931205104,valid,0.128848649494994,3.510733390019739e-05,0,1,0,"[""""]"
D6695,0,2.4522137957629416e-10,0,0.00060209581408,0,0,0,8.145094295152839e-08,0,0,0,0,0,2.856011357189556e-05,0.4226895228192412,0,0,0,0,0.7511429767535024,0,0,4,3.008302028137148e-48,"[""winword.exe"", ""powershell.exe""]",0,0,1.9543937716865848e-19,0,0,9.28677650835303e-06,0,0.1724050000554729,0.5976155194614938,0.7825566601497782,0,0,0,1.0,0,0.1190412433086011,0.0610355,vpn_or_mfa_reset,5.4281692630052965e-25,0,0,0,0,0.0,0,pass,fail,permerror,1,TLS 1.2,0,0,0,0,0,0.0191384021247308,mismatch,0.0264854017580225,3.068897214947853e-13,0,1,0,"[""""]"
