Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D7133,0,1.4178780178369065e-05,0,0.4888481190129797,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0168187469647666,0,0,0.7885063396921557,0,0.0053910266272482,0.3181072102534523,0.0010965882277248,0,0,0,1.0,0,0.0001097373600895,0.3337909,sensitive_data_request,0.0001003956984432,0,0,0,0,0.0,0,pass,neutral,fail,1,SSL,4,0,0,0,0,0.0011700436880523,valid,0.0004062732125885,0.2020839368081631,0,1,0,"[""""]"
D7134,0,0.0474751916728339,0,6.762141994259648e-06,0,0,0,0.0478833682530488,0,0,0,0,0,3.063859216069477e-05,0.0112660410774799,0,0,0,0,0.4138026381998934,0,0,5,114.80325723280626,"[""winword.exe""]",0,0,0.0011384191269217,0,0,0.0094528409969705,0,0.3668336773456896,0.232196760702671,1.3235517564608536e-05,0,0,0,0.5,0,0.015692224147645,0.0960172,meeting_request,0.0960110787811825,0,0,0,1,0.0,0,pass,pass,fail,1,TLS 1.0,1,0,0,0,0,0.5484174935125935,self signed,0.0031797963117631,0.3795295297286185,0,1,0,"[""""]"
D7135,0,0.0016914672619327,0,1.2296034121920001e-12,0,0,0,0.2475202099482778,0,0,0,0,0,8.003531007233455e-05,0.0025188403387228,0,0,0,0,0.0935201873779376,0,0,4,2.0532808734066958e-39,"[""winword.exe""]",0,0,2.367653849564043e-06,0,0,0.0006973404726872,0,5.849631531948101e-09,0.1086849479194174,0.1188510580746714,0,0,0,1.0,0,0.1766602534151966,0.1783926,none,5.500499113416461e-06,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.1,0,0,0,0,0,0.6598514137288795,valid,0.0007657357081448,0.8291092884987816,0,1,0,"[""""]"
D7136,0,3.205505236087199e-05,0,0.0084531211348747,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.002760247531958,0,0,0.0211355190778754,0,0.3581317872966973,0.0019819920252805,0.0170423539277496,0,0,0,0.0,0,6.722818132210199e-06,0.054893,none,0.0001063529362867,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.2,0,0,0,0,0,1.0969043492511763e-09,expired,0.2742342063658741,0.0614558828790071,0,1,0,"[""""]"
D7137,0,0.2813569999044029,0,0.116776686505607,0,0,0,0.2614543359151225,1,0,0,0,0,0.0124903626772663,0.0058398895439412,0,0,0,0,0.7669036696421491,0,0,4,9.053765149122218e-66,"[""outlook.exe""]",0,0,3.0473921099774373e-05,0,0,0.0077782732843592,0,3.295090339812993e-08,0.0022663176344462,3.892815739067997e-08,0,0,0,0.5,0,0.255520843694334,0.8176193,legal_threat,1.6653972194736345e-07,0,0,1,0,0.0,0,fail,fail,fail,1,TLS 1.2,4,0,0,0,0,0.0801947440210832,valid,0.6372549795754262,2.395605181160462e-12,0,1,0,"[""""]"
D7138,0,0.067272151259295,0,0.0003769621968844,0,0,0,0.8918284821344108,0,0,0,0,0,0.0062260135584025,0.3014713189976526,0,0,0,0,0.2054363868666939,0,0,7,8.822994760271006e-15,"[""acrobat.exe""]",0,0,0.0568124577172301,0,0,0.0796231209612613,0,0.0014683653490296,0.5792852184747032,0.0258347774278271,0,0,0,0.0,1,3.042502669679766e-06,0.9124342,link_click,0.6023627276983844,0,0,0,0,0.0,0,fail,policy,pass,1,TLS 1.1,0,0,0,0,0,0.5393992316060302,valid,0.019287040574887,8.060549113459464e-05,0,1,0,"[""""]"
D7139,0,0.0079339742441797,0,1.783008253165017e-08,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.428844452472434e-08,0,0,0.0005957377853353,1,0.0033951194952154,8.968225059246744e-08,0.0814838316750045,0,0,0,1.0,0,0.0169486161298078,0.9697529,bank_detail_update,4.089539214974411e-11,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.2,0,0,0,0,0,0.5132185584491136,valid,0.0023335379949306,4.059242244557577e-06,0,1,0,"[""""]"
D7140,0,0.0124338512273835,0,0.2234342829084319,0,0,0,8.056629739513018e-05,0,0,0,0,0,0.0692701150150228,0.0010717447318343,0,0,0,0,0.1544701335212631,0,1,4,2.256497132014099e-63,"[""winword.exe"", ""powershell.exe""]",0,0,0.0017805576527328,0,0,1.3484133747164883e-06,0,0.0035046060017323,0.0016777508193727,0.0017296777828666,0,0,0,1.0,0,1.739246627093935e-08,0.0339036,vpn_or_mfa_reset,0.0058117812580005,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.1,0,0,0,0,0,0.3814495030122335,valid,0.0832106220802842,0.0191304009365532,0,1,0,"[""""]"
D7141,1,5.724851419980632e-09,0,0.4799329427169409,0,0,0,0.0005794069680071,0,0,0,8,0,0.0806950573422164,0.0014377100651825,0,0,0,0,0.4656566421179149,0,0,4,6.2954005074898e-41,"[""winword.exe""]",0,0,0.096538091860148,0,0,1.2922379586530731e-06,0,7.816551777274481e-05,4.294847385766526e-05,0.5938214614000837,0,0,0,1.0,0,7.713436206585661e-05,0.0365836,wire_transfer,4.0333368411388407e-11,0,0,0,0,0.0,0,softfail,fail,pass,1,TLS 1.1,1,0,0,0,0,0.026408559976854,self signed,0.7050259663648003,0.4753200445556952,0,1,0,"[""""]"
D7142,0,0.0036239660642199,0,5.2747097746972304e-11,0,0,0,0.0075938772038777,0,0,0,0,5,4.130058388034988e-06,2.08497665560382e-05,0,0,1,0,0.8900962837136766,0,0,4,4.552963576313764e-05,"[""winword.exe""]",1,0,5.183335284822844e-05,0,0,0.8559596911081838,0,0.071915031134857,0.0246082658730155,1.2494733412711628e-05,0,0,0,1.0,0,7.18745256537317e-08,0.1860418,document_download,6.279813493911419e-12,0,0,0,0,0.0,0,pass,temperror,fail,1,TLS 1.0,0,0,0,0,0,0.0634299877691648,valid,0.0408408790645753,0.5754843047508901,0,1,0,"[""""]"
