Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D6033,0,0.0065063681965173,0,0.364703857456385,0,0,0,0.0003156322876045,6,0,0,0,0,0.1366281631756035,0.0069921588066152,0,0,0,0,0.5819101456363767,0,0,4,5.54561748210064e-46,"[""outlook.exe""]",0,0,0.1016767173482431,0,0,0.0014495425547039,0,0.1188929665897064,0.0555506797817347,0.0006362552053961,0,0,0,1.0,0,0.0011012685653099,0.2802838,legal_threat,0.0009492694217485,0,0,0,0,0.0,0,softfail,none,temperror,1,TLS 1.3,0,0,0,0,0,2.9193581887880965e-14,revoked,1.0195982024365449e-06,0.0130039831565577,0,1,0,"[""""]"
D6034,0,0.1470467699647314,0,4.6326957587651234e-08,0,0,0,0.0169594168894956,0,0,0,5,0,0.0592331325095721,1.198884897932656e-06,0,0,0,0,0.7332638247682711,0,1,5,0.0030786927844016,"[""acrobat.exe""]",0,0,6.402973525510277e-06,0,0,1.4266600253488325e-06,0,2.4100871500259347e-06,2.408670346857925e-06,0.0033104190419062,0,0,0,0.5,0,0.0001559536690195,0.868948,link_click,0.2625923433185077,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.2,1,0,0,0,0,4.354793640650781e-12,valid,0.3072353970025215,6.11476406902852e-15,0,1,0,"[""""]"
D6035,0,0.0656741002427092,0,2.019553177626612e-08,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.4681677939537508,0,0,0.0023188927340261,0,0.181533300144432,0.0555929586658618,0.0332858623330774,0,0,0,1.0,0,6.484328372679011e-09,0.3641609,bank_detail_update,5.7817355065235035e-11,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.1,0,0,1,0,0,6.508453849388847e-05,self signed,0.3699029243167777,7.024799061151393e-06,0,1,0,"[""""]"
D6036,0,0.0645957700288794,0,0.0034271493121994,0,0,0,0.0256871003788719,0,0,0,6,0,1.3365537129311118e-07,0.0014605473275624,0,0,0,0,0.249991061517167,1,0,4,1.026479603525793e-33,"[""winword.exe"", ""powershell.exe""]",0,0,0.0153155288070615,0,0,0.0019619622358001,0,0.1740795930592223,0.0038264326939479,0.0016598291975929,0,0,0,1.0,0,9.73191788324989e-10,0.1738078,vpn_or_mfa_reset,0.6405590109405483,0,0,1,0,0.0,0,pass,temperror,none,1,TLS 1.2,0,1,0,0,0,0.860006295014811,valid,0.0009935897032049,0.1273291254218214,0,1,0,"[""""]"
D6037,0,0.0045070482679208,0,6.967451175775491e-08,0,0,0,0.7832817826102255,0,0,0,0,0,0.0040246065994826,0.0012218515188386,0,0,0,0,0.7137018141641404,0,0,5,6.805138280727624e-12,"[""winword.exe""]",0,0,0.2510223720936815,0,0,4.4833493942476436e-10,0,0.0223840211914604,1.954945250130605e-07,0.5798059444460479,0,3,0,1.0,0,0.0003045813350654,0.0119827,wire_transfer,0.0967705776233475,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.0,4,0,0,0,0,0.1069946649823123,valid,8.223356952151346e-07,0.3650686233405948,0,1,0,"[""""]"
D6038,0,0.0001834934086703,0,0.73625763054569,0,0,0,0.3135577452068506,0,0,0,0,0,3.576107723818968e-07,2.577659695113488e-13,0,0,0,0,0.5967188987357509,0,1,4,1.8526853811100262e-28,"[""winword.exe""]",0,0,0.0021642621237332,0,0,1.2516893871982372e-05,1,0.1919081721966751,0.0003459679172676,0.3645901417791938,0,0,0,1.0,0,0.005310381680426,0.0577785,document_download,0.0093299093372213,0,0,0,0,0.0,0,fail,pass,temperror,1,TLS 1.2,1,0,0,0,0,0.0074465586503333,valid,0.0130509051907091,0.0215035545761849,0,1,0,"[""""]"
D6039,0,5.417928536354327e-05,0,0.0367867796357289,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.231621501593343e-05,0,0,0.3465022110237878,0,0.0203883851026353,0.4060685073542159,0.4078396513017908,0,0,0,0.5,0,7.836061456109834e-11,0.4035977,none,9.139618800342025e-12,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.3,0,0,0,0,0,0.2282150927930855,valid,0.0057462878069029,0.0001005307993685,0,1,0,"[""""]"
D6040,0,0.0466989883306955,0,6.234660364385671e-08,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,8.632360346507772e-13,0,0,0.0019137408197439,0,0.0092214085121677,7.976396821435687e-07,0.0146652714511754,0,0,0,1.0,0,3.583646912939383e-05,0.3158979,sensitive_data_request,3.729809748807874e-07,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.2,0,0,0,0,0,2.4944433613524395e-19,self signed,0.002851443584853,1.637250358903845e-10,0,1,0,"[""""]"
D6041,0,0.0221097081149688,0,1.19874206550115e-06,0,0,0,5.146994054795926e-05,0,0,0,0,0,0.0008751610805683,0.0020693638089519,0,0,0,0,0.1474104235287283,0,2,5,2.285897478319825,"[""winword.exe""]",0,0,0.027343414872916,0,0,0.0007758349289475,0,0.0418645194145736,0.1534734307607204,0.1012895296478562,0,0,0,0.5,0,3.143087335947828e-09,0.3848161,meeting_request,5.238819083559658e-07,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.2,0,0,0,0,0,0.0247465376572167,valid,0.0006576939211126,0.023526577933553,0,1,0,"[""""]"
D6042,0,0.0081696407351492,0,0.1246946009545807,0,0,0,0.0093739647067245,0,0,0,2,0,0.0723286340688983,0.0002529784692972,0,0,0,0,0.3186798143741713,0,0,4,4.071912879872047e-44,"[""winword.exe""]",0,0,4.3258259748665454e-10,0,0,2.146342055478368e-07,0,0.9297473927431306,0.0657368080151059,0.4819324036031421,0,0,1,1.0,0,1.4895875239035036e-13,0.6132937,none,0.0092811284183191,0,0,0,0,0.0,0,fail,fail,permerror,1,TLS 1.3,1,0,0,0,0,0.0940651155111497,valid,0.8242749781286919,4.634700864940445e-09,0,1,0,"[""""]"
