Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D4883,0.7621564767,0.4055063262,0,1.342e-07,0,0,0,0.0023097925,0,0,0,0,0,0.2016118053,0.0009735039,0.236285248,0.6561770601,0.2458515638,0,0.7873986458000001,1,0,4,22.0168387835,"[""""]",0,0,2.46817e-05,0.6427096170000001,0,0.002099105,0,0.0019171961,0.0828344432,0.0970191434,0,0,0,1.0,0,9.4e-09,0.4236255184,wire_transfer,0.5998049113,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.1,1,0,0,0,0,0.0044169235,valid,4.06117e-05,0.0713933188,0,1,0,4
D4884,0.2004672197,0.5477168146,0,9e-10,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.2786555732,0.6465403660000001,0.3863261061,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1807727846,0.5723051312,0,0.1246740245,1,2.5396e-05,0.1161817391,0.0005564167,0,0,0,0.5,0,0.0002372204,0.4046813719,invoice_verification,6.5829e-06,0,0,0,0,0.0,0,pass,fail,temperror,1,TLS 1.3,1,0,0,0,0,1.981e-07,valid,0.0133828666,0.0008233246,0,1,0,0
D4885,0.8954342647,8.689934976000001e-18,0,0.0086946514,0,0,0,0.344830196,0,0,0,3,0,0.0043634284,0.3347574662,0.6107027150000001,0.9001440420000001,0.5040063166000001,0,0.9286884055,0,0,4,2.780880937e-160,"[""""]",0,0,3.6375e-06,0.0856593454,0,0.0003517442,0,9.977e-07,0.0003311109,0.4601169114,0,0,0,1.0,0,3.12449e-05,0.027328579,wire_transfer,0.0194007892,0,0,0,0,0.0,0,fail,policy,pass,1,TLS 1.2,4,0,0,0,0,4.7e-09,valid,0.0001967175,0.4400911401,0,1,0,0
D4886,0.1402376572,0.0558881715,0,0.0053771857,0,0,0,7.1643e-05,0,0,0,0,0,0.0009321491,0.0026288585,0.7637970091,0.8137451914,0.019103257,0,0.8813703391000001,0,0,4,1.066618318e-53,"[""""]",0,0,0.001872884,0.8961330828,0,0.0014357673,0,0.0009290378,0.2708567898,0.0028002927,0,0,0,0.5,0,0.0033604121,0.4586401852,invoice_payment,0.0381480111,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.3,0,0,0,0,0,0.0896653679,expired,1.4267e-06,0.0015500645,0,1,0,0
D4887,0.587192993,0.0,0,0.0005842634,0,0,0,0.2392277264,0,0,0,0,0,7.3046e-06,0.8918839622,0.7277336076,0.0581428645,0.2139057141,0,0.523165911,0,0,4,0.0038830581,"[""""]",0,1,0.0155534972,0.1333228558,0,0.5333618383000001,0,0.3888344018,0.2812921299,0.1234847764,0,0,0,1.0,0,1.0552e-06,0.8015326311000001,urgent_callback,0.1612020834,0,0,0,0,0.0,0,softfail,policy,fail,1,TLS 1.1,0,1,0,0,0,0.0115478746,valid,6.976553744e-22,2.70479611e-19,0,1,0,0
D4888,0.5915833134,0.2001491361,0,0.4229678134,0,0,0,4.09314e-05,0,0,0,0,0,7.483e-07,0.3263544048,0.3596851295,0.4680560373,0.2490102604,0,0.3980517688,0,1,6,1.594363655e-22,"[""""]",0,0,0.0397307541,0.7707994063,0,1.81324e-05,0,0.0060823361,8.600000000000001e-09,0.0001111492,0,0,0,1.0,0,0.0026441656,0.1912408565,vpn_or_mfa_reset,0.0800167988,0,0,0,0,0.0,0,fail,policy,pass,1,TLS 1.2,0,0,0,0,0,0.0618900355,valid,0.0009322648,3.08e-08,0,1,0,0
D4889,0.3445869379,0.0601003147,0,2.0219e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.7422830643,0.3620699458,0.5599362866,0,0.0,0,0,0,0.0,"[""""]",0,0,0.4568310888,0.5354187711,0,0.9167979702,0,0.0051097529,0.298811419,0.0130426902,0,0,0,0.0,0,4.18822e-05,0.9394113107,none,3.6e-09,0,0,0,0,0.0,0,pass,pass,pass,1,TLS 1.2,0,0,0,0,0,2.86e-08,valid,0.0001113912,0.0144889053,0,1,0,0
D4890,0.0437311397,8.125000000000001e-07,0,0.6575204345,0,0,0,0.1716359886,0,0,0,0,0,2.87e-07,0.6140441582,0.3076862775,0.4172772579,0.3228009703,0,0.8303242587,0,0,5,9.6095e-06,"[""""]",0,0,9.000000000000001e-09,0.4569868394,0,0.7495621276000001,0,0.0222046021,0.999877046,0.0701039958,0,0,0,1.0,0,0.0,0.4412968165,none,0.6205910962,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.3,0,0,0,0,0,0.2116402226,self signed,0.0074548608,0.240895485,0,1,0,0
D4891,0.6844207935000001,0.0456404316,0,5.887e-07,0,0,0,0.1893664107,0,0,0,0,0,0.0051335453,0.0019908428,0.6735964440000001,0.1057868724,0.5251931162,0,0.9439559308,0,0,5,3.814145247e-63,"[""""]",0,0,0.0007443931,0.9178809129,0,0.0005671396,0,0.0405075433,0.6239866891,5.7000000000000006e-09,0,3,0,0.5,0,0.0610031446,0.8692387945000001,none,0.1312399976,0,0,0,0,0.0,0,fail,pass,fail,1,TLS 1.2,3,0,0,0,0,0.0054868636,valid,1.795e-07,0.8164594451,0,1,0,0
D4892,0.3792722909,3.7264e-06,0,0.0970949702,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.4484326437,0.5184987475,0.5086168608,0,0.0,0,0,0,0.0,"[""""]",0,0,1e-10,0.2858964786,1,0.0350807702,0,0.1985517419,0.0694518667,0.0260764186,0,3,0,1.0,0,0.1467422295,0.0117313051,legal_threat,0.0136310896,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.1,0,0,0,0,0,0.0001627343,valid,0.0044537944,0.1612255913,0,1,0,0
D4893,0.8156792662,7.13e-08,0,0.0001052549,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.3663522416,0.6164694978,0.8317179505000001,0,0.0,0,0,0,0.0,"[""""]",0,0,9.53413e-05,0.2344001111,0,0.0343633669,0,0.0412283062,0.2580643291,4.1086e-06,1,0,0,1.0,0,6.51559e-05,0.3091720882,document_download,0.0095120743,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.3,4,0,0,0,0,0.7092300552,valid,3.1200000000000004e-07,2.49e-08,0,1,0,0
D4894,0.852888639,0.0368275817,0,0.0052522741,0,0,0,0.0016991132,0,0,0,0,0,0.0778056303,0.0001998013,0.5785858180000001,0.3956754031,0.1085010719,0,0.5890415714,0,0,5,0.0,"[""""]",0,0,0.096929703,0.5657954259,0,0.0018867725,0,0.0066558277,0.0456294417,0.010045436,0,0,0,1.0,0,2.547e-07,0.9518943484,gift_card_request,0.2212415039,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.2,0,0,0,0,0,3.75459e-05,valid,0.5986081267000001,4.4761e-06,0,1,0,0
D4895,0.4587759914,0.0017049116,0,1.6e-09,0,0,0,0.1746851523,0,0,0,0,0,0.0153774805,0.1419354085,0.0951699549,0.8904179388000001,0.1998121355,0,0.6429692691000001,0,0,5,7.3978e-06,"[""""]",0,0,1.18634e-05,0.8277827906,0,0.6205997474,0,0.0041923695,0.0084234234,0.3522980022,0,0,0,0.5,0,0.0066507693,0.3007272111,none,9.7577e-06,0,0,0,0,0.0,0,pass,permerror,none,1,TLS 1.3,0,0,0,0,0,0.9493176926,valid,0.002115657,0.0007473215,0,1,0,1
D4896,0.9516690078,2.2000000000000003e-09,0,2.6498e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.3786014154,0.5859697055,0.7955463409,0,0.0,0,0,0,0.0,"[""""]",0,0,6.19912e-05,0.5992636172,0,0.0825849184,0,0.0023244303,0.0053917351,0.0743160609,0,0,0,1.0,0,4.041e-07,0.9311954396,urgent_callback,0.0520081282,0,0,0,1,0.0,0,pass,pass,fail,1,TLS 1.3,0,0,0,0,0,0.0032559561,valid,0.0406586575,0.004918917,0,1,0,0
D4897,0.621958011,3.356e-07,0,0.0,0,0,0,0.1297585419,0,0,0,1,0,3e-10,8.28373e-05,0.5540296401,0.1701398613,0.0849224852,0,0.4072474366,0,0,6,9.796198945e-24,"[""""]",0,0,4.29475e-05,0.0128434499,0,0.0045012233,0,1e-10,0.0487391936,0.0096196775,0,0,0,0.5,0,0.2138745875,0.8973953224000001,none,0.0099189493,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.1,3,0,0,0,0,0.0027544371,valid,1.5600000000000002e-07,0.1582631119,0,1,0,0
D4898,0.8401756564,0.9745439689,0,4.3478e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.6759084597,0.5056388556,0.1479379264,0,0.0,0,0,0,0.0,"[""""]",0,0,7.782e-07,0.8660950751000001,0,0.3411752853,0,0.0050402228,0.1789477511,2.61e-08,0,0,1,1.0,0,0.0,0.2780572084,link_click,0.0066065079,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.1,4,1,0,0,0,0.1290618189,valid,0.0130631207,0.0098704578,0,1,0,0
D4899,0.5025754898,0.0117805846,0,0.0403816957,0,0,0,0.0055294422,0,0,0,0,0,0.0003967256,3.8240000000000004e-07,0.1723258351,0.0944823553,0.3405037633,0,0.4524702649,1,0,4,3.911e-07,"[""""]",0,0,4e-10,0.4273944859,0,0.024673648,0,0.5213886319000001,0.607748756,0.5124780403,0,0,0,1.0,0,6.0915e-06,0.5626227466,none,0.1053862015,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.3,0,0,1,0,0,5.1063e-05,valid,1.10404e-05,0.0035941705,0,1,0,0
D4900,0.3844884296,0.0029113196,0,4.21464e-05,0,0,0,0.0072055008,0,0,0,0,0,1.5902e-06,1.9e-09,0.7022263991000001,0.1133321392,0.046295096,0,0.2160131745,0,4,6,1.5443045689999998e-33,"[""""]",0,0,3.0634e-06,0.406142815,0,0.0024616099,0,0.0018798457,0.0183833121,0.0023493098,0,0,0,1.0,0,0.0001915591,0.5605121806,wire_transfer,0.0072462205,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.2,0,0,0,0,0,0.0416874988,valid,0.0763897647,0.0001228565,0,1,0,0
D4901,0.943962113,0.0111189127,0,0.0412862025,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.3673054626,0.1931299392,0.7745861343,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1995375046,0.1405451467,0,0.2405001504,0,0.0171900139,3.6813e-06,0.086430364,0,0,0,1.0,0,0.3412490832,0.2811828016,wire_transfer,9.9157e-06,0,0,0,0,0.0,0,fail,pass,pass,1,TLS 1.1,1,0,0,0,0,0.0096539926,valid,0.0399675225,0.0074510326,0,1,0,0
D4902,0.7708087591,1.8075e-06,0,1.173e-07,0,0,0,0.4899031479,0,0,0,0,0,2.03124e-05,0.909218823,0.8731410570000001,0.3747672275,0.7505880551,0,0.5189117603,0,0,4,1.2284905139999998e-88,"[""""]",0,0,0.1122227481,0.8311695766,0,0.0089904721,0,0.0312809939,0.7352015108000001,1.00056e-05,0,0,0,0.5,0,6.336000000000001e-07,0.3693204158,gift_card_request,1.405e-07,0,1,0,0,0.0,0,fail,temperror,fail,1,TLS 1.3,2,0,0,0,0,0.0,self signed,2.368818154e-16,0.6686783356,0,1,0,0
D4903,0.2449027691,1.0950000000000001e-07,0,7.3335e-06,0,0,0,0.1514918085,0,1,0,0,1,3.2432909549999998e-18,3.4913e-06,0.0622557903,0.456708029,0.5459093848000001,0,0.5380995273,0,0,6,0.0,"[""""]",0,0,0.0089871396,0.3987260985,0,0.0077453442,0,0.0007797953,0.8231215894,0.0204906865,0,0,0,1.0,0,0.0568025674,0.3116851881,none,0.3121244113,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.3,1,0,0,0,0,0.0006935306,valid,0.5974234092,0.0018123372,0,1,0,0
