Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D6133,0,0.1546111116312798,0,5.435769537967887e-15,0,0,0,0.3886461453334047,0,0,0,0,0,0.0056129432525375,0.1386225672696523,0,0,0,0,0.5741432602947811,0,0,4,2.9094415385265896e-11,"[""acrobat.exe""]",0,0,0.0025130168145773,0,0,0.0190150093683788,0,2.056062172840389e-05,4.773899206672957e-07,0.2932830097800867,0,0,1,1.0,0,1.5379656746091817e-07,0.5027808,link_click,0.0014687718914785,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.1,0,0,0,0,0,0.000538258540271,valid,0.1790966079733015,3.1451179386892043e-25,0,1,0,"[""""]"
D6134,0,0.1525621627756621,0,1.381764640646965e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.4805541000549728,0,0,0.0280289682098715,1,0.4220246943838537,0.7739674252417719,0.0068185697409935,0,0,0,0.5,0,0.2978180227407685,0.8896412,bank_detail_update,0.0007146549296841,0,0,0,0,0.0,0,pass,permerror,none,1,TLS 1.2,0,0,0,0,0,0.5688751993269847,valid,0.0007036029676313,0.0040151623470179,0,1,0,"[""""]"
D6135,0,0.5748724336899104,0,0.2763858704946188,0,0,0,0.9408686359790528,0,1,0,0,0,0.0205226802056338,0.6671249540364615,0,0,0,0,0.2507423648466835,0,0,4,1.7248538630065512e-94,"[""winword.exe"", ""powershell.exe""]",0,0,0.4006517917947629,0,0,6.8763102144261724e-09,0,0.2125276566486232,0.0008071940728142,0.8439129019534408,0,0,0,1.0,0,0.1335759937871566,0.0769902,vpn_or_mfa_reset,0.7678563003986592,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.1,1,0,0,0,0,0.0703424783462984,revoked,0.0014643662629592,3.897426419566585e-07,1,1,0,"[""""]"
D6136,0,0.013198310580588,0,0.060442957151359,0,0,0,0.0082065403191992,0,0,0,0,0,0.7101590620243751,8.610507848454929e-12,0,0,0,0,0.7152238739925373,0,0,5,3.823862418213036e-47,"[""winword.exe""]",0,0,0.1059278839482874,0,0,0.2609122774260633,0,0.0006546595288444,0.413599196669027,0.0341479678050762,0,0,0,1.0,0,0.6060017815744488,0.1367622,wire_transfer,1.797203162150961e-09,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.3,1,0,0,0,0,0.1250514190776689,valid,0.0075779064985413,0.0015816672310406,0,1,3,"[""""]"
D6137,0,2.98279088655799e-07,0,0.001008199477553,0,0,0,0.2713840190623651,2,0,0,0,0,0.7235426467828359,0.0022830102048008,0,0,0,0,0.275148395630913,0,1,4,1.445634006639588e-15,"[""winword.exe""]",0,0,0.1328082325093322,0,0,0.4184852534202704,0,7.479486876594702e-10,0.5864115331242228,0.0017801242645869,0,0,0,1.0,0,0.033389357385459,0.7209181,document_download,0.0925015194357098,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.1,2,0,0,0,0,0.0392331430410943,valid,0.3109905636606361,0.159616128383932,0,1,0,"[""""]"
D6138,0,0.0727609330116377,0,0.1692031084637602,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0004992650607238,0,0,0.0083810069220418,0,3.349635219025952e-09,0.0068695616249394,0.0074029623347031,0,0,0,0.5,0,5.830322399923629e-09,0.0912294,none,0.2325558325998507,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.3,0,0,0,0,0,3.9886193214942763e-13,valid,5.807333929260076e-05,0.0001200056394414,0,1,0,"[""""]"
D6139,0,0.2494718298644584,0,0.2300123883371879,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1061844525128451,0,0,1.4567042904380576e-10,0,0.0911158914262086,7.711368153264783e-12,2.638061545817666e-05,0,0,0,1.0,0,5.216214850191321e-15,0.59213,sensitive_data_request,0.0001190198169422,0,0,0,0,0.0,0,fail,neutral,pass,1,TLS 1.0,0,0,0,0,0,4.77895912783048e-07,valid,0.0911894344810527,0.0086231166638963,0,1,0,"[""""]"
D6140,0,3.057987375062812e-08,0,3.728368112626437e-07,0,0,0,0.5413562995215544,0,0,0,0,0,3.661724949080791e-07,0.2132541419132575,0,0,0,0,0.9913882916890716,0,1,4,2.1040613270232608e-32,"[""winword.exe""]",0,0,2.3788861308380924e-08,0,0,0.1404925913608062,0,0.0002341647807741,0.8836380360507025,0.0020095110001374,0,0,0,1.0,0,0.0008192113313417,0.3763875,meeting_request,0.0001675853795679,0,0,0,0,0.0,0,softfail,pass,temperror,1,TLS 1.2,2,0,0,0,0,0.000333799348088,valid,0.0007071384345769,0.4312467037312795,0,1,0,"[""""]"
D6141,0,6.810576899131598e-09,0,0.0108729592407229,0,0,0,0.1073084481744684,0,0,0,0,0,0.1278025818404559,0.0352687915545153,0,0,0,0,0.1748146356622572,0,1,4,2.897212768615743e-57,"[""winword.exe""]",0,0,0.0055818097750249,0,0,0.0341956708743126,0,0.0003052545083653,1.2281375248026358e-07,0.0021020744004115,0,0,0,0.5,0,0.0002252003468271,0.5451939,none,0.0016415971157602,0,0,0,0,0.0,0,pass,none,temperror,1,TLS 1.3,0,0,0,0,0,3.069812909640702e-05,valid,0.5770548409887798,2.961197003617615e-06,0,1,0,"[""""]"
D6142,0,0.1677533840510132,0,2.589343782045464e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0022451835923111,0,0,3.852596607765261e-11,0,0.0002349168962197,0.001173555438323,0.0029652778733499,0,0,0,1.0,0,0.0024212858382698,0.7858476,none,0.6675395794085406,0,0,1,0,0.0,0,pass,none,none,1,TLS 1.3,0,0,0,0,0,1.5678101360844114e-05,valid,1.4860360546520208e-22,4.873841951359977e-05,0,1,0,"[""""]"
D6143,0,0.4334856923352546,0,7.480677914832263e-07,0,1,0,0.5810298930886527,0,0,0,0,0,0.8132287845293931,0.4768765146183858,0,0,1,0,0.7860870633768748,0,0,4,0.0006291474718602,"[""outlook.exe""]",0,0,4.736525162554312e-07,0,0,2.093504217407607e-05,0,0.2859065104277154,0.7374927621144985,3.725845416145768e-09,0,0,0,1.0,0,0.0034860587275851,0.2794215,legal_threat,0.0896136540511906,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.3,0,0,0,0,0,4.05745257896212e-13,valid,1.7820885909230938e-07,0.0001016832636487,0,1,0,"[""""]"
D6144,0,0.0061352900196308,0,2.2954360101389692e-08,0,0,0,0.9582246787988498,0,0,0,0,0,2.243299589902153e-07,0.0382078876555002,0,0,0,0,0.2745892669226981,0,0,5,2.850370821332848e-82,"[""acrobat.exe""]",0,0,4.91406460766245e-09,0,0,1.0533327595691376e-06,0,0.0022217449597677,0.8575347487491407,0.0302815789039163,0,0,0,1.0,0,1.0435298144086006e-06,0.5347756,link_click,0.2001858518045628,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.3,1,0,0,0,0,1.295764234299252e-09,valid,0.0976080121453817,0.096476380895243,1,1,0,"[""""]"
D6145,0,0.0014203444666173,0,0.007894331659824,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,5.135073737610465e-08,0,0,0.0403829222916109,0,0.2634697222654839,0.4749747932531303,0.056619461890233,0,0,0,0.5,0,2.285753083560579e-06,0.044467,bank_detail_update,0.0042076745398766,0,0,0,0,0.0,0,softfail,policy,none,1,TLS 1.2,3,0,0,0,0,3.476440397598941e-12,valid,7.915139497217958e-09,0.0002383379311338,0,1,0,"[""""]"
D6146,0,0.0183013649648095,0,0.969166901366436,0,0,0,0.5966470847214612,0,0,0,0,0,0.0675125403692172,0.0026233123413081,0,0,0,0,0.5659233386099136,0,0,7,7.415133649435621e-29,"[""winword.exe"", ""powershell.exe""]",0,0,0.8542475154576921,0,0,2.5915036978694435e-10,0,2.35602686727052e-07,4.113962892404466e-07,0.1509514974119187,0,0,0,0.5,0,9.191436531158849e-06,0.2403316,vpn_or_mfa_reset,0.3632243935786649,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.0,0,0,0,0,0,6.77579240934765e-10,valid,1.3324240012399838e-06,4.317079864630397e-07,0,1,0,"[""""]"
D6147,0,0.2298504531246992,0,5.015506907983527e-06,0,0,0,0.1445793838330853,0,0,0,0,0,5.7238446797031796e-12,0.0540925151292819,0,0,0,0,0.1683026562659296,0,0,4,2.1773347213611856e-15,"[""winword.exe""]",0,0,7.454692467921198e-15,0,0,0.0466917255083285,0,0.070192636772624,7.542778536496563e-11,0.0009533507774243,0,0,0,0.5,0,2.0351971358750497e-06,0.2400032,wire_transfer,0.0277131879400124,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.3,0,0,0,0,0,0.0088470125122532,valid,3.506553385858041e-07,0.0166460557218046,0,1,0,"[""""]"
D6148,0,0.0006895338814198,0,0.1961604655680495,0,0,0,0.0041843777378874,1,0,0,0,0,0.0038664165930084,0.0001821509814628,0,0,0,0,0.3912967179251403,0,0,6,9.137011272104793e-75,"[""winword.exe""]",0,0,1.778608732274272e-06,0,0,0.0611711873847606,0,5.372018565113741e-07,3.5725359593309094e-08,0.4910803404970467,0,0,0,0.0,0,0.0374017892976362,0.6526108,document_download,4.604556222498513e-23,0,0,0,0,0.0,0,fail,neutral,pass,1,TLS 1.2,0,0,0,0,0,1.1778695583613462e-05,mismatch,0.0044900101126593,0.0015955723147108,0,1,0,"[""""]"
D6149,0,0.0002043206122182,0,0.1376600072706807,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.5685641127794002,0,0,1.001674531349806e-07,0,0.9901666253086742,5.0153779885239016e-05,0.6384790849848178,0,0,0,1.0,0,0.1776478488106552,0.5567917,none,0.0025371886459003,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.3,0,0,0,0,0,3.999169127778193e-13,valid,0.0002023198992651,1.1266370255641972e-09,0,1,0,"[""""]"
D6150,0,0.0115463339063413,0,0.0013822419884748,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,8.38006978447059e-05,0,0,0.0219697177632174,0,7.507059589241983e-07,5.59503716544404e-16,0.0157070150348231,1,0,0,1.0,0,0.0251354241688509,0.9262066,sensitive_data_request,0.0020645758170824,0,0,0,0,0.0,0,fail,fail,none,1,TLS 1.3,0,0,0,0,0,0.0844099194320242,mismatch,0.1889253714439147,2.1072972626156923e-06,0,1,0,"[""""]"
D6151,0,0.0037195910268334,0,0.1296106516012538,0,0,0,5.220751171271303e-05,0,0,0,0,0,3.8469938824724016e-11,0.0005545825704566,0,0,0,0,0.9717674796173674,1,0,6,4.838555538626143e-07,"[""winword.exe""]",0,0,0.0080503257196224,0,0,0.6826112413649855,0,0.2113327112585886,3.860003598315968e-05,0.7685472715406246,0,0,0,0.5,0,2.99458969529087e-08,0.1685824,meeting_request,0.0005281544993953,0,0,0,0,0.0,0,pass,permerror,none,1,TLS 1.1,1,0,0,0,0,0.1398591470654304,mismatch,0.0419181702658719,0.0045026747728632,0,1,0,"[""""]"
D6152,0,0.2269951547429945,0,0.6029586383904806,0,0,0,0.0063256833139277,0,0,0,0,0,4.661892292917087e-11,8.352289494079073e-08,0,0,0,0,0.4928893529080959,0,2,5,7.782022840132389e-05,"[""winword.exe""]",0,0,1.3920478778402367e-08,0,0,0.001765891610342,0,0.0832640754081359,0.0102942832613154,9.76972015023795e-07,0,0,0,0.5,0,0.0006781371837417,0.4763458,none,2.1307569452302703e-09,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.0,1,0,0,0,0,0.0812299307620296,expired,0.3335754838409207,0.0510654839012675,0,1,0,"[""""]"
D6153,0,0.0033263444993747,0,0.8728808194412283,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0254153160877926,0,0,0.0035936428100537,0,0.1096423559703782,8.034877183372178e-06,0.0102508558254119,0,0,0,1.0,0,0.0012975802707704,0.6538269,none,0.0002824508902966,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.2,0,0,0,0,0,0.0042501473414267,valid,0.0492895530344717,0.6883428954115184,0,0,0,"[""""]"
D6154,0,2.8850131183488127e-06,0,6.359892587964134e-07,0,0,0,0.0514795393785195,0,0,0,1,0,0.1191391627190211,0.000182417336938,0,0,0,0,0.3956829355899584,0,0,4,3.164610684987666e-51,"[""outlook.exe""]",0,0,0.0016241195340529,0,0,0.0032488181985351,0,0.2767278769253286,0.0039555840859768,0.0001826314133551,0,0,0,1.0,0,0.0139726309646967,0.3656218,legal_threat,0.0090854409835125,0,0,0,0,0.0,0,softfail,neutral,fail,1,TLS 1.3,0,0,0,0,0,3.300026625469367e-06,valid,2.311564612508344e-05,0.3253737840361389,0,1,0,"[""""]"
D6155,0,0.987679549947548,0,0.0028140107936016,0,1,0,0.1698882863391167,0,0,0,0,0,0.005831236383202,0.0666682175122558,0,0,0,0,0.6853115365060746,0,0,4,5.3026410162930916e-68,"[""acrobat.exe""]",0,0,5.08959546577148e-13,0,0,2.8139140400138367e-08,0,0.004721725126915,0.0043694465741146,0.6391619284132636,0,0,0,0.5,0,0.0022541546072318,0.5376984,link_click,0.0153107188670196,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.3,0,0,0,0,0,0.0085128796059379,valid,0.0808364372976034,0.0081450669492325,0,1,0,"[""""]"
D6156,1,0.1152698226666996,0,0.1118170110791753,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0458564042439909,0,0,2.3102868018338915e-05,0,0.019962274005951,0.0026178545154455,0.0091892074534233,0,0,0,0.5,0,0.74348743897504,0.6992084,bank_detail_update,0.0553443180483484,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.2,0,0,0,0,0,2.05725746102687e-09,self signed,0.017237531902146,0.1422808671687679,0,1,0,"[""""]"
D6157,0,5.779674271250999e-07,0,0.0767766843738958,0,0,0,0.0063641242914258,0,0,0,0,0,0.0005341725125148,0.0098030987036394,0,1,0,0,0.4788201202387621,0,0,5,2.65501515317014,"[""winword.exe"", ""powershell.exe""]",0,0,0.0001700858378888,0,0,0.0271410014710197,0,0.2828196092889418,0.0912057732290504,0.0242355002916949,0,0,0,0.5,0,0.0001388857790835,0.9197392,vpn_or_mfa_reset,0.0262970763361963,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.3,1,0,0,0,0,0.0001020763156218,valid,2.7609503633308463e-08,0.0184556263537126,0,1,0,"[""""]"
D6158,0,0.0719606482847046,0,0.0017084521271589,0,0,0,0.9599635583567492,0,0,0,0,0,0.5470888217826405,0.0028085380291444,0,0,0,0,0.197457800746903,0,1,4,1.997646512754765e-07,"[""winword.exe""]",0,1,0.0238560569385287,0,0,1.5799433831178304e-08,0,3.2803978060737834e-10,0.0009735721812766,0.0032281330820265,0,0,0,1.0,0,0.1570507771205594,0.6788173,wire_transfer,0.5255665966444625,0,0,0,0,0.0,0,fail,permerror,permerror,1,TLS 1.1,0,0,0,0,0,6.268040725792842e-07,valid,0.1402903268835232,7.008448659278153e-15,0,1,0,"[""""]"
D6159,0,6.901061556665907e-08,0,0.00097222596726,0,0,0,0.0321820702296434,0,0,0,0,0,0.0813779719338425,0.0117628691580016,0,0,0,0,0.0706428656166364,0,1,7,0.0094616726555925,"[""winword.exe""]",0,0,0.022249392206951,0,0,6.667138184962469e-05,0,0.004988732954441,0.0239734649720086,0.6592838151156716,0,0,0,0.5,0,1.524444350175688e-07,0.0852331,document_download,0.0688748528720554,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.1,1,0,0,0,0,0.0123229576875318,mismatch,0.0468861457960631,9.693858015485865e-14,0,1,0,"[""""]"
D6160,0,2.7684253164800373e-06,0,0.0788528535674568,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0006112051946145,0,0,0.0002133011077688,0,0.031173922746706,0.0633143341227762,0.0009366965217585,0,0,0,1.0,0,0.7405647002913077,0.037184,none,0.4652822236848881,0,0,0,0,0.0,1,softfail,pass,fail,1,TLS 1.1,0,0,0,0,0,4.4338545140564e-07,self signed,2.887966849736636e-07,0.0405881122825314,0,1,0,"[""""]"
D6161,0,3.867455051512135e-05,0,0.0110506409960924,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0274195155493646,0,0,5.187721859139685e-08,0,0.1858019877041422,0.4580711149933485,0.0002774319893978,0,0,0,1.0,0,0.0001235715128138,0.1422111,sensitive_data_request,9.062243082532205e-05,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.3,0,0,0,0,0,0.0806383224298094,valid,0.0019368417399275,4.432990487801901e-05,0,1,0,"[""""]"
D6162,0,0.0377489276511474,0,0.0001432749177717,0,0,0,0.2481387455304628,0,0,0,0,0,0.0011389100152601,6.625570524462875e-08,0,0,0,0,0.8162363180889874,0,0,4,2.135724698215633e-17,"[""winword.exe""]",0,0,0.4889617114892034,0,0,0.0001265951799687,0,0.3311424679097194,0.0030475537719008,0.0083294267593467,0,0,0,0.5,0,0.0130870052658475,0.3577399,meeting_request,0.0603552347950539,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.1,0,0,0,0,0,0.0164984120871334,valid,7.679802695093837e-05,0.1571340832334046,0,1,0,"[""""]"
