Data ID,Classification,Confidence Score,Detailed Justification
D3683,Malicious,0.87,High sender reputation risk (0.66) with macro-enabled documents (0.96) and high exfiltration score (0.64) plus high VBScript detection (0.29) indicate malware threat
D3684,Warning,0.74,Moderate sender risk (0.38) with VPN/MFA reset request and 2 URLs plus macro-enabled documents (0.37) require monitoring despite good authentication
D3685,Warning,0.73,Moderate sender risk (0.33) with macro-enabled documents (0.92) and high VBScript detection (0.75) but good authentication require monitoring
D3686,Malicious,0.85,Moderate sender risk (0.53) with meeting request and macro-enabled documents (0.92) plus 3 malicious components detected clearly indicate threat
D3687,No Action,0.88,Very low sender reputation risk (0.03) with bank detail update request but good authentication and valid SSL indicate legitimate business communication
D3688,Malicious,0.89,Very high sender reputation risk (0.82) with invoice verification request and high ActiveX detection (0.94) plus high URL reputation score (0.44) indicate financial fraud
D3689,Malicious,0.94,Extremely high sender reputation risk (0.92) with DMARC enforced (1) and reply path known malicious (1) plus high temp email likelihood (0.83) confirm advanced threat
D3690,Malicious,0.88,High sender risk (0.66) with bank detail update request and QR code analysis (1) plus high URL reputation clearly indicate financial fraud
D3691,Malicious,0.86,High sender risk (0.66) with gift card request and high suspicious metadata (0.27) plus high ActiveX detection (0.88) and URL decoded spoof detected (1) indicate social engineering
D3692,Malicious,0.91,Extremely high sender reputation risk (0.89) with high behavioral sandbox score (0.36) and high VBScript detection (0.90) plus URL shortener detected (1) confirm advanced malware
D3693,Malicious,0.90,Very high sender reputation risk (0.83) with return path mismatch (1) and high AMSI suspicion score (0.46) plus high URL reputation score (0.98) indicate bypass attempt
D3694,No Action,0.87,Low sender reputation risk (0.14) with good authentication results and valid SSL certificate indicate legitimate email
D3695,Malicious,0.88,Very high sender reputation risk (0.78) with urgent callback request and high content spam score (0.64) plus high VBScript detection (0.72) indicate social engineering
D3696,No Action,0.86,Very low sender reputation risk (0.06) with macro-enabled documents (0.83) but good authentication and 5 malicious components suggest acceptable business risk with security tools flagging
D3697,Malicious,0.87,Moderate sender risk (0.55) with 1 YARA match and 1 IOC plus high exfiltration score (0.98) and self-signed SSL certificate clearly indicate malware
D3698,Malicious,0.88,Very high sender reputation risk (0.80) with 2 URLs and URL shortener detected (1) plus self-signed SSL certificate indicate phishing campaign
D3699,Malicious,0.89,Very high sender reputation risk (0.81) with high VBScript detection (0.87) and 4 URLs detected indicate threat
D3700,Malicious,0.93,Extremely high sender reputation risk (0.94) with DMARC enforced (1) and gift card request plus high URL reputation score (0.60) confirm financial fraud
D3701,Warning,0.74,Moderate sender risk (0.38) with bank detail update request and high VBScript detection (0.71) but good authentication require monitoring
D3702,Warning,0.75,DMARC enforced (1) with moderate sender risk (0.31) and reply path known malicious (1) plus expired SSL certificate require monitoring
D3703,Malicious,0.86,Moderate sender risk (0.56) with return path known malicious (1) and high behavioral sandbox score (0.23) plus 5 malicious components detected indicate threat
D3704,Malicious,0.87,Moderate sender risk (0.53) with high suspicious metadata (0.17) and high exfiltration score (0.62) plus high URL reputation score (0.47) indicate advanced threat
D3705,Warning,0.76,Low sender risk (0.03) with 4 YARA matches and extremely high suspicious metadata (0.69) plus return path known malicious (1) require monitoring
D3706,Warning,0.75,Wire transfer request with low sender risk (0.19) but executable attachment (1) and very high temp email likelihood (0.97) require monitoring
