Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D3583,0.3829457952,4.2261e-05,0,0.3821160109,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.7782310828,0.1257915648,0.7374725,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0088651797,0.4164545846,0,0.073183328,0,6.5512e-05,0.0,0.0001862111,0,0,0,1.0,0,0.4676777378,0.7333881175,bank_detail_update,0.0019031718,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.2,0,0,0,0,0,0.0025679484,valid,0.6040591924000001,0.0191807441,0,1,0,0
D3584,0.8079831119,0.0786625138,0,7.692240000000001e-05,0,0,0,0.473555531,0,0,0,0,0,0.0006017045,0.001268245,0.8912763073000001,0.5215556497,0.4011745743,0,0.216656234,0,1,4,8.851561779000001e-20,"[""""]",0,0,0.0021138011,0.6279492448,0,0.0143743451,0,5.035e-07,0.1043754685,0.0002280093,0,0,0,1.0,0,2.07668e-05,0.165182297,gift_card_request,0.0,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.1,4,0,0,0,0,8.360000000000002e-08,valid,0.0013210953,2.3100000000000002e-08,0,1,0,0
D3585,0.9608788498,2.596e-07,0,0.0,0,0,0,0.0568750467,0,0,0,0,0,2.3894e-05,0.000542276,0.9198298983,0.9483814688,0.7435911954000001,0,0.6771868639,0,0,4,23.664408363,"[""""]",0,0,0.0002361029,0.7880037621,0,0.0,0,0.0048653121,0.2752757889,8.63392e-05,0,0,0,0.5,0,9.4439e-06,0.6616545891000001,none,2.96568e-05,0,0,0,0,0.0,0,pass,neutral,pass,1,TLS 1.2,1,0,0,0,0,0.0734684565,valid,0.316358706,2.73195e-05,0,1,1,0
D3586,0.449629953,0.0869072514,0,0.0023638521,0,0,0,0.0234647545,0,0,0,0,0,0.0858821008,0.0172801847,0.5561602731,0.3083147042,0.9653471168,1,0.0606965162,0,0,4,4.7722e-06,"[""""]",0,0,0.0299114907,0.8445765951,0,1e-10,0,0.3412746909,3.3586e-05,0.0622904548,0,0,0,1.0,0,0.031269378,0.9400326549,none,0.0074113614,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.3,2,0,0,0,0,3.6137700000000005e-05,self signed,0.0019961666,0.2864974725,0,1,0,0
D3587,0.0700051102,2.7662000000000003e-06,0,0.000211672,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.3325497265,0.711245215,0.6369986507000001,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0021719301,0.4877629445,0,0.6736925853,0,4.16e-08,0.0661552098,0.6623838949,0,0,0,0.5,0,3e-09,0.6236263966000001,none,0.1522793025,0,1,0,0,0.0,0,softfail,fail,pass,1,TLS 1.3,0,0,0,0,0,1.03355e-05,valid,0.0007353713,0.0014332825,0,1,0,0
D3588,0.2920891913,0.0540108191,0,0.0112605614,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.6775400062,0.257697177,0.4073182289,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0,0.7760202783,0,0.0007800587,0,0.5483533362,0.0001872536,0.0011440265,0,0,0,1.0,0,0.0433061879,0.9261193818,urgent_callback,0.2023847852,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.1,0,0,0,0,0,0.0001904127,self signed,0.012986772,8.71e-07,0,1,0,0
D3589,0.5980829638,0.0625380031,0,6.70127e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.7971100866,0.6393892633,0.4106762475,0,0.0,0,0,0,0.0,"[""""]",0,0,0.00137003,0.4962633611,0,0.0002726223,0,1.3305e-06,0.0042012512,2e-10,0,0,1,0.5,0,3.8013e-05,0.1665028189,none,8e-10,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.2,1,0,0,0,0,0.6770652048,valid,0.0277255395,0.500573917,0,1,0,0
D3590,0.0402808472,0.0810855917,0,0.3313992378,0,0,0,0.8881185072000001,0,0,0,1,7,4.02924e-05,2.4951e-06,0.6233862991,0.2451452233,0.5323330856,0,0.8691360309,0,0,5,2.62321e-05,"[""""]",0,0,1.29057e-05,0.4111557975,0,0.0002349631,0,0.083082981,0.8932335602,0.3088295183,1,0,0,1.0,0,0.8083302783,0.0802158168,none,0.0,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,2,0,0,0,0,0.0028368945,valid,0.2111612431,9e-10,0,1,0,5
D3591,0.6906707052000001,0.035551408,0,1.24447e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.1960139132,0.2988806872,0.7254972832000001,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1338186485,0.2141369053,0,2.35681e-05,0,5.39e-08,0.0075997267,0.0017627449,0,0,0,0.5,0,2.4247800189999998e-17,0.8964885131,none,0.000898009,0,0,0,0,0.0,0,pass,fail,none,1,SSL,0,0,0,0,0,0.0086125828,valid,0.5353463917,0.0513630867,0,1,0,5
D3592,0.4800347589,0.123622106,0,0.010243499,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.5340248398,0.5389455993,0.8556170364000001,0,0.0,0,0,0,0.0,"[""""]",0,0,7.4692e-06,0.7346031784,0,0.0119663521,0,9.85708e-05,0.0021862224,2.4322e-06,0,0,0,0.5,0,0.1195726224,0.6842867104,none,0.0041627611,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.0,0,0,0,0,0,2.3796330669999998e-17,self signed,1.98015e-05,0.0020392811,0,1,0,0
