Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D4083,0.8806700912000001,0.0004939754,0,0.0073835583,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0104442547,0.138586776,0.43806841,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0005023327,0.924461616,0,0.0006921606,0,0.4125963061,0.003422685,0.9431629162,0,0,0,1.0,0,0.1904842095,0.1644043543,none,0.8729655765000001,0,0,0,0,0.0,0,softfail,temperror,none,1,TLS 1.2,0,0,0,0,0,0.0001569375,valid,0.0003058527,0.0083800003,0,1,0,0
D4084,0.8584564525,0.0005229563,0,5.5702000000000005e-06,0,0,0,0.0905276157,0,0,0,0,0,0.0531939674,1.0452e-06,0.2653330351,0.2930896511,0.6607768893,0,0.8993965427,0,0,4,4.771971817e-29,"[""""]",0,0,6.283e-07,0.1790208042,0,2e-10,0,0.0830436026,0.0003072153,0.0002766686,0,0,0,0.5,0,7.9681e-06,0.948002218,meeting_request,2.9e-09,0,0,0,0,1.1,0,pass,neutral,pass,1,TLS 1.1,1,0,0,0,0,5.2194492810000005e-25,valid,1.659899345e-17,0.2741721939,0,1,0,5
D4085,0.9353622921,0.0001919791,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.4956631952,0.3302467621,0.2245718483,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1234523308,0.7511798479,0,1.41448e-05,0,7.620000000000002e-08,0.0056807851,0.1523246175,0,0,0,0.5,0,0.0109064015,0.7404066063,sensitive_data_request,0.0002059518,0,0,0,0,1.1,0,fail,none,permerror,1,TLS 1.1,3,0,0,0,0,8.3812e-06,valid,0.7724474353,0.0537346815,0,1,0,0
D4086,0.1190465533,3.182000000000001e-07,0,8.093e-07,0,0,0,0.9542634021,0,0,0,4,0,0.0,0.0017422044,0.0380282228,0.0419696159,0.0995313604,0,0.332088907,0,0,4,15.0993349151,"[""""]",0,0,0.0229646409,0.4533583206,0,0.5181893,0,0.3862805668,1.9e-09,0.0052624911,0,0,0,1.0,0,0.0,0.1298762424,none,8.502100000000001e-06,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.3,1,0,0,0,0,0.0269253236,self signed,0.0013103009,1.4894e-06,0,1,0,0
D4087,0.4319167401,0.1116806081,0,0.0042216144,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.2885488148,0.0550733179,0.7041011793,0,0.0,0,0,0,0.0,"[""""]",0,0,0.2814816168,0.1186253887,0,0.0002776081,0,0.0052800233,0.0612743308,0.8451205193,0,0,0,1.0,0,0.0577005766,0.329598476,none,0.0706627762,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.3,0,0,0,0,0,0.3511772747,valid,3.38e-08,0.0967155563,0,1,0,5
D4088,0.621534358,0.0028331073,0,3e-10,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.232858149,0.573451624,0.7561036965,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0446414322,0.3696079689,0,0.4621167898,0,0.1484822022,0.0006965349,0.3442615493,0,0,0,0.5,0,0.2944756349,0.9401704612,link_click,1.31539e-05,0,1,0,0,0.0,0,pass,none,fail,1,TLS 1.0,0,0,0,0,0,1.0653e-06,valid,0.185021952,2.9070600000000003e-05,0,0,0,0
D4089,0.4482202428,1.71977e-05,0,0.1231874268,0,0,0,0.1149839401,0,0,0,0,0,0.153354244,0.0442832513,0.4121707592,0.5884539944,0.0240630324,0,0.1143356596,0,0,4,1.239724281e-26,"[""""]",0,0,0.0938261158,0.9573984654,0,0.0085100873,0,0.1182427746,0.1501613992,0.5499501611000001,0,0,0,0.5,1,0.0003914165,0.1322328628,none,4.44608e-05,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.1,0,0,0,0,0,6.168000000000001e-07,self signed,0.4997268263,0.1081950899,0,1,0,4
D4090,0.4883597279,0.0668871598,0,0.0844853531,0,0,0,0.0816282779,0,0,0,0,0,0.046153759,0.2999615848,0.5316747794000001,0.1427480887,0.6635668488,0,0.6708038617000001,0,0,4,2.5731228120000003e-34,"[""""]",0,0,0.021028364,0.7245327513,0,0.0021245524,0,0.418269407,1e-10,0.0011315542,0,0,0,0.5,0,5.159e-07,0.9551820948,invoice_payment,0.9561880851,1,0,0,0,0.0,0,pass,temperror,fail,1,TLS 1.2,2,0,0,0,0,0.0056090217,self signed,0.8497992470000001,0.0009359544,0,1,0,0
D4091,0.1304808807,0.0652417076,0,6.2933e-06,0,0,0,0.0113066486,0,0,0,0,0,0.0545297421,0.101539512,0.0904630535,0.1881747369,0.0584744725,0,0.6160893099,0,0,5,2.5581210229999997e-35,"[""""]",0,0,0.0025162978,0.2274031277,0,0.0,0,0.0002535311,0.1004900506,0.0009169859,0,0,0,1.0,0,4.25362e-05,0.8398582710000001,none,2.95e-08,0,0,0,0,0.0,0,fail,neutral,none,1,TLS 1.0,2,0,0,0,0,0.0148072697,valid,0.0,0.0047617768,0,1,0,0
D4092,0.0120349016,0.0829753571,0,0.8415530295,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.8569950418000001,0.1261321244,0.838130421,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0016131424,0.9618432938,0,1e-10,0,0.0004917678,0.5555408772,0.9655675031,0,0,0,1.0,0,0.0012427666,0.9526227067,meeting_request,0.0,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.1,0,0,0,0,0,3.15e-05,self signed,0.091892888,7.047e-07,0,1,0,0
D4093,0.4302949419,0.3655451115,0,1e-09,0,0,0,0.033900986,0,0,0,0,0,0.0085892953,7.63372e-05,0.5243726835,0.1367845323,0.4501271441,0,0.5331379872,0,0,4,9.592965759e-139,"[""""]",0,0,0.8604833740000001,0.8092323785000001,0,0.0008683954,0,3.4371e-06,0.0184502747,0.0160855498,0,0,0,0.0,0,0.2322539947,0.5166220395000001,invoice_verification,0.8238328611,0,0,0,0,0.0,0,fail,pass,pass,1,TLS 1.1,4,0,0,1,0,1.4144e-06,valid,0.0331000699,0.2035820778,0,1,0,4
D4094,0.128573943,0.0243153724,0,2.793e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.6277946950000001,0.8628386100000001,0.0590094829,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0001707775,0.0381774262,0,0.3376357931,0,0.3415741034,0.0074094103,0.0006312733,0,0,0,1.0,0,0.4125632778,0.1007790228,none,0.0,0,0,1,0,0.0,0,fail,none,pass,1,TLS 1.3,1,0,0,0,0,0.8245071875000001,valid,1.3057e-06,0.0001029851,0,1,0,0
D4095,0.2990263784,0.1300088183,0,0.0983745815,0,0,0,0.0171180442,0,0,0,0,0,6.73412e-05,0.5100768938,0.1635177729,0.1971616317,0.0354646104,0,0.3154988371,0,1,4,0.0,"[""""]",0,0,0.0,0.5128490826000001,0,2.1154e-06,0,0.0190597532,0.0005983632,4.304e-07,0,0,0,0.5,0,6.56e-08,0.7944824446000001,gift_card_request,0.0273979361,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.3,1,0,0,0,0,0.5315835999999999,valid,0.0023406591,2.2000000000000003e-09,0,1,0,0
D4096,0.1697994665,0.0008296868,0,4.1128600000000005e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.8845769461,0.354064454,0.5492208433,0,0.0,0,0,0,0.0,"[""""]",0,0,7.108900000000001e-06,0.1222670331,0,0.5589171446,0,0.099740029,0.0001996265,0.0549962242,0,0,0,1.0,0,0.2130802456,0.3717466687,none,0.0003614154,0,0,1,0,0.0,0,pass,policy,temperror,1,TLS 1.1,1,0,0,0,0,1.40809e-05,valid,0.7138981255,8.3445e-06,0,1,0,0
