Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D4983,0.6942685061,0.0129651596,0,0.3628337039,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.4870350621,0.5238939643,0.8231528625000001,0,0.0,0,0,0,0.0,"[""""]",0,0,2.5022308630000004e-19,0.2895114938,0,0.0023992176,0,0.4915358471,0.9497958358,0.1434684289,0,0,0,0.5,0,0.0264422268,0.8465604029,none,0.0005905505,0,0,0,0,0.0,0,fail,pass,temperror,1,TLS 1.0,4,0,0,0,0,0.002439327,valid,1.7542e-06,0.0510517925,0,1,0,0
D4984,0.8018693824,1.8902e-06,0,0.1533790133,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.9315282579,0.6750245769000001,0.0814160421,0,0.0,0,0,0,0.0,"[""""]",0,0,0.4617709827,0.6766391124000001,0,3.2367200000000004e-05,0,0.5899478066,0.0025769665,0.2863991687,0,0,0,1.0,0,0.2438868833,0.3331930543,gift_card_request,0.0693069163,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.3,4,0,0,0,0,0.0006182912,valid,0.0293255282,3.3089e-06,0,1,0,1
D4985,0.3250872069,0.0183617257,0,4.79082e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.6118562187000001,0.807432661,0.3412843086,0,0.0,0,0,0,0.0,"[""""]",0,0,0.008542281,0.0737507065,0,0.0481726638,0,0.33961068,0.0753971515,0.305229086,0,0,0,1.0,0,0.001611542,0.8027250281,bank_detail_update,0.0,0,0,0,0,0.0,0,pass,policy,fail,1,SSL,1,0,0,0,0,0.0003612504,valid,1.47002e-05,1.216e-07,0,1,0,0
D4986,0.0730303568,4.7359e-06,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.3700432065,0.5039230256,0.5461292547000001,0,0.0,0,0,0,0.0,"[""""]",0,0,0.3731095279,0.6799187434,0,0.0095981418,0,6.484e-07,0.0002264617,0.0020356665,0,0,0,1.0,0,0.0076254215,0.422196491,none,0.0031575609,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.3,0,0,0,0,0,3e-10,mismatch,0.0015009181,0.2466043399,0,1,0,0
D4987,0.8882912211,6.770120000000001e-05,0,0.0003168967,0,0,0,0.0052738189,0,0,0,0,0,1e-10,0.0063016091,0.4521955427,0.8791078125,0.1277144808,0,0.0657562935,0,1,5,8.509670677e-40,"[""""]",0,0,0.0032451074,0.6390120722,0,0.6135588585,0,7.990000000000002e-08,0.0012774335,0.0337202485,0,0,0,1.0,1,0.0009142599,0.3850567554,none,8.062e-05,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.3,4,0,0,0,0,3.9245844819999997e-16,self signed,3.353e-07,1.7023e-06,1,1,0,0
D4988,0.5018972183,0.0004823396,0,3.5036e-06,1,0,0,0.0002930863,0,1,0,0,0,0.0029030623,0.0,0.6598003714,0.8410498518,0.7488259719,1,0.5426243397,1,0,4,9.170222588e-24,"[""""]",0,0,0.0041377616,0.925620084,0,1.3874e-06,0,0.0003075197,0.0132199028,5.907e-07,0,0,0,1.0,0,0.1118418202,0.4499601401,none,0.0199452028,0,0,1,0,0.0,0,softfail,temperror,fail,1,TLS 1.3,1,0,0,0,0,0.25746646,valid,0.001330624,0.0001993477,0,1,0,0
D4989,0.9164147782,0.2528132345,0,0.0003656209,0,0,0,0.008801383,0,0,0,0,0,0.0005514886,0.1216911339,0.9086893195,0.2182605704,0.7555408329000001,0,0.2472316666,0,0,4,15.7977378347,"[""""]",0,0,0.328694877,0.7382286610000001,0,0.1635448703,0,0.1333621358,6.740000000000002e-08,0.0956268973,0,0,0,0.0,0,7.000000000000001e-10,0.9311525662,none,0.0149198564,0,0,0,0,0.0,0,softfail,none,fail,1,TLS 1.3,0,0,0,0,0,0.3790360251,expired,0.4878614523,0.6315485986,0,1,0,0
D4990,0.3164028033,0.1281068405,0,0.0,0,0,0,0.4808575767,0,0,0,0,0,0.0002932535,0.0004697024,0.4480442441,0.2777266389,0.8391073711,0,0.3691799473,0,1,4,2.1760938769999998e-94,"[""""]",0,0,0.2380553327,0.2080858919,0,0.3981212584,0,0.0083716187,0.0099285595,0.0609001138,0,0,0,1.0,0,6.29862e-05,0.5043996526,wire_transfer,0.2430321182,0,0,0,0,1.1,0,pass,none,temperror,1,TLS 1.0,0,0,0,0,0,0.0160690112,valid,0.0956704955,2.5151397310000003e-20,0,1,0,0
D4991,0.8193261403000001,0.067726957,0,0.0119575213,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.7972055977,0.5750872684,0.0782435969,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0402786599,0.6722647679,0,0.1014452802,0,0.1548187421,0.0001128052,9e-10,0,0,0,0.5,0,0.1076197111,0.5163686047,invoice_verification,1e-10,0,0,0,0,0.0,0,fail,neutral,temperror,1,TLS 1.1,0,0,0,0,0,0.0049481507,valid,9.10005662e-16,2.272e-06,0,1,0,0
D4992,0.696641629,0.0022409632,0,0.0159443461,0,0,0,5.6032e-06,0,0,0,0,0,0.0048665936,0.0079288788,0.2913496525,0.0976460584,0.4022368882,0,0.8443484551,0,0,6,2.6924309600000005e-33,"[""""]",0,0,4.28861e-05,0.5484709977000001,0,0.0,0,0.0803300224,0.0002124399,0.0015781018,0,0,0,1.0,0,0.1237520783,0.4617346194,wire_transfer,0.0207297502,0,0,0,0,0.0,0,pass,fail,permerror,1,TLS 1.2,0,0,0,0,0,0.2193845815,self signed,2.02163e-05,0.0013360904,0,1,0,0
D4993,0.3542163601,0.0033675188,0,0.4093851973,0,0,0,0.0010526115,0,0,0,0,0,0.0038497245,0.0594666668,0.5812197141000001,0.3832478163,0.6878001460000001,0,0.6179613643,0,0,4,3.3590046e-47,"[""""]",0,0,0.7323312634,0.2665138386,0,0.0003187242,0,0.000337824,0.0026967054,0.1352740978,0,0,0,1.0,0,6.996980410000001e-18,0.8097174604,invoice_payment,0.5574962543,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.3,0,0,0,0,0,0.6565656182,self signed,0.0038604695,2.9e-09,0,1,0,3
D4994,0.3892150955,0.9994928281,0,2.1199651130000002e-18,0,0,0,7.972630000000001e-05,0,0,0,1,0,0.0,1.0090000000000001e-07,0.0645737969,0.2315474066,0.3832181514,0,0.9112676523,0,1,4,0.0,"[""""]",0,0,3.291e-07,0.0421966704,0,8e-09,0,0.0003141006,0.3444241067,9.2542e-06,0,0,0,1.0,0,1.243e-07,0.9475050204,urgent_callback,7.4988e-06,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,1,0,0,0,0,0.0006640529,valid,0.093973446,2.54419e-05,0,1,0,0
D4995,0.7595745343,1.71e-08,0,0.0006374971,0,0,0,0.285747377,0,0,0,0,0,2.88838e-05,0.0005426291,0.7584805023000001,0.5940098293,0.7946197674000001,0,0.6709053045000001,0,1,4,0.0001476136,"[""""]",0,0,4.7550000000000004e-07,0.0612374108,0,0.0422348731,0,0.539472037,0.6651724266,0.1174285254,1,0,0,1.0,0,0.0216854186,0.9610612487,vpn_or_mfa_reset,0.0315100669,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.1,3,0,0,0,0,5.31601e-05,valid,0.8756846149,1.2221600340000001e-19,0,1,0,5
D4996,0.4463409941,0.0617811662,0,0.9994181604,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.2602393687,0.7087610191,0.6673676728,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0045931637,0.3127965123,0,5.465e-07,0,0.0023299351,0.1003366618,0.0054461124,0,0,0,1.0,0,1e-10,0.7561964541,none,0.1341166915,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.1,1,0,0,0,0,0.0035197367,self signed,8.4e-09,0.0753744114,0,1,0,1
D4997,0.5691141063,0.6179449322,0,0.8478657402,0,1,0,0.3331283396,0,0,0,1,0,0.0516754025,0.0101365754,0.0903191511,0.3794712699,0.2914901802,0,0.3389218147,0,1,4,3.9110036120000005e-49,"[""""]",0,0,0.0070978051,0.0556536719,0,1.01217e-05,0,0.165149918,0.023765589,0.7659739006,0,0,0,0.5,0,0.0011274164,0.2609974764,none,4.19953e-05,0,0,0,0,0.0,0,fail,fail,none,1,TLS 1.2,4,0,0,0,0,1.12689e-05,self signed,0.0026454133,0.0193246472,0,1,0,0
D4998,0.4711495478,0.0001002121,0,0.6680704452,0,0,0,0.2232257552,0,0,0,0,0,1.434e-07,0.2213197735,0.8199548311,0.4897413139,0.8177836332,0,0.7683636078,0,1,4,4.679033728e-68,"[""""]",0,0,0.0006607062,0.3256127925,0,0.0002240512,0,0.6351209969,1.02e-08,0.0689315351,0,0,0,0.0,0,0.0,0.8300883544000001,none,0.0385490755,0,0,0,0,0.0,0,softfail,policy,none,1,TLS 1.2,2,0,0,0,0,0.0016186586,valid,3.9377e-06,7.2754e-05,0,1,1,0
D4999,0.6726417671,0.0048692375,0,0.0002144088,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.6316999512,0.7036576143000001,0.9392209567,0,0.0,0,0,0,0.0,"[""""]",0,0,0.5253090655,0.0594549181,0,0.212991967,0,0.4046840918,0.0032794788,0.0100059034,0,0,0,1.0,0,0.0558275988,0.8238346542,legal_threat,0.0800892237,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.2,0,0,0,0,0,1.9439573410000002e-17,self signed,0.0064813295,5.94372e-05,0,1,0,0
D5000,0.2759177146,3e-10,0,0.6819881532000001,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.4654434807,0.2029036472,0.3314115637,0,0.0,0,0,0,0.0,"[""""]",0,1,0.1303009403,0.1785132572,0,0.6470254617,0,0.1456494337,8.79294e-05,0.1246388006,0,0,0,1.0,0,0.0114868096,0.4375600772,document_download,0.0028351667,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,0,0,0,0,0,0.0007996643,valid,2.0600000000000002e-07,0.1827986507,0,1,0,0
D5001,0.7791649024,0.0039119714,0,0.0545596336,0,0,0,0.0097471649,0,0,0,0,0,0.0008861909,1e-10,0.4153440634,0.7153537174,0.5765773397,0,0.9554173578,0,0,5,0.0001358479,"[""""]",0,0,0.0144906771,0.8401683913,0,0.0001926852,0,0.0460194988,0.0,0.0037521701,1,0,0,1.0,0,0.0038229586,0.3471487782,gift_card_request,0.0167680501,0,0,0,0,0.0,0,fail,fail,none,1,TLS 1.2,0,0,0,1,0,0.000109139,valid,0.0002191816,0.7327525215,0,1,0,0
D5002,0.3686526431,0.1863033274,0,0.0002608913,0,0,0,0.0831465008,0,0,0,0,0,0.0657327545,0.0079589704,0.227401888,0.1421011536,0.4615929867,0,0.037566989,0,2,5,1.806311797e-44,"[""""]",0,0,4.63852e-05,0.8327044269,0,1.1000000000000001e-08,0,0.0066908394,4.850200000000001e-06,2.2073e-05,0,0,0,1.0,0,6.46955e-05,0.0168321702,none,0.0028247844,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.2,1,0,0,0,0,2.03685e-05,self signed,0.0324446595,3.4000000000000003e-09,0,1,0,0
D5003,0.8130771628,0.0060728819,0,0.5502369072000001,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.447248071,0.9174560586,0.2840173866,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0482828258,0.6090606735,0,0.0257034816,0,0.0081806845,0.013772031,0.000490287,0,4,0,0.5,0,0.0193804002,0.7809558915,urgent_callback,1.2021712090000004e-18,0,0,0,0,0.0,0,softfail,fail,pass,1,TLS 1.1,0,0,0,0,0,0.0761270841,valid,0.0001058078,0.020929423,0,1,0,0
D5004,0.1683980139,2.08e-08,0,0.0073784764,0,0,0,0.3446209077,0,1,0,0,0,0.0001121049,0.4234434479,0.2386697227,0.196082485,0.5741925483,0,0.9781463698,0,0,4,8.245279079999998e-47,"[""""]",0,0,0.0050716612,0.7514845033,0,0.0354797511,0,0.000468937,0.0081784371,0.0,0,1,0,1.0,0,0.0415947409,0.5061416465,none,1.8730340579999998e-20,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.3,0,0,0,0,0,0.0031720172,valid,0.0057758562,0.0850548361,0,1,0,3
D5005,0.6876043985,0.0127981939,0,0.0006705181,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.5753857720000001,0.7673931855,0.3513343292,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0070943434,0.3974564038,0,6e-10,0,0.0006571875,4.3000000000000005e-09,0.0081872058,0,5,0,1.0,0,0.0009434429,0.1675949644,link_click,0.1014446185,0,0,0,0,0.0,0,pass,fail,temperror,1,TLS 1.2,1,0,0,0,0,0.3365678212,self signed,0.005436881,0.0071813557,0,1,0,4
D5006,0.7314794728,0.0001030025,0,0.0120483374,0,0,0,0.2374861505,0,0,0,1,0,0.0,8.430000000000002e-08,0.3669870823,0.4095806384,0.8021191341,0,0.0951659682,0,0,4,3.3400262859999995e-67,"[""""]",0,0,0.0169016633,0.1275367969,0,0.4971446991,0,0.5510157001,0.0522971631,0.32041969,0,0,1,0.5,0,1.4477e-05,0.1200590965,none,1.7512e-06,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.1,3,0,0,0,0,0.0333167278,valid,2.1160000000000002e-07,6.643000000000001e-06,0,1,0,1
D5007,0.262069178,0.0003253718,0,0.4262588563,0,0,0,0.2273196755,0,0,0,3,0,2e-10,0.2199464003,0.2199641974,0.9209028929,0.5461589818,0,0.9893636084,1,1,4,1.2152957060000001e-57,"[""""]",0,0,2.315e-07,0.7192269331000001,0,0.0003978959,0,0.3871248227,4e-10,0.000174738,0,0,0,0.5,0,0.0033213126,0.529081643,wire_transfer,1.5600000000000002e-07,0,0,0,0,0.0,0,pass,neutral,pass,1,TLS 1.2,1,0,0,0,0,3.1232e-06,valid,0.0,0.0010815813,0,1,0,0
D5008,0.4691595227,0.848555971,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.7273646308,0.9032395226,0.168552218,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0,0.6747656371,0,0.0003451803,0,0.0004431037,3.4675000000000003e-06,0.408834037,0,0,0,0.5,0,1.1745e-06,0.9290927794,wire_transfer,0.0745690715,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,0,0,0,0,0,0.0874698908,valid,0.0020707783,0.0005931233,0,1,0,0
D5009,0.5534684209,0.026290237,0,0.004084357,0,0,0,4.04807e-05,0,0,0,0,0,0.0001392205,0.0002111367,0.3469855318,0.9634064536,0.2122597224,0,0.7594313495,0,0,4,2.4137164900000003e-32,"[""""]",0,1,0.0004722542,0.6865495187,0,0.0005006124,0,0.0386259132,0.0001074978,6.2e-09,0,0,0,0.5,0,0.3671641402,0.7486456394000001,gift_card_request,0.000203669,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.1,1,0,0,0,0,0.002380714,expired,0.0169731923,0.2343584458,0,1,0,5
D5010,0.8132293258000001,0.3791435623,0,0.0022581226,0,0,0,0.002878381,0,0,0,0,0,0.0177296026,0.0843964615,0.8255557795,0.4497463845,0.7376583022000001,0,0.0594905064,0,1,6,0.255657994,"[""""]",0,0,0.0,0.8222437733,0,0.2437761127,0,0.0101923783,0.5586555963000001,4e-10,0,0,0,1.0,1,0.0,0.2655409634,none,2e-10,0,0,0,0,0.0,0,pass,fail,temperror,1,TLS 1.2,0,0,0,0,0,0.0001327902,valid,2.34e-08,0.0399548206,0,1,0,4
