Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D5283,0.5585855374,0.0748685367,0,3.179e-07,0,1,0,0.0926429833,0,0,0,0,0,0.1805022575,0.631951013,0.9265108612,0.848356799,0.8726704485000001,1,0.4712461815,0,0,7,1e-10,"[""""]",0,0,8.6747e-06,0.8616566910000001,0,0.0007367594,0,0.0156975066,0.0253994123,0.6119571216,0,0,0,1.0,0,0.0001473888,0.8898116089,none,0.0612420415,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.3,1,0,0,0,0,0.0525211725,self signed,3.27553e-05,1e-10,0,1,0,1
D5284,0.4098281815,0.2988827804,0,0.1370834025,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.413440504,0.3461600838,0.1004837604,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1537651889,0.2323342287,0,0.0,0,0.0844637425,0.0007082169,0.0148431282,0,0,0,0.5,0,0.0002899318,0.8972212784,gift_card_request,0.0335352821,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,0,0,0,0,0,0.3844991381,self signed,0.0085927727,0.0,0,1,0,0
D5285,0.2809822445,0.040143508,0,8.3e-09,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.428297709,0.7102819858,0.3192238607,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0315053311,0.4433491442,0,0.0212876324,0,0.1339301399,0.0108809927,0.0018401694,0,0,0,1.0,0,0.0033815793,0.0838483795,meeting_request,0.0064045356,0,0,0,0,0.0,0,fail,pass,temperror,1,TLS 1.2,0,0,0,0,0,0.1216564795,valid,0.0153399673,0.5663153743,0,1,0,1
D5286,0.2844572278,0.8053660012,0,0.082268045,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.2486077635,0.1997572209,0.5932852609,0,0.0,0,0,0,0.0,"[""""]",0,0,0.3639268829,0.6175281042,0,0.0029833267,0,4.15278e-05,0.3383152418,0.5753130059,0,0,0,1.0,0,2.26e-08,0.0112101446,none,1.00788e-05,0,0,0,0,0.0,0,fail,none,temperror,1,TLS 1.1,2,0,0,0,0,0.0002171413,valid,5.4400000000000004e-08,5.4798000000000005e-06,0,1,0,0
D5287,0.502617716,0.0022260631,0,0.0075099968,0,0,0,0.103807362,0,0,0,6,2,7.297e-07,0.0293677173,0.8013568946,0.1112361711,0.297763127,0,0.6489610893000001,0,4,4,8.86e-08,"[""""]",0,0,0.1292286293,0.8581717808,0,0.0205482824,0,2.60767e-05,1.10287e-05,0.0184614202,0,0,0,1.0,0,1.08999e-05,0.4264152237,none,7.6e-09,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.2,0,0,0,0,0,0.0,valid,0.0002868059,1.44714e-05,0,1,0,0
D5288,0.2938731228,1.988e-07,0,1.4771e-06,0,0,0,0.0013867691,1,0,0,0,0,0.0009486938,7.94e-08,0.5489782043,0.6942288498,0.4371849166,0,0.3810838231,0,0,4,2.097153267e-65,"[""""]",0,0,3.62874e-05,0.5371238698,0,0.0038458153,0,0.0015561479,0.0187855307,0.0098553658,0,0,0,1.0,0,0.5639496949,0.6438905765,none,0.1802460861,0,0,0,0,0.0,0,fail,policy,temperror,1,TLS 1.1,0,0,0,0,0,0.0,valid,0.2243695039,0.0,0,1,0,1
D5289,0.1656043226,6.85167e-05,0,0.1508670677,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.2642426984,0.2764171947,0.605442158,0,0.0,0,0,0,0.0,"[""""]",1,0,0.0001833594,0.7230414478,0,0.0208985628,0,0.9937381483,0.000166233,0.0002083119,0,0,0,1.0,0,2.96272e-05,0.8371791539000001,vpn_or_mfa_reset,0.0003907831,0,0,1,0,0.0,0,pass,fail,pass,1,TLS 1.2,0,0,0,0,0,8.887040000000001e-05,valid,3.8590000000000003e-07,0.7961739244,0,1,0,4
D5290,0.5584765219,0.1146221439,0,0.1951910936,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0.4535556506,0.0050978253,0.7953075372,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0441717982,0.362012755,0,0.0,0,0.0762513659,0.1845488873,0.0185295831,0,0,0,1.0,0,0.6858635091,0.0163458446,none,0.6350203071,0,0,0,0,0.0,0,pass,temperror,fail,1,TLS 1.3,0,0,0,0,0,0.9548080293,valid,3.085e-06,0.0052975543,0,1,0,0
D5291,0.3730522803,0.0,0,0.4809290306,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0503371789,0.402869477,0.9226278231,0,0.0,0,0,0,0.0,"[""""]",0,0,3.1561e-06,0.2680479958,0,4.8285e-06,1,0.0003231023,0.0793217082,0.0001614681,0,0,0,1.0,0,0.4607070433,0.7949824023000001,meeting_request,0.1720869613,0,0,0,0,0.0,0,fail,none,temperror,1,TLS 1.2,1,0,0,0,0,0.0007023763,valid,0.0792603786,0.0001183124,0,1,0,0
D5292,0.6647342225,0.1295557472,0,0.0016747959,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.5754859342,0.7877994233000001,0.5855301257000001,0,0.0,0,0,0,0.0,"[""""]",0,0,4.9e-08,0.6196979411,0,0.0405267909,0,0.1156130605,0.1930647045,1.8e-09,0,0,0,1.0,0,0.0563044477,0.9313221854,bank_detail_update,0.0,0,0,0,0,0.0,0,fail,fail,none,1,TLS 1.3,1,0,0,0,0,2.75647e-05,valid,0.1616965402,0.000121168,0,1,0,0
