Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D3983,0.7970154927,0.0240550066,0,0.0179539356,0,0,0,7.6486e-05,0,0,0,0,0,0.0008647728,0.033017412,0.830450122,0.83619033,0.604654153,0,0.917432194,0,2,4,3.8543111379999995e-40,"[""""]",0,0,8.51363e-05,0.94298794,0,0.0293193075,0,0.0009339389,0.0120745953,0.0024140695,0,0,0,1.0,0,0.0,0.8996080521,invoice_payment,4e-10,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.3,1,0,0,0,0,0.004750596,valid,0.0001790692,1.26657e-05,0,1,0,0
D3984,0.6237555555000001,0.0673985975,0,1.995e-07,0,0,0,0.5579003528,0,0,1,0,0,0.0,0.0236899659,0.5516892705,0.1719915791,0.8227345049,0,0.1881405504,0,0,4,7.676484155000001e-33,"[""""]",0,0,3e-10,0.5803939792,0,7.441e-06,0,0.923063028,0.7460693565000001,2.2178e-06,0,0,0,1.0,0,0.8529708497,0.5132076788000001,none,0.5763553694,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.0,0,0,0,0,0,0.0,valid,0.0583193297,0.3192489272,0,1,0,0
D3985,0.4207694806,0.0192984969,0,6.40059e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.652288874,0.5789261151,0.5331055699,0,0.0,0,0,0,0.0,"[""""]",0,0,0.3078461753,0.9045983309,0,0.1757301903,0,0.0006368653,4.0367e-06,0.3194302742,0,0,0,1.0,0,4e-10,0.7006948286,meeting_request,0.0776145522,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.3,4,0,0,0,0,0.0024074472,valid,1e-10,0.5509201706,0,1,0,0
D3986,0.5737375054,0.0007406013,0,0.0147800425,0,0,0,0.0245879929,0,0,0,0,0,0.000475669,0.8890623663,0.2867567553,0.8215924630000001,0.596501377,0,0.9714433136,1,3,4,4.58e-08,"[""""]",0,0,1.8586e-05,0.1602732332,0,0.0002304325,0,0.0001913595,0.0155001709,0.0181519488,1,0,0,0.5,0,5.7584e-06,0.8737643192000001,invoice_verification,0.0009219293,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.2,1,0,3,0,0,0.1072664622,valid,0.2198461675,0.0008617295,0,1,0,0
D3987,0.1840254947,0.2339390765,0,5e-10,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.3237239869,0.3835223535,0.6364465574,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0123870569,0.6903206505,0,0.1358828176,0,0.3315704117,2.3405e-05,0.0,0,0,0,0.0,0,0.3015537453,0.6483236558000001,none,1.64e-08,0,0,0,0,1.1,0,pass,neutral,permerror,1,TLS 1.0,0,0,0,0,0,0.0,valid,0.0,0.5101947869,0,1,0,0
D3988,0.4795656232,2.64861e-05,0,0.0279915086,0,0,0,0.2975800733,0,0,1,0,0,0.4365259283,0.1444124963,0.8766068276000001,0.5345133146000001,0.8672303138,0,0.2240686699,0,0,4,8e-10,"[""""]",0,0,4.25001e-05,0.0698636624,0,0.0010830569,0,0.0006557184,5.65839e-05,6.532e-07,0,0,0,1.0,0,0.0055943258,0.4299496384,gift_card_request,0.7407402839,0,0,0,0,0.0,0,fail,fail,temperror,1,TLS 1.2,3,0,0,0,0,3.2e-09,expired,0.0067813762,1e-10,0,1,0,1
D3989,0.1456424746,0.5886497971,0,8.203e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.6549234011,0.1958696289,0.5824127546,0,0.0,0,0,0,0.0,"[""""]",0,0,4.5669e-06,0.6592616527,0,0.0111576489,0,2.93e-08,0.1446271225,0.0002515746,0,0,0,0.5,0,3.0834e-06,0.1983965534,none,0.0004973611,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.3,0,0,0,0,0,1.075e-07,self signed,0.001524691,0.302697145,0,1,0,3
D3990,0.7637535366,0.0033267208,0,1.627e-07,0,0,0,0.2567846459,0,0,0,0,0,0.1520801719,0.0180568109,0.6549238883,0.564162087,0.1361733454,0,0.1751555915,0,0,4,1.026092787e-57,"[""""]",0,0,2.078518069e-16,0.1695132145,0,0.0018081926,0,0.5784002532,0.0722038929,0.2890229294,0,0,0,0.0,0,0.1224403688,0.6759743925,credential_request,0.0,0,0,0,0,0.0,0,fail,neutral,none,1,TLS 1.2,1,0,0,0,0,4.2155403149999997e-23,valid,2.71e-08,3.2118000000000003e-06,0,1,0,0
D3991,0.6685394315000001,0.005310364,0,0.1003556989,0,0,0,0.0008298414,0,0,1,0,0,0.3739553318,0.7707225557,0.7712430271,0.0469882138,0.9227744926,0,0.1905603381,0,0,4,5.624095134e-73,"[""""]",0,0,0.0001440992,0.8135766745,0,0.0086694437,0,0.2468188526,0.4241681958,4.4000000000000005e-09,0,0,0,1.0,0,1.63315e-05,0.3796757009,none,1e-10,0,0,0,0,0.0,0,neutral,neutral,permerror,1,TLS 1.2,0,0,0,0,0,0.6959188422,valid,0.0002407251,0.4788335061,0,1,0,0
D3992,0.6472143303,0.004207774,0,0.0652327783,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.3308576062,0.4029198313,0.4259417798,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0228753791,0.3103195125,0,0.0772360924,1,0.0041139546,0.2306065572,0.0937960135,0,1,0,1.0,0,0.0001355564,0.8392935043,meeting_request,1.26789e-05,0,0,1,0,0.0,0,fail,neutral,temperror,1,TLS 1.1,1,0,0,0,0,0.0277716868,self signed,0.0,0.0541306975,0,1,0,0
