Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D5683,0,0.0112670538754765,0,1.3988852470632184e-05,0,0,0,0.1086710134841608,0,0,0,0,0,0.0005258204178173,0.3273330877951636,0,0,0,0,0.6803169009921506,0,0,6,4.0670327822947756e-16,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,3.4413250135972997e-12,0,0,1.387114159896782e-09,0,0.3932218157444713,0.221674001369735,0.026810944952358,0,0,0,0.0,0,0.4223294519291453,0.9325151,wire_transfer,0.0001514010776808,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.0,0,0,0,0,0,4.796608893692708e-05,self signed,0.0740168838523523,0.0617837537710858,0,1,0,"[""""]"
D5684,0,7.099332421320066e-06,0,0.0475320850647077,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.001623746920719,0,0,4.326710645086879e-05,0,0.744835620248742,0.0779417872345738,0.4349987471577765,0,0,0,1.0,0,0.3157908325394503,0.6615359,invoice_verification,6.0275827224589854e-27,0,0,0,0,0.0,0,fail,pass,temperror,1,TLS 1.1,1,0,0,0,0,0.2668649880751038,valid,0.0005689321775184,0.0031813133382043,0,1,0,"[""""]"
D5685,0,0.0205701393764363,0,4.4304091747054535e-06,0,0,0,0.0294353995265164,0,0,1,0,0,0.0003571888157211,0.000517011631074,0,0,0,0,0.6083062301045689,0,1,7,4.094867835463639e-93,"[""winword.exe"", ""powershell.exe""]",0,0,6.329026583707912e-06,0,0,0.1631781996730454,0,8.260348094365145e-08,0.5776585292151083,0.978174026335257,0,0,0,1.0,0,0.0016614673941006,0.5929503,wire_transfer,0.3222696231684487,0,0,0,0,0.0,0,pass,fail,temperror,1,TLS 1.0,1,0,0,0,0,1.682206157682861e-10,valid,0.0015804703506953,0.0352337737212038,0,1,0,"[""""]"
D5686,0,0.6320851559327169,0,0.0034997722878994,0,0,0,0.0573835134318962,0,0,0,0,0,5.880280024552625e-10,0.2623750068003164,0,0,0,0,0.2787734169448488,0,0,4,15.754315177965548,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,0.0071532142566589,0,0,5.6515980749647334e-08,0,0.0270724602188318,9.067233360064907e-05,0.2182270684492745,0,0,0,0.5,0,9.537776842455077e-07,0.7491901,invoice_payment,0.087792941239144,0,0,0,0,0.0,0,pass,policy,pass,0,TLS 1.1,0,0,0,0,0,1.513304208529056e-20,mismatch,0.0008668796175849,0.0003796616415446,0,1,0,"[""""]"
D5687,1,0.0008404898097706,0,2.164255680854092e-16,0,1,0,0.2297656195359146,0,0,0,2,0,0.198696930396363,0.0639169363360135,0,0,0,0,0.4672270299780929,0,0,4,4.064344456898673e-58,"[""outlook.exe"", ""winword.exe"", ""mshta.exe"", ""wscript.exe""]",0,0,0.0294977224050399,0,0,2.6884199168821e-05,0,0.1686130978335992,0.4165556642895553,0.3621590821659163,0,0,0,0.5,0,7.531182046234613e-15,0.7981647,urgent_callback,2.1084298569978583e-08,0,0,0,0,0.0,0,pass,fail,permerror,1,SSL,0,0,0,0,0,1.1412150975475669e-05,expired,0.0029499969792966,0.0004954332351892,0,1,0,"[""""]"
D5688,0,4.016440280001927e-09,0,9.078863026861262e-07,0,0,0,0.2045658378730224,0,1,0,0,0,5.733088904264976e-06,0.0181441763875271,0,0,0,0,0.7337925831603066,0,1,4,4.270535750474368e-14,"[""winword.exe"", ""powershell.exe""]",0,0,2.645438902031122e-10,0,0,0.006793117925445,0,0.84843446195546,9.970641981205124e-05,0.0018765218511153,0,0,0,0.5,0,2.6124881782565066e-05,0.881255,vpn_or_mfa_reset,0.3454101659924872,0,0,0,0,0.0,0,pass,fail,temperror,1,TLS 1.3,2,0,0,0,0,2.4736730406782787e-06,valid,0.0722847404084244,4.051804317464625e-09,0,1,0,"[""""]"
D5689,0,0.0001619439213657,0,0.0003135182471949,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0022070239594655,0,0,0.0001326706579262,1,4.314968438071112e-06,0.9327586641671768,0.9021692808293303,0,1,1,0.5,0,0.004536017348505,0.831549,none,1.57128862292489e-10,0,0,0,0,0.0,0,fail,policy,temperror,1,TLS 1.2,0,0,1,0,0,4.728079238728604e-07,expired,0.4484613127865337,0.482062162915761,1,1,0,"[""""]"
D5690,0,0.0028709187129528,0,9.624884976953307e-10,0,0,0,0.2070124869035445,0,0,0,0,0,0.1439042679705311,0.1105690090420357,0,0,0,0,0.893555658440619,0,0,4,2.201566938783399e-17,"[""outlook.exe"", ""winword.exe"", ""mshta.exe"", ""wscript.exe""]",0,0,0.1803858338847616,0,0,4.3954631605468844e-10,0,1.7619882640020884e-06,0.0001235043191207,1.4910590356807462e-05,0,0,0,1.0,0,0.0453384655120385,0.4558034,none,0.0003121951757963,0,0,0,0,0.0,0,softfail,none,fail,1,TLS 1.2,1,0,0,0,0,8.215208944867917e-06,expired,0.2455811433993543,0.4695930317774945,0,1,0,"[""""]"
D5691,0,0.5900882015369852,0,0.0002677725934316,0,0,0,0.881445141193755,3,0,0,0,0,0.7488151992606589,0.8729831515053844,0,0,0,0,0.378541277329033,0,0,4,6.059217830754433e-13,"[""outlook.exe"", ""winword.exe"", ""mshta.exe"", ""wscript.exe""]",0,0,1.0553189725431843e-06,0,0,2.071771035844321e-16,0,0.5111616214936937,2.1105108216467163e-09,0.0865738449764437,0,0,0,0.5,1,1.6228767346223616e-16,0.7124403,none,0.0059198762325161,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.1,0,0,0,0,0,5.736303681162226e-19,valid,2.292582805953257e-07,0.5782071132408151,0,1,0,"[""""]"
D5692,0,0.1904507981363117,0,0.0011957317403312,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.4350583516094104e-07,0,0,1.4833233805142782e-10,0,0.4098257716250009,5.627314896365133e-07,0.0018255402817215,0,0,0,1.0,0,0.0521569658755343,0.9464343,legal_threat,2.1389191360123007e-11,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.1,0,0,0,0,0,0.9000015851399915,valid,0.2645549819968274,1.0247391161712552e-07,0,1,0,"[""""]"
