Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D7233,0,0.1305435364341971,0,1.2389435999567232e-08,0,0,0,0.0311796628566243,0,0,0,0,0,0.0037812072591353,2.5642584844423253e-05,0,0,0,0,0.7663072653664764,0,0,4,0.914025366128003,"[""excel.exe"", ""cmd.exe"", ""powershell.exe""]",0,0,0.0039078796022037,0,0,0.0050094476325925,0,0.6550540416048161,0.8360056313455113,0.3350456646692005,0,0,0,0.5,0,0.0746407815913577,0.7296113,gift_card_request,2.164589371103056e-11,0,0,0,0,1.0,0,fail,none,temperror,1,TLS 1.1,0,0,0,0,0,0.5685440533188775,mismatch,1.6946485453576206e-10,0.0180438199177531,0,1,0,"[""""]"
D7234,0,0.0428796053592845,0,0.0001926884794373,0,0,0,0.2337812409591429,0,0,0,0,0,0.0307192722819867,0.0838260542827061,0,0,0,0,0.0133831615509804,0,3,4,1.7738900851691677e-37,"[""acrobat.exe"", ""cmd.exe"", ""curl.exe"", ""rundll32.exe""]",0,0,0.073045721726815,0,0,4.0405785793094106e-08,0,0.2402893586566346,4.843842586261011e-11,0.9065045323338656,0,0,0,1.0,0,0.0281315552970675,0.4179143,none,0.0041425252127862,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.2,1,0,0,0,0,0.0144822958096148,valid,8.425979569235831e-05,0.0059503961691998,0,1,0,"[""""]"
D7235,0,0.0057528511883129,0,0.0001330764652231,0,0,0,0.0549844027832168,0,0,0,0,0,3.955771402194609e-07,0.00017696309494,0,1,0,0,0.9190726341567816,0,0,4,2.504292538316892e-52,"[""acrobat.exe""]",0,1,1.5730489079775154e-08,0,0,1.290583669339825e-08,0,7.173240691399193e-05,0.1637014062199341,0.1829834113436521,0,0,0,0.5,0,0.0289103089011791,0.4304926,none,7.319132461827245e-05,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.1,0,0,0,0,0,0.0006055842551113,valid,0.0003083610032403,0.6098506722772833,0,1,0,"[""""]"
D7236,0,0.4449806261423925,0,8.734083072858837e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0005924414501334,0,0,0.236641433826014,0,0.0487289377647451,0.0905172930712326,0.0001349084556853,0,0,0,1.0,0,0.0171488755610698,0.7970362,none,0.0013046560167062,0,0,0,0,1.0,0,pass,none,none,1,TLS 1.2,0,0,0,0,0,6.096107775730194e-07,valid,0.0091480454352243,0.0291557173912636,0,1,0,"[""""]"
D7237,0,2.7191337334633173e-05,0,0.3406055930556795,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0036548938043257,0,0,0.002221483828324,0,1.2424991414694355e-06,0.1295726122915608,0.6300361437985638,0,0,0,1.0,0,0.0208126210949709,0.0200945,urgent_callback,4.5054157073982055e-05,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.3,0,0,0,0,0,0.2104982777945814,valid,0.1375468629423978,1.3784181239885307e-10,0,1,0,"[""""]"
D7238,0,0.0013113149068719,0,1.7263322653543868e-08,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",1,0,0.0764913137556523,0,0,0.0009948423608222,0,0.0556015121493282,0.1213493141558392,8.077981153347442e-06,0,0,0,1.0,0,0.0022829671392713,0.8753349,none,0.0013537155830481,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.3,1,0,0,0,0,2.311212149482165e-22,valid,0.236071074499348,0.0024185779805419,0,1,0,"[""""]"
D7239,0,1.7443755894013888e-05,0,0.0237540163206125,0,0,0,0.8236434486065705,0,0,0,0,0,6.002635279575164e-07,0.8483200626245215,0,0,0,0,0.9126747302312368,0,2,4,1.6283593202801292e-81,"[""winword.exe"", ""powershell.exe""]",0,0,0.0007170676893075,0,0,0.0047286702121621,0,0.1702030491738505,0.4781797474000113,1.452381843732809e-09,0,0,0,1.0,0,0.3830006342995027,0.5265591,none,3.608262135173775e-08,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.2,1,0,0,0,0,0.0001059958727908,self signed,0.4281541634652234,0.9883003078221332,0,1,0,"[""""]"
D7240,0,0.0126027780995226,0,0.139697122440471,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.9777016324529912,0,0,0.5675391085170027,0,0.0521266504368789,0.0675444178396384,0.1467619695495464,0,0,0,1.0,0,0.010280366118807,0.2678029,none,0.0656143899988415,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.3,0,0,0,0,0,0.0942933293902869,valid,2.1099332823849157e-09,0.009827556505314,0,1,0,"[""""]"
D7241,0,0.8301310557659792,0,3.4537805153934406e-11,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,9.472199052269132e-05,0,0,0.0454073011563302,0,0.0650965799502051,0.0621340858171993,0.0697630150722816,0,0,0,1.0,0,4.436249780434809e-08,0.7438301,none,1.3442294138340156e-08,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.1,0,0,0,0,0,0.115344094593497,valid,9.295254573761796e-07,0.8447693102738844,0,1,0,"[""""]"
D7242,1,3.505369460052697e-06,0,2.222143729612933e-09,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0001271792876017,0,0,0.00014699066965,0,0.0768318374882409,0.3994330274522962,0.2774275416144711,0,0,0,0.5,0,0.833343452664375,0.6860482,gift_card_request,0.0025354832241486,0,0,0,0,0.0,0,fail,pass,none,1,TLS 1.0,1,0,0,0,0,1.1084913313661796e-06,valid,0.1900235527481365,0.1114316427559285,0,1,0,"[""""]"
