Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D6433,0,0.6274786930722168,0,0.0043460289981343,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.3079174843266663,0,0,0.0007509749337328,0,0.0381427144796541,0.5265316461506554,0.0010254410539193,0,0,0,1.0,0,7.752455710900186e-22,0.4301258,none,0.0249826619666004,0,0,0,0,0.0,0,fail,neutral,temperror,1,TLS 1.3,1,0,0,0,0,7.97373826875988e-11,valid,6.156975216612651e-05,0.0050855423881122,0,1,0,"[""""]"
D6434,0,6.707797184425996e-05,0,0.6403937020628011,0,0,0,0.802088539454603,0,0,0,2,0,8.339985517488994e-06,0.0018032911174418,0,0,0,0,0.8670767355584102,0,0,4,2.07025496445305e-47,"[""outlook.exe""]",0,0,4.247893898294481e-05,0,0,1.550395044963651e-07,0,0.0603910706311795,0.2378674633916599,0.0003389677036012,1,0,0,1.0,0,1.0692964958157809e-12,0.32245,legal_threat,0.0758124865396819,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,1,0,0,0,0,2.2767992772783187e-06,self signed,2.695908260450999e-09,1.139689109288778e-06,0,1,0,"[""""]"
D6435,0,4.070558028435884e-05,0,0.0002033222472055,0,0,0,0.0734979661281734,0,0,0,0,0,0.0126090483050152,0.0131302780191083,0,0,0,1,0.2854807109070612,0,0,7,2.243977180244474e-29,"[""acrobat.exe""]",0,0,0.0022631256818077,0,0,0.2555132828775586,0,6.152111047874256e-10,0.1892761971998225,0.0041882131785542,0,0,0,0.0,0,1.4489980660972003e-05,0.8891054,link_click,1.135022303494222e-06,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.1,4,0,0,0,0,3.45074067364616e-06,valid,0.3004885055365223,0.0350096146913922,1,1,0,"[""""]"
D6436,0,0.0002157570271709,0,8.843491674010662e-16,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0008139978822132,0,0,0.2000475253881066,0,0.0178757712616659,5.264333106494096e-05,1.3231922335550076e-05,0,0,0,1.0,0,4.056584714884575e-05,0.4686577,bank_detail_update,6.95759817800097e-10,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.2,3,0,0,0,0,0.1690268364369913,valid,0.0020613661217398,0.0002417533145495,0,1,0,"[""""]"
D6437,0,0.165679284093336,0,0.0254701882692683,0,0,0,0.7785969733624629,0,0,0,0,1,0.1048522880246085,0.0381432657385322,0,0,0,0,0.4053853226149429,0,0,4,3.5381365840626685e-61,"[""winword.exe"", ""powershell.exe""]",0,0,0.4384970560518371,0,0,0.3919079359424166,0,0.7694678667087677,0.0008889436881715,1.2535148956951318e-08,0,1,0,1.0,1,0.3786265682011202,0.7441353,vpn_or_mfa_reset,0.0019686963017052,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.1,0,0,1,0,0,0.2564514426619842,valid,4.010254229619256e-06,0.4996474605081135,0,1,0,"[""""]"
D6438,0,0.2959617498629138,0,0.0013506238862203,0,0,0,0.1300789391190047,0,0,0,4,0,0.740601654320267,5.550880006823748e-07,0,0,0,0,0.0483074804294067,0,1,5,1.9836528832756995e-39,"[""winword.exe""]",1,0,8.710235483054951e-05,0,1,1.6266237922737176e-05,0,0.0041367804011641,1.0604298565632148e-07,0.3614638093361649,1,0,0,0.5,0,0.0004885961113581,0.084155,wire_transfer,0.138036212692921,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.1,0,0,0,0,0,0.0003252965944208,valid,0.0286260259195073,0.86523452822806,0,1,1,"[""""]"
D6439,0,0.322264543278189,0,0.3200824045888001,0,0,0,0.821100146236346,0,0,0,0,0,5.019043998020875e-21,0.0631754913817821,0,0,0,0,0.7441969444371209,0,0,4,1.8731581691427368e-22,"[""winword.exe""]",0,0,7.238245114870489e-05,0,0,0.015952514765644,0,0.4315659272036533,0.6456698299941573,0.0061277321389421,0,0,0,1.0,0,1.3026437852470124e-11,0.2567635,document_download,1.4134084487013962e-05,0,0,0,0,0.0,0,pass,temperror,temperror,1,TLS 1.3,0,0,0,0,0,1.1086512023224087e-05,valid,0.0013931655853515,4.741400814340306e-08,0,1,0,"[""""]"
D6440,0,0.3442573290386568,0,1.3309028061582594e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0597505649179771,0,0,0.7674162477469483,0,0.0007614144028267,0.7934120775167472,0.0064366013752094,0,0,0,1.0,0,3.4499522758551056e-08,0.4012985,none,0.0304879884782686,0,0,0,0,0.0,0,pass,none,temperror,1,TLS 1.2,0,0,0,0,0,8.367405425059212e-05,valid,0.0003489005588605,4.119006605611444e-05,0,1,0,"[""""]"
D6441,0,0.0243594342966693,0,0.0272011354216187,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.1469086352696846e-06,1,0,0.0006430082591768,0,0.8924702202616658,0.1031193557962151,0.5478524100269402,0,0,0,1.0,0,5.6753994316563716e-11,0.7228829,sensitive_data_request,7.572988444286464e-05,0,0,0,0,0.0,0,pass,pass,pass,1,TLS 1.2,0,0,0,0,0,0.0061449401395625,valid,5.484673374221765e-07,0.7791145543405837,0,1,0,"[""""]"
D6442,0,0.1570367460642126,0,0.0072626923430383,0,0,0,0.1249433514444857,0,0,0,0,0,2.099135288384786e-06,0.0012527339247363,0,0,0,0,0.6693758243555076,0,1,4,1.1315428040654342e-12,"[""winword.exe""]",0,0,0.0291205315206447,0,0,0.0090207226030019,0,0.0009064333911752,0.001446503068136,0.3510805035861034,0,0,0,0.5,0,0.0003621625342847,0.8553988,meeting_request,0.0137213653888471,0,0,0,0,0.0,0,fail,pass,permerror,1,TLS 1.0,0,0,0,0,0,0.0057323784319323,valid,0.7634041521906066,0.0308358619903895,0,1,0,"[""""]"
