Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D4483,0.2444717649,0.5872796731000001,0,0.1764897135,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.1235388494,0.1639279763,0.1013470698,0,0.0,0,0,0,0.0,"[""""]",0,0,7.250000000000002e-08,0.018477774,0,8.18604e-05,0,0.1857881415,0.0002916068,2.52609e-05,0,0,0,1.0,0,1.2e-09,0.9532936173,none,1.0790000000000001e-07,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.2,0,0,0,0,0,1.1e-09,valid,0.1426256679,1.6137e-06,0,1,0,0
D4484,0.8736597077,0.0040619703,0,0.0148153837,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.1924936368,0.4421441576,0.6042883495,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0007083407,0.8051871715000001,0,4.9e-08,0,0.01973733,0.0056869934,1.93516e-05,0,0,0,1.0,0,1e-10,0.6016205625000001,gift_card_request,0.036597824,0,0,0,0,0.0,0,fail,neutral,temperror,1,TLS 1.0,1,0,0,0,0,0.2631278766,valid,0.0433806012,2.196e-07,0,1,0,0
D4485,0.6449601569,6.958000000000001e-07,0,0.0,1,0,0,0.059431315,0,0,0,0,0,0.0052825643,1.2303e-06,0.6796766584,0.2570708567,0.5339481660000001,0,0.3573153241,0,4,4,1.066235636e-27,"[""""]",0,0,0.0032390843,0.7017019236,0,2.32e-08,0,0.2569565057,0.0125434772,0.0068985297,0,0,0,1.0,0,2.51e-08,0.7592722881,wire_transfer,0.0032856647,0,0,0,0,0.0,0,pass,policy,none,0,TLS 1.2,3,0,0,0,0,1.93e-08,valid,0.5004309871,5.71629e-05,0,1,0,0
D4486,0.8496372633,5.64614e-05,0,1e-10,0,0,0,0.8688249251,0,0,0,0,0,1.83166e-05,1e-10,0.8084576033,0.9007156717,0.1935429327,0,0.8112269091000001,0,1,4,0.0301557914,"[""""]",1,0,0.0011161956,0.7953067599,0,0.0028577702,0,0.2539170561,0.0064301988,2.2328e-06,0,0,0,1.0,0,0.0130283982,0.7828214087,document_download,9.54353e-05,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.3,0,0,0,0,0,8.0413e-06,mismatch,0.0004015511,0.0003120547,0,1,0,0
D4487,0.9423141521,4.5941e-06,0,0.0002175252,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.6592430071000001,0.621263026,0.6017111556,0,0.0,0,0,0,0.0,"[""""]",0,0,0.197246265,0.2503463138,0,0.0,0,2.9634000000000003e-06,0.002284084,0.0103491958,0,0,0,1.0,0,1.5852e-06,0.4139533516,none,0.0,0,1,0,0,0.0,1,pass,none,pass,1,TLS 1.3,0,0,0,0,0,0.0097757947,valid,0.2932029884,0.0168311468,0,1,0,0
D4488,0.8811868298000001,0.3388617751,0,0.0002046977,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0976333708,0.4486740158,0.8540305085000001,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0592441971,0.291224144,0,0.0689359347,0,0.1053115461,0.0001106507,0.4210681908,0,0,0,0.5,0,0.5216779713,0.9185903846,sensitive_data_request,0.0062169017,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.3,2,0,0,0,0,1.21e-08,expired,0.0002516454,0.0052665135,0,1,0,0
D4489,0.7192843513,4.0518e-06,0,0.1882015527,0,0,0,0.3110645216,0,0,0,0,0,0.0028221563,0.0531470265,0.2414164828,0.0834856756,0.0180776895,0,0.6580210734,0,0,4,0.0307195044,"[""""]",0,0,0.0002186689,0.6912142993,0,0.1618630145,0,0.000482899,0.0062151821,1.05826e-05,0,0,0,1.0,0,0.0042774933,0.8328285980000001,meeting_request,2.099869994e-18,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.3,4,0,0,0,0,2.8621e-06,self signed,5.3e-09,0.0,0,1,0,0
D4490,0.2056971715,0.0003081767,0,5.600000000000001e-08,0,0,0,0.0010038085,0,0,0,0,0,0.1721630188,0.0320976804,0.3193817183,0.9276723752,0.4763487902,0,0.5820950433000001,0,0,6,7.48990647e-46,"[""""]",0,0,0.0011658232,0.3684773216,0,4.60481e-05,0,0.0001610981,0.0319372386,2.38e-08,0,0,0,1.0,0,0.0234730488,0.5069785401,none,0.0,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.1,0,0,0,0,0,0.0062446598,valid,0.0001720006,0.0203577443,0,1,0,0
D4491,0.1442056156,0.0629383047,0,0.0230082903,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0161560807,0.5487092003,0.4909481006,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0059600369,0.5842077557,0,0.1308591972,0,0.1674479847,0.0,0.0171115713,0,0,0,1.0,0,0.030372788,0.6418119696,none,0.0617954967,0,0,0,0,0.0,1,pass,pass,fail,1,TLS 1.1,4,0,0,0,0,0.0001947657,valid,0.0299286638,0.1111388455,0,1,0,3
D4492,0.8305924024,0.5157960947,0,4.2e-09,0,0,0,0.1997655384,0,0,0,0,0,0.0089489987,0.0062928784,0.5733481643,0.4489524916,0.0836125757,0,0.0085710889,0,0,4,6.915572341e-35,"[""""]",0,0,1.0756e-06,0.5127656091,0,0.055629946,0,0.0019592738,0.0004418435,0.4695055795,0,0,0,1.0,0,0.000104123,0.2424387072,legal_threat,0.1305578062,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.0,0,0,0,0,0,9.86742e-05,valid,0.0035457135,4.0746e-06,0,1,0,4
D4493,0.2712628524,1.6416e-06,0,0.0,0,0,0,0.2875834242,0,0,0,0,0,1e-10,0.0011724087,0.6965509823,0.4998150188,0.1174922913,0,0.3006627073,0,0,7,2.324505829e-26,"[""""]",0,0,0.9046308,0.4096032038,0,0.0393915451,0,0.0033214484,0.1538317459,1.7384300000000002e-05,0,0,0,0.5,0,4.696e-07,0.3973492564,link_click,0.4966084054,0,0,0,0,0.0,0,pass,fail,temperror,1,TLS 1.0,0,0,0,0,0,0.0506235773,valid,0.0120760091,4.979e-07,0,1,0,0
D4494,0.5286212989,0.0362927426,0,3.207e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.6535599509000001,0.7435661851,0.9577913102,0,0.0,0,0,0,0.0,"[""""]",0,0,0.432621777,0.8262080875000001,0,5.4e-09,0,0.0,0.2137802712,0.0006603135,0,0,1,1.0,0,1e-10,0.7657339047,bank_detail_update,9.632e-07,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.0,0,0,0,0,0,8.8578e-06,valid,0.0028734202,9.7216e-05,0,1,0,2
D4495,0.5532021604,0.0005786082,0,0.3564159159,0,0,0,0.0178426263,0,0,0,0,0,0.3638457851,0.208069026,0.2814701743,0.1482793996,0.4050705419,0,0.2349531228,0,0,4,0.0133565791,"[""""]",0,0,0.0705946596,0.1755949177,0,0.1370579163,0,0.5173167022,0.006542338,0.0700873587,0,0,0,1.0,0,6.4e-09,0.7093856674,vpn_or_mfa_reset,0.0398239097,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.2,0,0,0,0,0,0.3101641003,valid,8.080000000000002e-08,0.091758961,0,1,0,0
