Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D5733,0,2.1378141966297626e-06,0,0.0002501332357256,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0006896118775054,0,0,0.0148879584455851,0,0.0001423737285189,8.400256900737485e-08,0.5310039087339536,0,0,0,0.5,0,0.0048400868188379,0.8738572,bank_detail_update,8.966111805931323e-08,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.1,0,0,0,0,0,0.036247272303683,revoked,0.0330135505870042,7.144835229867951e-05,0,1,0,"[""""]"
D5734,0,3.304087397053031e-11,0,0.0680874697560047,0,1,0,0.1298364741304964,0,0,0,0,0,0.7262816094735379,0.0254594525347518,0,0,0,0,0.830354671771308,0,0,4,6.097540268884202e-96,"[""winword.exe"", ""powershell.exe""]",0,0,0.1268850938978986,0,0,2.2168188498291e-09,0,0.323130973040619,0.5212841392507885,0.0014366572239633,0,0,0,1.0,0,3.578053574796294e-05,0.2054772,vpn_or_mfa_reset,0.0568697943395546,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.2,0,0,0,0,0,0.0507555424447159,self signed,0.8878316958242897,0.6015693632323216,0,1,0,"[""""]"
D5735,0,0.0074621397724609,0,0.0229558424447612,0,0,0,0.0009248538902867,0,0,0,0,0,0.4153825153976794,0.0004160822182202,0,0,0,0,0.978615335249585,0,0,4,2.0002275626509967e-28,"[""winword.exe""]",0,0,3.117166046796809e-10,0,0,7.316725950284873e-05,0,0.0089909065480298,0.0240239059377095,0.2667282584818439,0,0,0,1.0,0,0.0266102388664338,0.0316108,wire_transfer,0.0331641937989274,0,0,0,0,0.0,0,pass,neutral,pass,1,TLS 1.1,1,0,0,0,0,0.0177965477599061,valid,1.2163726540909515e-10,0.0002248410628256,0,1,0,"[""""]"
D5736,0,1.1233978987282996e-14,0,0.0006481449179831,0,0,0,0.0444285641374044,0,0,0,0,0,0.0061219853666448,0.0001331507451277,0,0,0,0,0.5084194929482444,0,0,4,6.626591101254203e-36,"[""winword.exe""]",0,0,0.043105796125046,0,0,0.0662498053430116,0,0.0019887555089122,0.1688603468750577,0.0802700311287905,0,0,0,1.0,0,0.0002012876034359,0.2722852,document_download,0.024751010553944,0,0,0,0,0.0,0,neutral,none,none,1,TLS 1.3,0,0,0,0,0,3.5720170241415257e-19,valid,7.883866421888671e-10,2.6693034270055443e-15,0,1,0,"[""""]"
D5737,0,0.0003351204123543,0,2.720833026685654e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.6924419324819451,0,0,1.035314019540603e-06,0,0.0026129888685866,2.0923282905300538e-08,0.0004255751379831,0,0,0,0.5,0,1.5528259100156804e-13,0.074416,none,1.3206380742625918e-06,0,0,0,0,0.0,0,fail,neutral,pass,1,TLS 1.2,2,0,0,0,0,7.046321695706705e-07,valid,0.0009432844456368,3.1684631334411964e-06,0,1,0,"[""""]"
D5738,0,0.000414903004979,0,4.267136330115484e-12,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.540558235059631e-05,0,0,0.0220453452667606,0,0.0847233085629247,0.0786217518136999,0.1820912968798281,0,0,0,0.5,0,1.0809043493705424e-05,0.6616387,sensitive_data_request,4.7662431966186174e-05,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.3,0,0,0,0,0,0.000376748494797,valid,0.0039554930670007,0.206964544879492,0,1,0,"[""""]"
D5739,0,0.3031464762428056,0,0.3904795261704303,0,0,0,0.7095625875400547,0,0,0,0,0,5.880807550261807e-06,0.013593295396937,0,0,0,0,0.5737933192779612,1,4,4,2.831250230606253e-18,"[""winword.exe""]",0,0,0.0735330174411768,0,0,0.0507474087545161,0,0.6560429436832383,0.4032653005093807,0.2548928940074045,0,0,0,1.0,0,0.0532879907165178,0.6408056,meeting_request,0.0327524100751806,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.0,1,0,0,0,0,3.5653981450685446e-06,valid,3.512970672890655e-06,0.00300137513216,0,1,0,"[""""]"
D5740,0,0.851035401888337,0,0.000502390689615,0,0,0,0.2341580325474886,0,0,0,0,0,0.0032358225970439,0.1961922748985134,0,0,0,0,0.7634120078103829,0,0,6,4.771386799606338e-43,"[""winword.exe""]",0,0,0.101668219721964,0,0,0.0058142987887724,0,0.0432159781183074,0.4420918348513239,5.4193691579524823e-14,0,0,0,1.0,0,6.124883083490875e-07,0.6953616,none,0.8966331405656529,0,0,0,0,0.0,0,pass,temperror,none,1,TLS 1.2,1,0,0,0,0,0.1421386515100248,valid,5.707966206078826e-08,5.093816304135356e-17,0,1,0,"[""""]"
D5741,0,0.0001676293410906,0,2.6084417309234305e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.4128563398041219,0,0,3.633004365981533e-07,0,0.1908278486239953,0.1805879639395982,3.3545281311189263e-06,0,0,0,1.0,0,0.7154504945673318,0.6518169,none,0.0012770183683549,0,0,1,0,0.0,0,pass,fail,fail,1,TLS 1.1,0,0,0,0,0,0.0001458344675758,valid,5.84407967454475e-10,0.025406016075763,0,1,0,"[""""]"
D5742,0,1.7217945773900688e-05,0,0.3938737676001241,0,0,0,0.2538275828748408,0,0,0,0,0,1.4935853392218217e-05,0.0475160524177421,0,0,0,0,0.8353443827970823,0,0,4,1.2534010085939358e-05,"[""outlook.exe""]",0,0,0.181111875468626,0,0,5.447270104929358e-07,0,0.2622756787564613,0.3590839778655488,0.6638236652555249,0,0,0,0.5,0,0.135340717180682,0.2794756,legal_threat,0.000766034195041,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.1,1,0,0,0,0,0.3859272051319864,valid,0.42570760303614,0.000389458241463,0,1,0,"[""""]"
