Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D4333,0.1384182065,0.0737059537,0,0.0013451173,0,0,0,0.2008645818,0,0,0,0,0,1.7180000000000004e-07,8.588551901000001e-17,0.8165435347000001,0.4220316617,0.6960685396,0,0.742715137,0,0,5,1.1943265230000001e-17,"[""""]",0,0,8.926e-07,0.1332352017,0,7.974e-07,0,0.0435308394,0.0580770823,0.0892757682,0,0,0,1.0,0,1.1841e-06,0.9123420745,gift_card_request,3.498e-05,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.1,0,0,0,0,0,0.1011005423,valid,5.9500000000000003e-08,3.645e-06,0,1,0,5
D4334,0.6475753486,0.0128793569,0,0.0009067715,0,0,0,0.0039386259,1,0,0,0,0,0.0057193377,0.0032195531,0.8211729635,0.1281465236,0.4427971911,0,0.7554864585000001,0,0,4,0.6605646175000001,"[""""]",0,0,1.7019e-06,0.2217067605,0,0.032708098,0,0.0794794556,0.8197719639000001,0.0559931952,0,0,0,1.0,0,0.0004106177,0.7557402520000001,none,1e-10,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.2,0,0,0,0,0,0.0223506127,expired,0.0002883409,0.0003078279,0,1,0,0
D4335,0.1591671682,1.4900000000000001e-08,0,0.0074190902,0,0,0,0.5707853232,0,0,0,0,0,2.2515e-05,0.0355043333,0.8569661503,0.6285498142,0.1695118701,0,0.8382400058,0,0,4,4e-10,"[""""]",0,0,0.5699102618,0.3110688249,0,1.3340000000000004e-07,0,0.0384905054,0.3556614025,0.0093759899,0,1,0,0.5,0,0.0003107941,0.2148876046,none,0.0004829095,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.2,0,0,0,0,0,0.0341081869,valid,0.0018351788,0.0012567067,0,1,0,3
D4336,0.3220684828,1.56557e-05,0,0.232475544,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.7190059028,0.2547926638,0.5033972349,0,0.0,0,0,0,0.0,"[""""]",0,0,4.315e-07,0.192848485,0,0.1466601326,0,0.0405458102,0.0003391025,3.203000000000001e-07,0,0,0,1.0,0,0.0385810189,0.8543467983,none,3.8e-09,0,0,0,0,0.0,0,pass,policy,none,1,SSL,1,0,0,0,0,0.0045902623,valid,2.1e-09,0.0019031286,0,1,0,0
D4337,0.8297393944,0.0275370715,0,0.3476795324,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0.1915360456,0.290472435,0.6699850027,0,0.0,0,0,0,0.0,"[""""]",0,1,0.0005129381,0.6890684385,0,1.9e-09,0,0.0003984837,0.0,1.5397e-06,0,0,0,0.5,0,0.0001094365,0.3317551007,urgent_callback,2.07097e-05,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.2,1,0,0,0,0,0.000299885,valid,8.5e-09,0.0001118307,0,1,0,4
D4338,0.0879226132,0.0383945574,0,4.18754e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.7544818979,0.5031889471000001,0.8648281163,0,0.0,0,0,0,0.0,"[""""]",0,1,1.86578e-05,0.0255709304,0,4.503e-07,0,1.93161e-05,1.7653e-06,0.0896252997,0,0,0,0.5,0,0.9083380892,0.0155145223,none,0.1623758778,0,0,0,0,0.0,0,pass,none,permerror,1,TLS 1.0,0,0,4,0,0,1.2018e-06,self signed,0.0007885512,0.4751343543,0,1,0,0
D4339,0.3519502934,0.0131135708,0,0.6677370321,0,0,0,0.0523244473,0,0,0,0,0,1.67262e-05,9.3312e-06,0.6454257924,0.8700424106,0.1864028577,0,0.8238440012,0,0,6,3.1569383519999995e-45,"[""""]",0,0,5.0328e-06,0.23389806,0,3e-10,0,0.0005092481,0.0078235256,0.4632228191,0,0,1,1.0,0,0.0224280605,0.8755090749000001,none,0.0128342221,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.2,3,0,0,0,0,0.0052132179,valid,7.7e-09,0.0242884975,0,1,0,0
D4340,0.4178486233,6.2319e-06,0,5.0311e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.3672134768,0.9522249539,0.0469602973,0,0.0,0,0,0,0.0,"[""""]",0,0,2.16074e-05,0.2491917758,0,1.1920000000000001e-07,0,0.0385773588,6.413e-07,1.4103e-06,0,0,0,1.0,0,0.0005671884,0.0228529751,none,0.0018381793,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.2,1,0,0,0,0,0.6602296368,valid,0.000398372,0.0040443844,0,1,1,0
D4341,0.9217980139,9.39e-08,0,0.172571148,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0408337566,0.8724657662,0.1607860588,0,0.0,0,0,0,0.0,"[""""]",0,0,0.2956087237,0.4842158731,0,6e-10,0,7.739e-07,0.2830911399,0.0008343032,0,0,0,1.0,0,0.0052157645,0.8093874072,none,0.0,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.2,0,0,1,0,0,0.0195743033,valid,8.877e-05,0.0071048506,0,1,0,4
D4342,0.4596791133,0.0002049635,0,0.025205845,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.8982546591,0.5031938658,0.9059732491,0,0.0,0,0,0,0.0,"[""""]",1,0,0.8983511029000001,0.3453238955,0,1.9e-09,0,0.0117020955,0.0133124718,5.76148e-05,0,0,0,1.0,0,5.04e-08,0.6717656674,gift_card_request,1.445e-06,0,0,0,0,0.0,0,fail,none,temperror,1,TLS 1.3,3,0,0,0,0,1.0072e-06,valid,0.315069908,0.0366187455,0,1,0,2
