Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D4183,0.8601284407,0.0004628505,0,0.0183194151,0,0,0,0.0007637342,0,0,0,0,0,0.0359826877,0.0192365951,0.1944185889,0.5355715665,0.1520802482,0,0.3314786811,0,0,6,9.688739415e-53,"[""""]",0,0,0.9000991673000001,0.8877868287,0,1.33e-08,0,0.4705143949,0.1228586502,0.0287965886,0,0,0,1.0,0,3.086e-07,0.5840617193000001,none,4.22356e-05,0,0,0,0,0.0,0,softfail,none,fail,1,TLS 1.2,0,0,0,0,0,9e-10,expired,0.0204572977,0.0,0,1,0,0
D4184,0.1780907274,5.299e-07,0,1.0865940489999998e-19,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.8841071747,0.3551176279,0.1018755469,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0476753524,0.7273659002,0,0.0237661042,0,0.3096770998,0.0131274279,0.0227716676,0,0,0,0.0,0,0.0703564845,0.6512221219000001,legal_threat,0.0011807207,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.3,0,0,0,0,0,0.0122369613,valid,0.0289031286,0.0994526847,0,1,0,5
D4185,0.1798830348,0.0003629589,0,0.000845184,0,0,0,0.0012503828,0,0,0,0,0,0.0131954273,0.0001601042,0.7351559377,0.6997249132000001,0.8477567084000001,0,0.8180729029,0,0,4,3.04824168e-35,"[""""]",0,0,0.0028586207,0.9393688061,0,0.03121739,0,0.0256829889,0.0025639208,0.9450328871,0,0,0,1.0,0,0.185387658,0.0324538658,none,0.3729407625,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.2,1,0,0,0,0,2e-10,valid,0.0592121347,0.0,0,1,0,0
D4186,0.3359721157,0.0530967346,0,7.785930000000001e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.6383144257000001,0.3719997902,0.8279216498,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0021583089,0.3151914302,0,7.05728e-05,0,0.0029307631,0.0171199197,6.46e-07,0,0,0,1.0,0,0.0037455861,0.7930566484,none,0.0031498963,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.0,0,0,0,0,0,0.7792045076,revoked,1.20768e-05,0.0293534182,0,1,0,0
D4187,0.7576675738,0.0,0,0.0168384378,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.6188024125,0.1672766277,0.0162608201,0,0.0,0,0,0,0.0,"[""""]",0,0,1.02e-08,0.8671222688,1,0.0003324636,0,1e-09,0.0004017711,0.0545377704,0,0,0,0.5,0,0.633284556,0.7807713861000001,invoice_verification,0.015732849,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.2,0,0,0,0,0,0.0009631493,valid,0.0,0.5093502217,1,1,0,0
D4188,0.5365874249,0.0011744871,0,0.3796141764,0,0,0,0.3608888411,0,0,0,0,0,7.000000000000001e-10,0.66569609,0.3865273881,0.1824019371,0.8263964388,0,0.8452190172,0,0,4,0.0,"[""""]",0,0,3.612e-06,0.8590563687,0,2.675000000000001e-07,0,0.0011221438,0.1153263823,0.3189490821,0,0,0,1.0,0,9.478488897e-16,0.5280494032,none,5.67456e-05,0,0,0,0,0.0,0,fail,none,temperror,1,TLS 1.2,1,0,0,0,0,0.0182137074,expired,5.4499e-06,0.0072164078,0,1,0,0
D4189,0.1492093506,0.1686401607,0,2e-10,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0.2253984823,0.4532538412,0.8904940263000001,0,0.0,0,0,0,0.0,"[""""]",0,0,0.9907319342,0.8186685101000001,0,2.05e-08,0,0.017936269,1.5420000000000004e-07,0.0309375273,0,0,0,1.0,0,0.0006784716,0.4172571451,none,0.0,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.1,1,0,0,0,0,1e-10,valid,0.0044864342,0.6798109264000001,0,1,0,0
D4190,0.5091831359,3.09e-08,0,0.0293568371,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.7243667133,0.0753406147,0.0301951984,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0217339635,0.1922408464,0,0.032169773,0,0.0174689299,4.0232e-06,0.0112344055,0,0,0,1.0,1,0.0399986379,0.1515308618,none,0.0005904121,0,0,0,0,0.0,0,pass,fail,permerror,1,TLS 1.1,2,0,0,0,0,0.8092363784000001,valid,1.50207e-05,0.0020553838,0,1,0,2
D4191,0.7426764998000001,0.0341045924,0,3.83497e-05,1,0,0,0.2021935465,0,0,0,0,0,0.5434723698,0.282026568,0.2038450159,0.5270671363,0.2414379695,0,0.2300539917,0,0,5,9.536126662999999e-29,"[""""]",0,0,6.71092e-05,0.2240996173,0,0.0022793568,0,0.983177204,0.1766754838,0.5380039386000001,0,0,0,1.0,0,0.0771071914,0.6362608222,meeting_request,0.0748248996,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.2,1,0,0,0,0,7.2e-09,expired,0.5576116797,0.001941499,0,1,0,4
D4192,0.5992884891,0.0455552517,0,2.242e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.4493190796,0.4116120793,0.7602399678,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0007533865,0.226353893,0,4.4177e-06,0,3.01224e-05,2.376e-07,0.0587163994,0,0,0,0.5,0,0.0104136159,0.2926056577,sensitive_data_request,0.0020627312,1,0,0,0,0.0,0,pass,policy,none,1,TLS 1.2,0,0,0,0,0,2.502e-07,valid,0.0043348611,0.0002873936,0,1,0,1
