Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D6933,0,1.7950148553124482e-05,0,9.275741325128413e-08,0,0,0,0.4809667423442174,0,0,0,0,0,0.0155387510212315,0.1343300021287397,0,0,0,0,0.6165026696550835,0,0,4,0.0003072613109995,"[""acrobat.exe"", ""cmd.exe"", ""curl.exe"", ""rundll32.exe""]",0,0,1.2668737531417784e-12,0,0,0.0030071817032713,0,0.2936123246303369,6.098990110305599e-16,0.0002677653306276,0,0,0,0.0,0,2.031502060245965e-10,0.1762575,none,0.1783631041522423,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.2,0,0,0,0,0,0.0038132976768186,valid,0.7855368275157035,0.02116718584221,0,1,0,"[""""]"
D6934,0,5.5197663499964894e-08,0,9.153968805566519e-12,0,0,0,0.4047173165512158,1,0,1,0,0,0.1311918661658999,0.7727960802774774,0,0,0,0,0.640414629593497,0,0,5,1.5191509414363292e-33,"[""winword.exe"", ""powershell.exe""]",0,0,2.127754010939976e-10,0,0,0.5119884606442914,0,0.0647579145026261,0.1610952854499394,3.423119648368363e-05,0,1,0,0.0,0,0.0010378825286492,0.8109205,none,0.0004590558522501,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.3,1,0,0,0,0,0.0002281624251451,valid,0.0501361883818884,0.0552976025788828,0,1,0,"[""""]"
D6935,0,0.3837024521451156,0,0.0037595038522038,0,0,0,0.1414851364773083,0,0,0,2,0,1.811971346233632e-10,6.253456055105989e-08,0,0,1,0,0.9542434212024709,0,2,4,9.532578005456128e-37,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,4.423804746473853e-07,0,0,0.0104413703036325,0,1.0662241059793508e-10,0.0223765028137086,0.4920195560166546,0,0,0,1.0,0,0.1948228403285839,0.9169529,wire_transfer,0.0764633638913366,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.1,0,0,0,0,0,0.011253609258953,valid,2.1428814398059395e-05,8.51813549385715e-07,0,1,0,"[""""]"
D6936,0,0.1456413189402481,0,0.0006886584907259,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0389192553000581,0,0,0.003736137761223,0,0.030702675592846,1.859293710631164e-11,0.0161694329423805,0,0,0,1.0,0,0.0039049790886202,0.0409033,invoice_verification,1.6726712026834853e-08,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.0,2,0,0,0,0,3.220826094295209e-20,valid,2.0324105301998388e-10,3.4015030243309497e-06,0,1,0,"[""""]"
D6937,0,0.3644720465137495,0,0.0032254306678667,0,0,0,0.0520079223373427,0,0,0,0,0,8.109277488103373e-08,1.9994196021261287e-05,0,0,0,0,0.113105290518641,0,0,4,3.94723570991521e-12,"[""winword.exe"", ""powershell.exe""]",1,1,0.0099714750911061,0,0,0.0107320435787189,0,1.3490420169151315e-06,0.2227232560755001,0.0007518667295795,0,0,0,1.0,0,0.0051670895968249,0.4953649,wire_transfer,4.320052086381036e-13,0,0,0,0,0.0,0,pass,none,pass,1,SSL,0,0,0,0,0,2.7604771313086524e-12,valid,0.001512514453464,0.0084989673279905,0,1,0,"[""""]"
D6938,0,1.0834669117796972e-09,0,1.38021915044445e-06,0,0,0,0.4540672527600587,0,0,0,0,0,0.0012226283175167,0.8328037410656762,1,0,0,0,0.1323421987868972,0,0,5,7.1846135942616955e-09,"[""winword.exe"", ""powershell.exe"", ""regsvr32.exe""]",0,0,0.0012211047137291,0,0,9.96229698328945e-18,0,0.1486983946103784,0.1159101164007899,0.5266369837038404,0,0,0,1.0,0,0.0070353156351624,0.2569909,invoice_payment,5.607960878872848e-09,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.1,1,0,0,0,0,0.2948940820921959,valid,0.0068597583136107,0.0002347833950808,0,1,0,"[""""]"
D6939,0,2.530228737091988e-06,0,0.0541167456963394,0,0,0,1.1553859411195044e-05,0,0,0,0,0,0.0070093596789966,0.0949768487270505,0,0,0,0,0.1093342455717651,0,0,7,2.773945853145524e-12,"[""outlook.exe"", ""winword.exe"", ""mshta.exe"", ""wscript.exe""]",0,0,0.4220705743270836,0,0,0.0009750483019324,0,0.4551319052164805,0.0396563250511524,0.000385110213035,1,0,0,1.0,0,1.7226920835574713e-08,0.0879331,urgent_callback,8.180471455547243e-10,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.3,0,0,0,0,0,1.2389152966430528e-08,valid,0.0015248803296817,6.942809684227816e-05,0,1,0,"[""""]"
D6940,0,2.6869229784265752e-08,0,9.12992239616966e-05,0,0,0,0.0111826318638458,0,0,0,0,0,5.577501971806902e-07,0.0421481109318447,0,0,0,0,0.2678838527143927,0,1,6,4.518556117239487e-67,"[""winword.exe"", ""powershell.exe""]",0,1,0.0029449863231782,1,0,0.0005552489003984,0,0.0606509872118999,0.0001267557883047,0.2711120788058264,0,0,0,1.0,0,0.2373808029913853,0.3031731,vpn_or_mfa_reset,1.2166567900265152e-06,0,0,0,0,0.0,0,fail,none,none,1,TLS 1.2,0,0,0,0,0,0.03491042021753,self signed,1.4333244916087318e-06,2.826656854657227e-07,0,1,0,"[""""]"
D6941,0,0.0332164186557763,0,0.041653282670074,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",1,0,0.0003271767273738,0,0,0.2934549836764045,0,0.9387601169501268,7.307065246996336e-05,0.5099905629549197,0,0,0,1.0,0,0.010624980533005,0.0190204,none,0.0013104859295402,0,1,0,0,0.0,0,fail,fail,temperror,0,TLS 1.2,0,0,0,0,0,3.352281147114502e-06,valid,0.052678800592943,7.635257935893292e-06,0,1,0,"[""""]"
D6942,0,3.908148503712339e-09,0,0.0108911333722503,0,0,0,0.000599251369751,0,0,0,2,0,0.1061058291777736,0.0904382861035871,0,0,0,0,0.1142869515998211,0,0,4,2.610740159674833e-38,"[""outlook.exe"", ""winword.exe"", ""mshta.exe"", ""wscript.exe""]",0,1,0.1951110435883299,0,0,7.483750282114417e-07,0,0.0775646720959791,0.0318229566779575,3.06439916479715e-11,0,0,0,0.5,0,0.0720641494893734,0.1828901,none,2.5908729725809828e-05,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.3,0,1,0,0,0,0.1436148625352834,valid,0.0002421433705309,0.3061163444222668,0,1,0,"[""""]"
D6943,0,0.0054911110121359,0,9.038471315621219e-10,0,0,0,0.0717389112191369,0,0,0,0,0,0.0006764047701466,2.9394011907710517e-10,0,0,0,0,0.418454944043396,0,0,4,0.1513708541670813,"[""outlook.exe"", ""winword.exe"", ""mshta.exe"", ""wscript.exe""]",0,0,0.0743645839487253,0,0,0.0216555236007302,0,5.407615301544467e-08,0.0020971141851651,0.0034513933757237,0,0,0,0.0,0,0.013053381750867,0.494172,none,0.332128594290625,0,0,0,0,0.0,0,softfail,neutral,pass,1,TLS 1.2,1,0,0,0,0,0.0112959432136057,expired,3.604264522435815e-08,0.1953448150584656,0,1,0,"[""""]"
