Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D6883,0,0.0659813955373761,0,0.2566294598976066,0,0,0,0.0127591763409901,0,0,1,0,0,0.0055411974251378,0.9162788198586048,0,0,0,0,0.8377309847343556,0,0,5,2.7731727143162518e-40,"[""winword.exe""]",0,0,0.0009171032219655,0,0,0.6847043583150163,0,0.0003244082552664,0.8009276534685957,0.0475369208299622,0,0,0,1.0,0,1.1078714329329128e-05,0.0455028,wire_transfer,0.0004682567893796,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.1,1,0,0,0,0,0.0378147734684225,valid,1.61746114859081e-08,0.0014462658838806,0,1,0,"[""""]"
D6884,0,0.122038728969403,0,8.94167849682298e-10,0,0,0,0.7307325463244644,0,0,0,0,0,2.7862484036363822e-09,0.0924291982594485,0,0,0,0,0.799385343780512,0,0,4,6.799321288285957,"[""winword.exe""]",0,1,0.0020811827060368,0,0,0.0018412872596076,0,0.0468307878606082,0.0523553714564069,0.0232087722159754,0,0,0,1.0,0,0.339927683103417,0.8624191,document_download,1.0720522810215484e-10,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.0,0,0,0,0,0,0.0635664989216225,self signed,0.0026568725173182,0.0003029462837253,0,1,0,"[""""]"
D6885,0,0.1068857635687638,0,0.1713947856290548,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,4.730159107468991e-05,0,0,0.0020852828985873,0,1.0694270000632398e-09,0.0065297910740652,0.1124976991305684,0,0,0,1.0,0,0.0845547896783941,0.5837855,none,0.0630072705586389,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.3,1,0,0,0,0,1.11350955154511e-06,valid,0.3215137705644702,1.0017771429478456e-08,0,1,0,"[""""]"
D6886,0,0.0012053335709414,0,1.768337888215175e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.3219448834605561,0,0,0.7037241309115178,0,0.9907919725140948,1.6507370403231266e-05,0.0280395788683314,0,0,0,0.0,0,0.9343075420198214,0.5841738,sensitive_data_request,2.8819876522821693e-08,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.2,0,0,0,0,0,0.0017262165974934,revoked,0.021670848328817,0.3285659324280828,0,1,0,"[""""]"
D6887,0,0.0002319598836331,1,0.2738234357062055,0,0,0,0.0064314007493277,0,0,0,0,0,0.0009399345620287,0.0006785499324208,0,0,0,0,0.1709047853671311,0,1,5,2.962608942302372e-79,"[""winword.exe""]",0,0,0.3967619968128168,0,0,0.1945634338588374,0,0.2380031256878692,0.0802831769594149,0.8544226572294109,0,0,0,1.0,0,1.436802906470223e-13,0.2738846,meeting_request,2.6634210538578915e-15,0,0,0,0,0.0,0,fail,policy,pass,1,TLS 1.2,0,0,0,0,0,7.389950342492296e-05,valid,0.0001152788952659,0.0405267582636632,0,1,0,"[""""]"
D6888,0,4.774101908009552e-12,0,0.0341563888107441,0,0,0,0.0012154886184395,0,0,0,0,0,0.1800988776895844,0.468122148757028,0,0,0,0,0.7145133501897225,0,0,4,4.4257573546804324e-58,"[""winword.exe""]",0,0,0.0167899483778416,0,0,0.0018273148856466,0,0.022213590095631,0.4955174315265593,0.1061817866745597,0,0,0,1.0,0,0.000160286581729,0.4216117,none,0.0909320338055355,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.2,3,0,0,0,0,0.0189227768304836,valid,0.0026123195992592,5.291928366678732e-16,0,1,0,"[""""]"
D6889,0,0.0779799517196956,0,0.0004411433321578,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.428884902217423,0,0,0.0264236260587228,0,0.0008730469283226,9.95695841191492e-05,0.0139253925117965,0,0,0,1.0,0,0.2091793598905111,0.2323007,none,0.0012777776988749,0,1,0,0,0.0,0,fail,policy,none,1,TLS 1.2,1,0,0,1,0,1.0102336915007828e-17,valid,0.0009106420421572,0.1159511744354821,0,1,0,"[""""]"
D6890,0,0.1563221984495541,0,5.106949529352191e-11,0,0,0,0.5954527479143635,0,0,0,0,0,1.5061032754084798e-05,0.0560282035817256,0,0,0,0,0.9356301413274662,0,0,4,5.6100885861645725e-09,"[""outlook.exe""]",0,1,1.2394166999652703e-05,0,0,0.020744044341477,1,0.0807936459819663,0.239686181974803,0.0997894492596429,0,0,0,1.0,0,0.0005564570431706,0.3932086,legal_threat,8.881428174325207e-09,0,0,1,0,0.0,0,softfail,none,fail,1,TLS 1.3,0,0,0,0,0,0.0181054399968905,valid,0.0004752993225751,0.2017386525882073,0,1,0,"[""""]"
D6891,0,2.643710976964733e-07,0,0.0011330494112832,0,0,0,0.0278901518358295,0,0,0,0,0,0.0246541550012504,0.0951922025269236,0,0,0,0,0.7437923959290321,0,2,4,1.0418941375349879e-34,"[""acrobat.exe""]",0,0,0.0326588327234007,0,0,0.0088882790678288,0,0.1651343074748914,0.8041824441769411,0.245031492698738,0,0,0,1.0,0,2.3595632741595857e-05,0.1921134,link_click,0.0039903277693557,0,0,0,0,0.0,0,fail,policy,fail,1,TLS 1.1,4,0,0,0,0,1.5586420007198214e-06,valid,8.195005476042512e-09,0.0202183295610625,0,1,0,"[""""]"
D6892,0,3.9310436632112486e-05,0,1.5356077242348899e-12,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.752897624603383e-06,0,0,0.0027043477464851,0,0.0007123905802093,0.0014026900861299,0.018090161356515,0,0,0,1.0,0,1.265532148831267e-13,0.4818771,bank_detail_update,4.357205998670417e-07,0,0,0,0,0.0,0,softfail,fail,pass,1,TLS 1.2,1,0,0,0,0,0.1083479462095189,valid,1.005409657269977e-05,0.0071935086681702,0,1,0,"[""""]"
