Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D4583,0.4902290835,0.0098046639,0,5.31e-08,0,0,0,0.0636198972,0,0,0,0,0,1.696598732e-16,0.2931496816,0.5347916976,0.9148666848,0.0796718626,0,0.2546210538,0,0,4,0.0124795682,"[""""]",0,0,0.6871027041000001,0.6185617256,0,1.1501819690000001e-22,0,0.001314408,0.8051238365000001,1.16223e-05,0,0,0,1.0,0,0.5671646490000001,0.2462544109,none,0.0776365729,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.1,1,0,0,0,0,0.0006124067,valid,0.9470285306,0.0099345166,0,1,0,0
D4584,0.2050847035,8.35401e-05,0,0.0014790628,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.4650490924,0.39824997,0.0144494212,0,0.0,0,0,0,0.0,"[""""]",0,0,0.004185974,0.0135524436,0,3.6121e-05,0,0.0522088266,0.4064611219,0.1010636909,0,0,0,1.0,0,0.0896679869,0.3819361847,invoice_verification,0.4030925623,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.2,0,0,0,0,0,0.1143764824,valid,0.0020015967,0.0005360332,0,1,0,3
D4585,0.7653217304000001,0.0,0,0.0127523363,0,0,0,0.125557833,0,0,0,1,0,0.9626897115,1.9472e-06,0.1614549791,0.2714939563,0.2406854224,0,0.3131126848,0,0,6,8.895101696999998e-36,"[""""]",0,0,2.14018e-05,0.6613782666,0,0.0,0,0.6425966034,0.01677654,0.0056469352,0,0,0,0.5,0,7.69151e-05,0.542533947,none,0.1936343453,0,0,0,0,1.1,0,softfail,fail,none,1,TLS 1.3,0,0,0,0,0,0.0,valid,0.0009082577,3.768949139e-25,0,1,0,0
D4586,0.308421783,0.9540035077,0,0.5176662924000001,0,0,0,0.4052169337,0,0,0,0,0,0.0026573881,0.1068156952,0.4610853001,0.1375987092,0.8018192716,0,0.6047429480000001,0,0,4,0.0085568601,"[""""]",0,0,0.0241579871,0.2122057536,0,0.0015501051,0,0.2358626501,0.8790000032,0.3113942778,0,0,0,1.0,0,0.165682886,0.5549040284,none,0.0,0,0,0,0,0.0,0,pass,fail,temperror,1,TLS 1.1,0,0,0,0,0,0.2632617983,valid,0.8240676824000001,0.5291732094,0,1,0,5
D4587,0.0576845819,0.4232730461,0,0.0001205494,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.8495628307,0.1614006707,0.5890223479000001,0,0.0,0,0,0,0.0,"[""""]",0,1,0.5064621665,0.3735375898,0,1.9e-09,0,0.0887888152,0.0079085542,0.2036394669,0,0,0,0.5,0,0.4165697537,0.2822393163,wire_transfer,4.483470958e-26,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.1,0,0,0,0,0,0.0110248957,valid,4.4444600000000005e-05,2.994e-07,0,1,0,0
D4588,0.0287716585,0.0860663976,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.3751747044,0.1997656582,0.2810629166,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0006376127,0.206606774,0,0.0037448919,0,0.0052986246,0.4305481817,0.0086369396,0,0,0,1.0,0,1.2408e-06,0.9531997794,none,1.4057000000000002e-06,0,0,0,0,0.0,0,pass,temperror,fail,1,TLS 1.1,1,0,0,0,0,0.00377205,self signed,0.0008130651,0.0019752206,0,1,0,4
D4589,0.6472990181,6.31e-08,0,9.6553e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.3049006632,0.4929385543,0.1311296038,0,0.0,0,0,0,0.0,"[""""]",1,0,2.375e-07,0.8531590711,0,8.143e-05,0,0.4336093602,0.2561170286,0.110403377,0,0,0,1.0,0,0.0252139191,0.2752911451,none,0.3561464582,0,0,0,0,0.0,0,fail,policy,temperror,1,TLS 1.0,0,0,0,0,0,0.0,valid,5.251e-06,0.1192651791,0,1,0,0
D4590,0.9634026151,0.0064627521,0,2.855e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.2783337185,0.5888168339000001,0.5303956243,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1151096636,0.0976641052,0,0.0274697496,0,0.0064174358,0.7988180337,0.0,0,0,0,0.5,0,0.0784425767,0.9043900379,none,0.0098729061,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.0,0,0,0,0,0,0.807570395,valid,0.1368531342,0.2607140166,0,1,0,0
D4591,0.6957430946000001,0.0018129129,0,0.0149626826,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.7166577056,0.8959037822,0.1469686651,0,0.0,0,0,0,0.0,"[""""]",0,0,1.9e-09,0.3414053064,0,0.0008077377,0,0.3258664029,0.0001473426,2.14e-08,0,0,0,1.0,0,0.0,0.2489894512,gift_card_request,0.0160994817,0,0,0,0,0.0,0,pass,fail,temperror,1,TLS 1.3,2,0,0,0,0,0.1509070466,expired,0.0001041069,0.0006217853,0,1,0,2
D4592,0.8401556205,0.2777291219,0,0.5433982381,0,0,0,1.8387e-06,0,1,0,0,0,6.73144e-05,0.0001626126,0.4319283703,0.3664622152,0.0600040117,0,0.0931750676,0,3,4,6.714731770999999e-17,"[""""]",0,0,0.2732686774,0.5175960752000001,0,0.0039963782,0,0.5268447637,0.003206802,0.6077219102,0,0,0,1.0,0,0.2131320201,0.3532444974,wire_transfer,0.0001561812,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.2,0,0,0,0,0,1.79e-08,valid,1e-10,0.3760080272,1,1,0,5
