Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D7383,0,9.466072966765808e-12,0,1.7151994401564817e-11,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0028836600287859,0,0,0.0001127573556733,0,2.486854531555097e-09,0.1375803480960644,0.0041976298432952,0,0,0,1.0,0,0.2737653254161855,0.8931088,none,1.123463776447056e-22,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,0,0,0,0,0,0.2071759223362415,self signed,0.1687318424026769,0.5848674876408374,0,1,0,"[""""]"
D7384,0,0.0010789677601094,0,0.0404460280317236,0,0,0,0.1779467322874323,0,0,0,5,0,0.0315624567795127,0.7039953159637012,0,0,0,0,0.2693708168041655,1,0,5,2.670480130563835e-09,"[""outlook.exe""]",0,0,0.0506443260477386,0,0,0.0248063694536436,0,1.1756645677378707e-05,0.119295640078588,0.0118744771769905,0,0,0,0.0,0,0.0070214339998511,0.1720496,legal_threat,3.9022725491704994e-14,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.3,3,0,0,0,0,1.277568527672078e-06,self signed,0.0063087967772741,0.0006815654011993,0,1,0,"[""""]"
D7385,0,0.0214544240559772,0,0.0310330439911103,0,0,0,0.0787012038563424,0,0,0,0,0,0.387928476004576,0.4761572361151377,0,1,0,0,0.4932296472328484,0,0,6,3.2226005639058215e-13,"[""acrobat.exe""]",0,0,0.4346733483297724,0,0,0.8493584058596785,0,0.4890339197089738,0.2917005077287008,3.937797640204735e-10,0,0,0,0.5,1,8.920224942640654e-07,0.9752352,link_click,0.0736513074076192,0,0,1,0,0.0,0,pass,none,none,1,TLS 1.3,0,0,0,0,0,0.2416974911664787,valid,0.5833162844090606,1.9633932409935423e-06,0,1,0,"[""""]"
D7386,0,2.2569931387772366e-06,0,0.0021956938458999,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.256872040892567e-06,0,0,5.025807597498849e-06,0,0.0635162955595427,0.6008072595253278,0.6912352020435143,0,0,0,0.5,0,0.1067539056995536,0.945137,bank_detail_update,1.763227951453799e-05,0,0,0,0,0.0,0,pass,neutral,none,1,TLS 1.0,0,0,0,0,0,0.0033340697349612,expired,0.0867847920382082,4.776193785164247e-14,0,0,0,"[""""]"
D7387,0,0.0016433051630256,0,0.000352666642681,0,0,0,0.0359469278146602,2,0,0,0,0,0.0719557081944842,0.0084920880706456,0,0,0,0,0.2955419605788974,0,0,4,1.5613297587189188e-70,"[""winword.exe"", ""powershell.exe""]",0,0,1.8564727005581223e-09,0,0,0.864627845975121,0,0.0302234261230397,0.0008385282244079,0.2009821858350567,0,0,0,0.5,0,0.7738314820293736,0.3327002,vpn_or_mfa_reset,4.057930651005406e-13,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.2,0,0,0,0,0,0.070602016662893,valid,0.0004467484191954,2.2985324172405727e-05,0,1,0,"[""""]"
D7388,0,0.0061232373370096,0,0.4991622423490054,0,0,0,0.0400651778917635,0,0,0,0,0,2.629861153486249e-07,0.0068124740143945,0,0,0,0,0.7049461029375239,0,0,7,1.1726940185407294e-47,"[""winword.exe""]",0,0,0.2566131002264548,0,0,0.2334152793483148,0,0.0002070100279809,0.0088166550444294,0.0267671275759551,0,0,0,0.5,0,0.4506231399772972,0.7533858,wire_transfer,6.039660070481239e-09,0,0,0,0,0.0,0,softfail,none,pass,1,TLS 1.2,3,0,0,0,0,1.1755294099759e-05,valid,5.224797493917701e-08,0.0039424160299285,0,1,0,"[""""]"
D7389,0,0.0619378015191599,0,0.0149418363096037,0,0,0,0.1683712384745977,0,0,0,0,0,0.7644358611317996,6.939170181404425e-12,0,0,0,0,0.0515667611876148,0,0,4,0.000103887977127,"[""winword.exe""]",0,0,3.963490969270547e-07,0,0,0.1142842041269169,0,0.0027688798342091,0.0019083013468885,0.1912101106028567,0,0,0,1.0,0,8.64338419855232e-10,0.9005993,document_download,0.0474920007800098,0,0,0,0,0.0,0,softfail,pass,none,0,TLS 1.2,0,0,0,0,0,1.5014086110363823e-06,valid,0.0378791942140782,1.0289995754399917e-07,0,1,0,"[""""]"
D7390,0,0.0974186764760526,0,0.1429561675543944,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",1,0,1.679281155324419e-07,0,0,0.3129960691099497,0,0.169207946930383,3.441411892536999e-05,0.30483350795007,0,6,0,1.0,0,1.9742275359889256e-11,0.4934603,none,0.1188723124141864,0,0,0,0,0.0,0,softfail,policy,fail,1,TLS 1.2,0,0,0,0,0,0.0081668655023929,valid,0.0600236369126359,0.6970688550887344,0,1,0,"[""""]"
D7391,0,0.3816902245612858,0,0.0043258705446003,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0018789934913801,0,0,0.0113675804543039,0,2.142961513494965e-06,0.3682963478581864,0.6608134657880983,0,0,0,1.0,0,0.0007529390359928,0.7523562,sensitive_data_request,0.0101618583062734,0,0,0,0,0.0,0,softfail,policy,fail,1,TLS 1.3,1,0,0,0,0,8.616239140713956e-11,valid,0.0032987194541747,0.0810341914961748,0,1,0,"[""""]"
D7392,0,4.531496863006891e-05,0,0.0015934465903462,0,0,0,0.0935104336649536,0,0,0,0,0,0.2656487166849548,0.057064779775762,0,0,0,0,0.2771540191202215,0,0,4,3.8300474648307036e-121,"[""winword.exe""]",0,0,0.0197808460795591,0,0,1.7477872481368045e-08,0,1.6921878619096693e-07,0.0175021145579013,7.029040201835326e-07,0,0,0,1.0,0,0.000754501583817,0.058168,meeting_request,3.344700099106995e-07,0,0,0,0,0.0,0,pass,temperror,pass,1,TLS 1.1,0,0,2,0,0,3.4852292187085743e-10,valid,0.2583532164526642,0.7020623785621968,0,1,0,"[""""]"
