Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D4233,0.190234357,3.792e-07,0,0.000230119,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.3066702358,0.5383342125,0.0630226772,0,0.0,0,0,0,0.0,"[""""]",0,0,1.63792e-05,0.3165520153,0,0.0,0,4.10759e-05,0.0550529456,0.2283890469,0,0,0,0.5,0,0.0004814055,0.0398189401,none,0.0006823956,1,0,0,0,0.0,0,fail,temperror,temperror,1,TLS 1.3,1,0,0,0,0,0.0834067364,self signed,0.1714887728,0.0489663963,0,1,1,0
D4234,0.7074849895,0.0058024169,0,0.0159196583,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.2514647221,0.4174321906,0.370736296,0,0.0,0,0,0,0.0,"[""""]",0,1,3.7541e-06,0.6994687444000001,0,9.3918e-05,0,0.0748418305,0.0023590765,0.0694706957,0,0,0,1.0,0,6.9436e-06,0.1023114583,none,1.179e-07,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.2,0,0,0,0,0,1.4e-09,valid,5.9128e-05,0.0041742969,0,1,0,0
D4235,0.6582601858,6.728e-07,0,1.21304e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0941448252,0.1002500264,0.2283899137,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0004155199,0.919217815,0,0.0,0,9.64e-08,0.0172231692,0.1185342553,0,0,0,1.0,0,0.051133021,0.3742169363,gift_card_request,0.3152579121,0,0,0,0,0.0,0,pass,fail,fail,1,TLS 1.3,2,0,0,0,0,2.82e-08,expired,4.48e-08,0.6927427082000001,0,1,0,0
D4236,0.6357889655,8e-10,0,0.4678768283,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.1532006072,0.0492139486,0.7765712452,0,0.0,0,0,0,0.0,"[""""]",0,1,0.0069425575,0.3988800314,0,0.1840571773,0,0.0626780685,0.014778192,1.1773e-06,0,0,0,0.0,0,0.0,0.8655343740000001,bank_detail_update,0.0,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.1,1,0,0,0,0,0.0462716544,valid,0.0,0.0130189386,0,1,0,0
D4237,0.9464926316,5.5e-08,0,0.4850237269,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.842464179,0.4248494052,0.8852597191,0,0.0,0,0,0,0.0,"[""""]",0,0,0.2845556174,0.5406905544,0,0.5697261491,0,0.5121893261,0.0805776431,0.5679329345,0,0,0,1.0,0,0.0018220506,0.6752947439,none,5.05299e-05,0,0,0,0,0.0,0,fail,policy,pass,1,SSL,0,0,0,0,0,1.3914e-06,valid,0.5216613952,0.8662666568,0,1,0,1
D4238,0.4161708165,0.2054234452,0,8.94181e-05,0,0,0,1.121e-07,0,0,0,0,0,0.0002254648,0.0032286952,0.34278391,0.051671583,0.3751801409,0,0.4367138154,1,0,4,4.631767735e-26,"[""""]",0,0,0.0001718028,0.5082683554,0,1.0140000000000001e-07,0,0.016015506,0.2828697961,0.0,0,0,0,1.0,0,0.3547197476,0.7040783157,none,1.17633e-05,0,0,0,0,0.0,0,fail,neutral,temperror,1,TLS 1.3,0,0,0,0,0,6e-10,valid,0.4576732569,0.0016509791,0,1,0,0
D4239,0.7398048899,6.33687e-05,0,0.0221606899,0,0,0,0.0009237631,0,0,0,0,0,0.0241514807,0.1420450356,0.9487520646,0.7167848369,0.1380056434,0,0.636554315,0,0,4,0.0852795753,"[""""]",0,0,0.0094550957,0.8302362937000001,0,0.0063301066,0,0.2692903536,0.7714237861000001,0.0863427597,0,0,0,1.0,0,0.2779722976,0.6340071578,none,0.000965678,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.1,0,0,0,0,0,0.0446212476,self signed,0.2420845405,8.23e-08,0,1,0,0
D4240,0.7279604997,0.8180404527,0,0.0451837433,0,0,0,0.0012783834,0,0,0,0,0,0.0803491598,4.093e-07,0.9065956994,0.0594729469,0.4709592221,0,0.6500731511,0,2,4,1.1537377259,"[""""]",0,0,0.0239478731,0.5455878914,0,6.11e-08,0,0.8103840404,0.1524350531,2.407000000000001e-07,0,0,0,0.0,0,0.0048767668,0.9232929102,none,0.1724187948,0,0,0,0,0.0,0,fail,fail,pass,1,TLS 1.2,0,0,0,0,0,0.0737852146,expired,0.0010379525,0.3388316343,0,1,0,0
D4241,0.5826399516,1.2300000000000001e-08,0,0.981958996,0,0,0,0.0451303484,0,0,0,0,0,0.0017226705,0.0001358103,0.5680088421,0.2945372281,0.5645447809,0,0.6361215087000001,0,0,4,1.565781984e-19,"[""""]",0,0,0.3228063554,0.9525146878,0,0.2687838302,0,8.7784e-06,0.0222499936,0.0006126069,0,0,0,1.0,0,0.002358863,0.2318616175,wire_transfer,0.2238295814,0,1,0,0,0.0,0,fail,policy,none,1,TLS 1.2,0,0,0,0,0,6.78278e-05,valid,0.0002097524,0.034904388,0,1,0,0
D4242,0.3357089949,0.5615243846,0,0.0075911457,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.2417390996,0.5381128824,0.4750746648,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0023712123,0.1263669146,0,0.8908678478000001,0,8.56828e-05,0.0195464687,3.75881e-05,0,3,0,1.0,0,0.0132588178,0.2756443677,invoice_verification,0.0,0,0,1,0,0.0,0,pass,fail,none,1,TLS 1.3,0,0,0,0,0,0.0662431462,valid,4.3434e-06,0.0194820503,0,1,0,0
D4243,0.2087426718,0.0381115422,0,0.0181727596,0,0,0,0.2044372383,0,0,0,0,0,0.0039567055,0.8366223852,0.0309876444,0.3037606817,0.4294813491,0,0.8164592396,0,0,4,1.285872312e-53,"[""""]",0,0,0.0006199043,0.8479562154,0,0.7477700182,0,0.4709457185,3.6007e-06,0.0264584614,0,4,0,1.0,0,0.0747869086,0.0922030194,wire_transfer,0.438086419,0,0,0,0,0.0,0,pass,pass,permerror,1,TLS 1.2,0,0,0,0,0,2.28996e-05,valid,0.0010018554,0.4472373495,0,1,0,0
D4244,0.2864347278,2.0958e-06,0,0.8225428526,0,0,0,0.260317079,1,0,0,0,0,0.3867633163,1.002e-07,0.1065435197,0.5362300859,0.5538770219,0,0.5453998798,0,0,5,1.0659588170000001e-36,"[""""]",0,0,0.2802093167,0.9591737797,0,1.696e-07,0,0.000383437,0.0041960904,0.6009351784,0,0,0,1.0,0,1.45959e-05,0.2020199258,invoice_payment,0.0259819255,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.3,3,0,0,0,0,0.0001353918,valid,0.0250219418,3.8113e-06,0,1,0,0
D4245,0.7867250163,0.5809814494000001,0,0.0472645551,0,0,0,0.5870767759000001,0,0,0,0,0,0.2267252781,0.0466506734,0.3210119413,0.3269980764,0.0763822816,0,0.6260344312,0,0,4,1.4225600149999998e-19,"[""""]",0,0,1.7e-09,0.7987073012,0,6.1957e-06,0,0.0026299764,0.0228314353,7.506000000000001e-06,0,0,0,0.0,0,0.0980753048,0.576284432,urgent_callback,0.1892736443,0,0,0,0,0.0,0,fail,neutral,none,1,TLS 1.2,0,0,0,0,0,0.1103092993,valid,1.03e-08,0.0017960849,0,1,1,0
D4246,0.6829672423,0.0,0,0.0055017323,0,0,0,0.8667866147000001,0,0,0,0,0,0.0012632149,0.0192884035,0.7076697164,0.0831848028,0.3114148907,0,0.5325115108,0,0,6,0.0,"[""""]",0,0,0.3798109679,0.1483067308,0,0.2790419235,0,0.2340760431,1.04e-08,0.0637686331,0,0,0,0.5,0,0.4590234911,0.3118428779,vpn_or_mfa_reset,0.1114882428,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.3,4,0,0,0,0,0.5863835132,valid,0.0020829745,0.0856215943,0,1,0,2
D4247,0.9000182035000001,0.4270751247,0,0.001336336,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.1184732293,0.7193264961,0.2171452451,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0,0.7286454564,0,0.2557535408,0,0.0212874889,0.0012356642,0.0002445695,0,0,1,0.5,0,0.1651020042,0.6048510123,none,4.6651e-05,0,0,0,0,0.0,0,fail,fail,fail,1,TLS 1.2,0,0,0,0,0,8.2e-09,revoked,6.5e-09,1.6050000000000001e-07,0,1,0,5
D4248,0.5357609535,0.0252596038,0,0.5195948450000001,0,0,0,0.0023981067,0,0,0,0,0,3.9858e-05,0.0278195996,0.8305357278000001,0.0435545337,0.6402588469,0,0.5010748735,0,2,6,0.0,"[""""]",0,0,0.0133667191,0.22038038,0,0.04298258,0,0.3648971549,0.0001505114,0.0258786776,0,0,0,1.0,0,0.0330170254,0.1842832146,none,0.0003296842,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.3,0,0,0,0,0,3.30598e-05,valid,0.2145052811,0.0040450113,0,1,0,1
