Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D6583,0,6.293195663140637e-07,0,0.0107542388313278,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,3.8911267254384655e-09,0,0,0.0001882254510393,0,0.0037812763503822,0.4181163660209882,0.0576064939835215,0,0,0,1.0,0,0.0453577167366913,0.8509188,none,4.3251194872702016e-10,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.2,0,0,0,0,0,2.406960920776782e-05,valid,0.2859776017018471,0.1003302805446257,0,1,0,"[""""]"
D6584,0,1.3771608774677411e-05,0,0.0002542461174441,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0008886864641396,0,0,0.0205775770284492,0,7.557150987638037e-06,0.8293474370916069,0.0290271833214137,0,0,0,1.0,0,0.0002133003097086,0.3928038,sensitive_data_request,1.940554786630725e-06,0,0,0,0,0.0,0,pass,none,permerror,1,TLS 1.3,0,0,0,0,0,0.0003395530637432,valid,3.9673183609723926e-14,0.0605766628591416,0,1,0,"[""""]"
D6585,0,0.1440318343293463,0,0.283537371031595,0,1,0,0.0069204802879515,0,0,0,0,0,0.0003079329621477,0.5691515265807581,0,0,0,0,0.5247378783427787,0,0,7,1.2475733271069217e-36,"[""winword.exe""]",0,0,0.0616655634103267,0,0,0.0001263611762367,0,0.3246524671547183,0.5508489669711806,0.1961010999605632,0,0,0,1.0,0,0.000659492634733,0.5406822,meeting_request,0.1989526770133088,0,0,0,0,0.0,0,softfail,policy,none,1,TLS 1.0,1,0,0,0,0,2.8875896990869257e-05,valid,0.061634498227398,5.697823749119159e-13,0,1,0,"[""""]"
D6586,0,3.9715916532312574e-09,0,0.0002501680437594,1,0,0,0.0002071703674042,0,0,0,0,10,0.0001301540023707,0.5522576173066032,0,0,0,0,0.613371077691292,0,2,4,7.35141319830568e-27,"[""winword.exe""]",0,0,0.0008092102048205,0,0,8.307224829286504e-11,0,0.4570535761709768,0.0021675859070462,3.4523569521964364e-08,0,0,0,1.0,0,8.354320473836921e-13,0.6570185,none,0.0270691130926818,0,0,0,0,0.0,0,pass,none,none,0,TLS 1.3,0,0,0,0,0,1.1482514734509342e-08,valid,5.052348612380107e-12,0.0004817460658703,0,1,0,"[""""]"
D6587,0,0.0431977177893182,0,0.0958654754177251,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0006897489986865,0,0,0.0367817626989296,0,0.1433451015283455,5.69825410083014e-05,0.000989185342859,0,0,0,0.5,0,0.7108729499551172,0.9232469,none,0.4373370207556449,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,4,0,0,0,0,1.6223163185659026e-08,valid,9.017255332859474e-05,0.0001036926853448,0,1,0,"[""""]"
D6588,0,0.0282586874082144,0,0.1960706813392016,0,0,0,0.1746375379763533,0,0,0,0,0,0.9625662803859568,0.1662924527693452,0,0,0,0,0.1261602583695477,0,0,5,83.1148381985101,"[""outlook.exe""]",0,1,0.0105145172114058,0,0,1.2636336381250351e-11,0,0.9517544601596012,0.0229060948316212,0.1194228150083932,0,0,0,1.0,0,1.6895339295541007e-14,0.2946873,legal_threat,0.0600864976483685,0,0,0,0,0.0,0,fail,policy,none,1,SSL,0,0,0,0,0,0.0047694139148662,valid,0.0001108270255287,4.7108230490565385e-05,0,1,0,"[""""]"
D6589,0,0.0001605878352998,0,7.090001580724996e-08,0,0,0,0.8954295398925926,0,0,0,0,0,0.0968043016329198,2.277039633651234e-08,0,0,0,1,0.2111184455239587,0,0,5,4.070009021983351e-37,"[""acrobat.exe""]",0,0,0.000192368023928,0,0,7.046590143032311e-05,0,0.1001463262179156,0.0118212530443366,1.3749045506905202e-05,0,0,0,1.0,0,0.0027442184398353,0.4346371,link_click,0.0092828606102947,0,0,0,0,0.0,0,pass,temperror,none,1,TLS 1.2,0,0,0,0,0,0.1370975785370151,self signed,1.4463379561452304e-08,0.4571294776037289,0,1,0,"[""""]"
D6590,0,5.117383676396293e-05,0,0.0317630069930148,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",1,0,0.7847926414802087,0,0,0.0939149211460001,0,0.1504315344586319,0.1449962555232092,0.5437860486793098,0,0,0,1.0,0,0.0001171096461539,0.4083627,bank_detail_update,7.838226891591069e-16,0,0,0,0,0.0,0,pass,none,temperror,1,TLS 1.1,1,0,0,0,0,0.8892584786837593,valid,0.0003292240150368,0.0001670957150157,0,1,0,"[""""]"
D6591,0,0.81873621434283,0,0.0020348030111692,0,0,0,0.0060137687890699,0,0,0,0,0,0.0017359084314753,0.0006697414781544,0,0,0,0,0.1311115664970934,0,0,6,3.710046814037151e-15,"[""winword.exe"", ""powershell.exe""]",0,0,0.0179661874711776,0,0,2.2047630082620496e-05,0,0.8142317146830036,0.0729020135334368,0.026287383994843,0,0,0,1.0,0,0.0038656617691209,0.2948068,vpn_or_mfa_reset,0.1078868302353265,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.3,0,0,0,0,0,0.3623462110100267,valid,0.0197732321338031,0.0066955594879544,0,1,7,"[""""]"
D6592,0,7.664132610374471e-08,0,0.0220167205064768,1,0,0,0.1277807538527116,0,0,0,4,0,1.0241206541617749e-06,0.1279664921155266,0,0,0,0,0.34617840765682,0,0,4,297.3876448722812,"[""excel.exe"", ""cmd.exe"", ""powershell.exe""]",0,0,0.0128693132045023,0,0,0.0096753478962182,0,0.0208053932204936,0.6066383156125686,2.3646775583311112e-06,0,0,0,1.0,0,2.655944021746368e-09,0.4738769,none,0.0157469459079665,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.2,0,0,0,0,0,8.186518863793374e-06,valid,0.0696667648099214,2.99077317459439e-09,0,1,0,"[""""]"
D6593,0,0.0006882447849367,0,0.0079520342157941,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0102754280570253,0,0,0.0021605627100675,0,1.3566078757531564e-05,0.029146244892293,3.4514146910018935e-07,0,0,0,0.5,0,0.0046717743770195,0.1482671,none,5.77082458524768e-06,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.3,4,0,0,0,0,6.761438415602979e-07,self signed,5.679580040268493e-05,0.0178667963691228,0,1,0,"[""""]"
D6594,0,0.2089288526327145,0,0.001048159492604,0,0,0,3.266123976256962e-05,0,0,0,0,0,0.0222935450319426,0.9114465606595444,0,0,0,0,0.8691080963499282,0,4,4,4.738730985891033e-16,"[""outlook.exe""]",0,0,0.1632952678566609,0,0,0.0127934708360903,0,0.1404427471693614,0.0001236128156991,0.0495019046901079,0,0,0,1.0,0,0.0306890144754971,0.8944109,none,1.0693726891439033e-06,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.3,1,0,0,0,0,2.9673092652059844e-06,expired,0.8489603867730059,0.3861753216643135,0,1,0,"[""""]"
D6595,0,0.0015755440204967,0,5.89170821644814e-10,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.1261145077352609,0,0,2.139472022438094e-07,0,0.0352988196136043,0.4365508315792854,0.0186105985461752,0,0,0,1.0,0,0.0003906540270161,0.1803423,gift_card_request,0.5588730124528665,0,0,0,0,0.0,0,fail,permerror,none,1,TLS 1.1,0,0,0,0,0,1.7277611341167017e-08,valid,1.0935578062284285e-05,0.1027779305363831,0,1,0,"[""""]"
D6596,0,2.208217128703639e-05,0,0.0010610930916169,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0141448353558182,0,0,0.000253515545658,0,5.105402445280075e-06,0.0414347146704551,0.0002832497582524,0,0,0,1.0,0,0.0002764934763615,0.5209269,meeting_request,2.8148201937878584e-06,0,0,0,0,0.0,0,pass,pass,pass,1,TLS 1.2,0,0,0,0,0,0.0951688921148229,valid,3.911151938841272e-05,0.2272663428449615,0,1,0,"[""""]"
D6597,0,0.1156502183560731,0,9.264063868630274e-11,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.537706926843174e-05,0,0,0.0014883344402569,0,0.001108064332398,2.7921117698237244e-08,1.2399206384431435e-05,0,0,0,1.0,0,0.0059144086827702,0.2422497,none,6.676055597486586e-17,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.3,1,0,0,0,0,0.0108609463732968,valid,0.0002039303578823,0.0042734847064566,0,1,0,"[""""]"
D6598,0,2.941924250189399e-13,0,3.7298028072732295e-06,0,0,0,0.2288646876784506,0,0,0,0,0,0.0209750571317403,0.0095186671875448,0,0,0,0,0.672830816225514,0,0,6,1.2599518408581367e-40,"[""winword.exe""]",0,0,0.4316012144442295,0,0,0.0001320561906031,0,5.895409384824785e-05,0.1998527017419924,0.0016620973254189,0,0,0,1.0,0,0.0225763414483947,0.3140303,none,4.804365455637431e-10,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.1,1,0,0,0,0,4.419377840569085e-12,self signed,2.355671667435136e-12,1.3774320706103173e-08,0,1,1,"[""""]"
D6599,0,0.4415510310998997,0,0.0001055658430588,0,0,0,0.0210656148107612,0,0,0,1,0,0.0012240465918781,5.718458828602478e-07,0,0,0,0,0.4634028625240705,0,0,7,2.607230082839305e-25,"[""winword.exe"", ""powershell.exe""]",0,0,0.0075287566038781,0,0,0.0178503241458585,0,0.8310978414245522,0.0201059217335026,0.0045216581373726,0,0,0,0.5,0,0.5363324753547576,0.5261963,none,0.3182119068387785,0,0,0,0,1.0,0,pass,none,none,1,TLS 1.0,4,0,0,0,0,0.0059033572547228,expired,0.0010794390561512,0.2423193942783044,0,1,0,"[""""]"
D6600,1,0.1078974219907107,0,0.0001362151853168,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.576906571815328e-09,0,0,0.1233991395400672,0,0.0443389960229706,2.421380282381552e-09,4.121179384774702e-06,0,0,0,1.0,0,0.8217717023767959,0.1051251,vpn_or_mfa_reset,0.0052446999506656,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.3,0,0,0,0,0,0.0006881033464709,valid,0.0052670729954432,4.8382653293764546e-11,0,1,0,"[""""]"
D6601,0,0.0005775906734293,0,0.0016415225458258,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0020770948866576,0,0,1.4784738268161617e-07,0,0.2857210832157406,0.0002559836680737,2.1727299390171208e-11,0,0,0,0.5,1,1.0328007898611269e-08,0.0590781,none,0.0462717372574529,0,0,0,0,0.0,0,pass,none,temperror,1,TLS 1.2,0,0,0,0,0,0.0004111739283622,valid,0.982423600905767,1.1979376838911794e-08,0,1,0,"[""""]"
D6602,0,0.0009260059214242,0,0.2328202053007105,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,0.0084469539631681,0,0,5.060957647173678e-06,0,0.0046795232966673,4.122720366257855e-05,0.5719185116778086,0,0,0,1.0,0,4.246841506546416e-11,0.8911874,meeting_request,1.090221506490616e-05,0,0,0,0,0.0,0,fail,pass,permerror,1,TLS 1.2,3,0,0,0,0,0.045762928428301,valid,0.462451854316437,0.0312645165202907,0,1,0,"[""""]"
