Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D7433,0,4.605882555628279e-05,0,0.017086220098476,0,0,0,0.3125840514583256,0,0,0,0,0,0.0094273399356322,0.072907104632158,0,0,0,0,0.6388658419403905,0,0,4,3.906514628720749e-55,"[""winword.exe""]",0,0,0.0192027865328236,0,0,0.0023430970107812,0,0.0736830373087884,2.2146907508015967e-10,8.61119865815065e-06,0,0,1,1.0,0,1.588052972583094e-16,0.7539206,document_download,0.0064322396394839,0,0,0,0,0.0,0,pass,pass,pass,1,TLS 1.3,0,0,0,0,0,0.0074001019564844,valid,0.0003549817926288,0.0342743381458796,0,1,0,"[""""]"
D7434,0,0.0103729468777141,0,0.0002029486968074,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0004263927962875,0,0,1.18242063382179e-18,0,6.511790499422358e-05,0.0577460901093067,0.2735039010915175,0,0,0,1.0,0,4.9186163157554846e-06,0.9470108,none,0.0028811853052709,0,0,1,0,0.0,0,fail,none,pass,1,TLS 1.2,4,0,0,0,1,0.363343117766569,valid,0.0431086020236596,5.61759201602161e-18,0,1,0,"[""""]"
D7435,0,0.5700897370954088,0,1.1027253072991875e-16,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0002728014259032,0,0,9.601025622900352e-06,0,2.573516715608859e-07,0.0292802104129163,0.086703250802248,0,0,0,1.0,0,2.424473760212325e-07,0.078732,sensitive_data_request,0.1337795855399323,0,0,0,0,0.0,1,pass,fail,temperror,1,TLS 1.3,2,0,0,0,0,6.355591136973272e-11,expired,0.0017325778265073,0.3008086939900898,0,1,0,"[""""]"
D7436,0,7.600042430775077e-12,0,0.0020039196569039,0,0,0,2.8798492757380256e-07,0,0,0,0,0,0.3653364184344845,0.0029353662998091,0,1,0,0,0.9875579494760048,0,0,4,9.507321036802082e-20,"[""winword.exe""]",0,0,0.0404243660060205,0,0,2.76127675418395e-06,0,0.650070749978701,0.3924106464290293,2.5127490202303705e-05,0,0,0,1.0,0,0.0003306947690234,0.1565223,meeting_request,0.0145488416593851,0,0,0,0,0.0,0,fail,policy,pass,1,TLS 1.3,0,0,0,0,0,4.024711410238869e-08,mismatch,0.003628589009962,0.0003551062208394,0,1,0,"[""""]"
D7437,0,0.0006158824074663,0,0.0086661440085363,0,0,0,0.0601871342664982,0,0,0,0,0,0.2293010823887235,0.0014047944803778,0,0,0,0,0.2195025194887681,0,0,4,0.0042306071650165,"[""winword.exe""]",0,0,0.0007814298076484,0,0,0.0758554808536031,0,3.3741491582663587e-06,0.0702265337614095,7.328928702979199e-07,0,0,0,0.5,0,0.0366015569600037,0.6824813,none,0.0818984743403659,0,0,0,0,0.0,0,pass,neutral,temperror,1,TLS 1.2,4,0,0,0,0,9.354193913899788e-05,self signed,2.0373856727960224e-14,1.0100513628650965e-18,0,1,0,"[""""]"
D7438,0,0.0791604378364703,0,4.127262446451398e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,1,0.9212136146366288,0,0,0.0080300813857998,0,0.8310725346904319,0.0001962547565065,0.003171363299208,0,0,0,1.0,0,0.0001417458229437,0.7807386,none,9.522816071120444e-06,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.3,4,0,0,0,0,0.000714467673109,valid,0.8605313213634749,0.0002671695910006,0,1,0,"[""""]"
D7439,0,5.5103110556105415e-08,0,0.0683972794528509,0,0,0,0.0664046609222294,0,0,0,0,0,0.0010048048165266,0.3123636164736826,0,0,0,0,0.5404763881074445,0,1,4,2.195706384928157e-36,"[""outlook.exe""]",0,0,0.0231641142650441,0,0,1.3357176254282366e-05,0,0.5292024790957266,0.0054502863553771,0.059657526942543,1,0,0,1.0,0,0.0468379116454599,0.1367116,legal_threat,0.0458171942002027,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.3,0,0,0,0,0,0.0012199889939522,valid,1.0281751511821228e-06,0.006488833054812,0,1,0,"[""""]"
D7440,0,0.0011602844043525,0,7.58756985539896e-10,0,0,0,0.0430234911400623,0,0,0,0,0,0.0417182488992802,0.3250068797305415,0,0,0,0,0.87274783414161,0,4,5,4.5744484882119996e-36,"[""acrobat.exe""]",0,0,3.483257687520941e-05,0,0,0.0707993399150397,0,0.7543584362505609,0.1072132982433169,0.0011092893271262,0,0,0,1.0,0,3.536393768710614e-09,0.4526145,link_click,0.0347439918580884,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.3,1,0,0,0,0,0.0266690304840474,self signed,0.0122320480934358,6.169118404547926e-05,0,1,0,"[""""]"
D7441,0,2.0157590506981124e-08,0,5.202567047084459e-11,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.001298850786633,0,0,4.639732442904454e-07,0,5.5773001961472815e-11,0.1525199545775063,0.0977348315503049,0,0,0,1.0,0,0.0245413825134577,0.6701844,bank_detail_update,0.21852760741416,0,0,0,0,0.0,0,pass,none,temperror,1,TLS 1.2,4,0,0,0,0,0.0040781549670531,valid,4.151992987109497e-06,0.0664435276493242,0,1,0,"[""""]"
D7442,0,0.0024527009242834,0,0.0029081338847498,0,0,0,0.0132637032380422,0,0,0,0,0,3.559593723376586e-05,0.4392591193383324,0,0,0,0,0.8844854125442213,0,1,5,1.0666559606100488e-44,"[""winword.exe"", ""powershell.exe""]",0,0,2.5464424247757688e-05,0,0,0.0007220811432742,0,0.0370696786421029,0.0140487960021176,0.0034315208719446,0,0,0,1.0,0,1.7112566142241742e-14,0.6173238,vpn_or_mfa_reset,0.0704551546610499,0,0,0,0,0.0,0,pass,policy,pass,1,TLS 1.2,0,0,0,0,0,0.6821302233933582,expired,0.0006564385876735,4.0935249688144825e-08,0,1,0,"[""""]"
