Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D4833,0.7269360928,0.000482038,0,0.0048032277,0,0,0,0.2933503516,0,0,1,0,0,0.2543776615,0.0259069342,0.4753034145,0.8100993873000001,0.8103527379000001,0,0.8168631795,1,1,4,30.0902979667,"[""""]",0,0,0.2570586413,0.4488358069,0,4.562e-07,0,0.6268465010000001,0.0929242459,0.8142359674,0,0,0,1.0,0,8.65755e-05,0.9395646017,meeting_request,8.163e-07,0,0,1,0,0.0,0,fail,fail,temperror,1,TLS 1.0,0,1,0,0,0,8.9086e-06,valid,0.1650539197,0.008481226,0,1,0,0
D4834,0.2530074016,2.253e-07,0,1.4357e-06,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.1111373197,0.2272424787,0.3294955786,0,0.0,0,0,0,0.0,"[""""]",0,0,4.86272e-05,0.9165235058,0,0.0824908376,0,0.6850989244,0.0009130688,0.1375084085,0,0,0,1.0,0,0.0489791273,0.8227381526,sensitive_data_request,0.0,0,0,0,0,0.0,0,fail,policy,none,1,TLS 1.3,1,0,0,0,0,0.0515781071,valid,1.83e-07,0.0001774316,0,1,0,0
D4835,0.501896278,6.18e-08,0,0.0087550672,0,0,0,0.3800141637,0,0,0,0,0,0.040810144,0.0060929567,0.4753694479,0.8274563139000001,0.1727248747,0,0.0325537013,0,1,4,7.315363778e-44,"[""""]",0,0,0.000111269,0.4024352074,0,0.0631238424,0,0.0251413339,0.0189178164,0.686875401,0,0,0,0.5,0,0.0016313177,0.5436840725000001,none,0.7221573149,0,0,0,0,0.0,0,pass,policy,none,1,TLS 1.3,0,0,0,0,0,0.005731209,revoked,4.7288e-06,7.0369e-05,0,1,0,0
D4836,0.2000483281,0.015020262,0,0.3954391796,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.69595112,0.9392950241,0.1222981897,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0182410177,0.0607363726,0,6.5e-09,0,0.0559773952,0.002848628,0.1189647968,0,0,0,1.0,0,0.0027964864,0.4764496689,none,3.26e-08,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.1,2,0,0,0,0,2e-10,self signed,0.9912972972,4.0877e-06,0,1,0,0
D4837,0.8201180127000001,0.3601256681,0,2e-10,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0892093055,0.4379723349,0.2728922786,0,0.0,0,0,0,0.0,"[""""]",0,0,3.32129e-05,0.1592351351,0,0.0002955139,0,0.0797011661,0.0826261439,0.025542742,0,5,0,0.5,0,0.7054109285,0.0565446836,link_click,0.0702012452,0,0,0,0,0.0,0,pass,pass,fail,1,TLS 1.2,0,0,0,0,0,0.0001740433,valid,0.6244137421,0.0019731043,0,1,0,3
D4838,0.3325730675,0.9632936343,0,0.1562953089,0,0,0,0.0324317338,0,0,0,0,0,4e-10,0.1709745768,0.0922215857,0.7232590444,0.4442566305,0,0.8228271058000001,0,0,6,1.7715723760000002e-17,"[""""]",0,0,0.1223891993,0.8976071359000001,0,0.175611636,0,6.902e-07,0.0570755654,2.087e-07,0,0,0,1.0,0,0.003521962,0.6223647411000001,none,1.1301e-06,0,0,0,0,0.0,0,fail,neutral,temperror,1,TLS 1.3,1,0,0,0,0,0.0107945855,self signed,0.4151444373,0.0015851102,0,1,0,4
D4839,0.6385462552,0.4928602311,0,0.0086912892,0,0,0,1.28948e-05,0,0,0,0,0,4e-10,0.0559673755,0.064043673,0.3302231587,0.0218400532,0,0.2582892335,0,0,4,7.277122971e-58,"[""""]",0,0,0.8861131247,0.7368185437,0,9.3646e-06,0,0.0023233491,0.011145847,9.775e-07,0,0,0,1.0,0,0.0271371913,0.5819376329,invoice_payment,0.0821692373,0,0,0,0,0.0,0,softfail,pass,fail,1,TLS 1.3,0,0,0,0,0,0.9422076168,expired,0.0037538466,3.71437e-05,0,1,0,5
D4840,0.5676250499000001,0.3842204795,0,0.5844927252000001,0,0,0,1.91839e-05,0,0,0,0,0,0.0026021457,0.0927360223,0.4350755033,0.8539039482,0.7306439547,0,0.6109660843,0,0,4,1.376298554e-41,"[""""]",0,0,0.0659618283,0.7547034182,0,0.1782667955,0,0.8299576978000001,0.0001832285,3.42e-08,0,0,0,1.0,0,0.0002065655,0.5486469924,none,0.5662516855,0,0,0,0,0.0,0,fail,policy,temperror,1,TLS 1.2,1,0,0,1,0,0.0524476823,valid,0.0448786815,0.6209020103,0,1,0,0
D4841,0.9017962611,0.0019753315,0,1.9e-09,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.8077194728,0.8441099325,0.1104452971,0,0.0,0,0,0,0.0,"[""""]",0,0,0.6549644109,0.1561046065,0,0.0002046543,0,0.7367527488000001,0.8111643432000001,6.3e-09,0,0,0,0.0,0,5.5836000000000005e-05,0.2128733431,meeting_request,0.0003726669,0,0,0,0,0.0,0,pass,none,none,1,TLS 1.0,3,0,0,0,0,0.0182165616,mismatch,0.0013752999999999,2.0318e-06,0,1,0,0
D4842,0.3925385456,2.4926e-06,0,1.87e-08,0,0,0,0.2731911077,0,0,0,8,0,8.351000000000001e-07,0.0,0.1938235335,0.1315487203,0.276785891,0,0.5329490829,0,1,4,2.9235916659999998e-98,"[""""]",0,0,3.31573e-05,0.2411534144,0,0.0021140615,0,0.6742027775,0.006504363,0.1201751902,0,0,0,1.0,0,0.0057929043,0.1195245602,invoice_verification,0.0,0,0,1,0,0.0,0,fail,policy,none,1,TLS 1.1,0,0,0,0,0,2.57938e-05,valid,0.0847906774,0.0391576297,0,1,0,0
