Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D6483,0,9.13048950540214e-06,0,7.930142667299155e-08,0,0,0,0.0483287880566278,0,0,0,1,0,2.383598493549748e-05,0.0079819099436762,0,0,0,0,0.905917986222168,0,0,4,0.4858355065017521,"[""winword.exe""]",0,0,0.0712838095149159,0,0,0.0986331607829328,0,0.0610104982189042,0.5896814389905388,0.0005437058723456,0,1,0,1.0,0,0.2500823018119189,0.0305868,document_download,0.0003418735587833,0,0,0,0,0.0,0,pass,temperror,none,1,TLS 1.3,0,0,0,0,0,0.0008428638595009,expired,0.5999969770593553,0.0088089391771813,0,0,0,"[""""]"
D6484,0,1.0055175444298275e-09,0,2.601887509635799e-07,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,7.323597077530934e-05,0,0,1.7915462513461328e-10,0,0.0005888444791495,1.165650262868599e-06,0.0002389768039564,0,0,0,0.5,0,8.618476824071788e-07,0.8287703,none,5.8668062508078347e-08,0,0,0,0,0.0,0,pass,temperror,pass,1,TLS 1.3,4,0,0,0,0,0.8410225206636006,valid,1.0441846995929968e-11,0.1844376596292211,0,1,0,"[""""]"
D6485,0,0.0237451462117548,0,0.0086564847738004,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0027019939151017,0,0,0.0010319318006426,0,4.9551968920879504e-05,0.1555851992547153,2.904287359061145e-05,0,0,0,1.0,0,1.7684354356499796e-06,0.3800395,sensitive_data_request,0.0588584978589632,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.1,4,0,0,0,0,0.0855063331205978,valid,3.605850126528291e-08,0.0050476290673363,0,1,0,"[""""]"
D6486,0,0.0097373585939093,0,0.7141124277289346,0,0,0,0.782380988010245,0,0,0,0,0,0.0002004736414987,0.0040104817329334,0,0,1,0,0.8335914923169367,0,0,7,5.433344136368436e-08,"[""winword.exe""]",0,0,0.8813222053094885,0,0,0.7585479958926393,0,0.0029436958069711,0.0188178406883297,0.5405235553758806,0,0,0,1.0,0,0.0040269899027844,0.9570488,meeting_request,8.720487334262147e-05,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.2,0,0,0,0,0,0.0001666589314961,self signed,0.6711831006887858,8.327102156853348e-09,0,1,0,"[""""]"
D6487,0,4.871821015703913e-06,0,9.437295270482884e-07,0,0,0,0.1073080089578928,0,0,0,0,0,1.0812760101539482e-15,0.0039958476183477,0,0,0,0,0.9239781580977806,0,1,6,101.1002577339016,"[""winword.exe""]",0,0,0.0046092794092319,0,0,0.0109585016573864,0,1.7307137269589962e-08,0.1172670384598878,0.0200613232894198,0,0,0,0.0,0,1.3187594848942495e-06,0.9305185,none,8.679662667119081e-13,0,0,0,0,0.0,0,pass,none,temperror,1,TLS 1.3,0,0,0,0,0,0.048377843618941,valid,1.7884170647304037e-06,0.0008623602195191,0,1,0,"[""""]"
D6488,0,0.759042506371529,0,4.401848968508361e-16,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.9893372812904755e-16,0,0,2.271177324345753e-06,0,0.0077572847696235,0.002196478266042,0.0489620998554544,0,0,0,0.5,0,0.0023098128628531,0.7543909,none,8.965932008011265e-11,0,0,0,0,0.0,0,fail,none,fail,1,TLS 1.3,1,0,0,0,0,0.1964065064778441,valid,0.3355461142841456,0.6003397726927193,0,1,0,"[""""]"
D6489,0,0.0590970306691305,0,0.0742889530047345,0,0,0,0.0125002232097997,0,0,0,0,0,3.711373604598701e-09,0.4750340081737157,0,0,0,0,0.4969584528646784,0,0,4,0.0003670421739148,"[""outlook.exe""]",0,0,2.583461058028304e-07,0,1,0.0297670108243317,0,0.5373614597845685,2.657927351805782e-11,0.8285760127788478,0,0,0,0.5,0,0.2914977284601272,0.606743,legal_threat,0.0704842613509947,0,0,0,0,0.0,0,pass,policy,fail,1,TLS 1.2,0,0,0,0,0,1.1743929831918147e-10,mismatch,0.032376539506565,0.0009967097886089,0,1,0,"[""""]"
D6490,0,0.0009489213045416,0,0.8203404392203072,0,0,1,0.4733462016235837,0,0,0,1,0,0.0017373585445675,0.0004469980637904,0,0,0,0,0.6849688309225267,0,0,6,6.111329152082449e-13,"[""acrobat.exe""]",0,0,7.738380950906173e-12,0,0,0.1137507030014362,0,0.0008044218403893,0.9300209325390184,0.5092681211112982,0,0,0,1.0,0,9.194424219615258e-10,0.6968452,link_click,3.187215822750272e-05,0,0,0,0,0.0,0,pass,pass,none,1,TLS 1.2,0,0,0,0,0,5.5551965360646765e-05,valid,4.585516712744699e-06,0.0047910681042127,0,1,0,"[""""]"
D6491,1,0.004509066708348,0,5.561853997126305e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0792053915258334,0,0,1.5243514246932648e-10,0,0.0220872622820152,0.172899164521259,1.7226973064700642e-08,0,0,0,0.5,0,0.9685608984305908,0.8459572,bank_detail_update,4.55878314597172e-20,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.1,3,0,0,0,0,6.701364288205858e-07,expired,0.3127902367298497,0.0001225993562521,0,1,0,"[""""]"
D6492,0,7.95102329607322e-07,0,0.0019630612523884,0,0,0,0.203544147645697,0,0,0,0,0,0.0056319051883259,0.0015927817737961,0,0,0,0,0.6229747291932176,0,0,4,5.2361160811659795e-24,"[""winword.exe"", ""powershell.exe""]",0,0,0.4102558894696482,0,0,5.8982656027584665e-05,0,0.2861285941579896,6.250697930755074e-05,0.0098680184526562,0,0,0,1.0,0,3.782019734326415e-09,0.0964445,vpn_or_mfa_reset,1.817255758746218e-20,0,0,0,0,0.0,0,pass,neutral,fail,1,TLS 1.1,0,0,0,0,0,0.0013644810134852,valid,0.003237193783785,0.0006550788559314,0,1,0,"[""""]"
