Data ,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_Count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_Score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dna_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing-keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,total_components_detected_malicious,unique_parent_process_names(categorical)
D6083,0,5.6069952611123614e-08,0,1.7986823703663183e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",1,0,0.0657943084873995,0,0,0.0162309863937984,0,0.0413701554490112,0.0245686413135199,0.1053566225464734,0,0,0,1.0,0,0.2324106257938351,0.7579451,none,0.0015521942982329,0,0,0,0,0.0,0,pass,neutral,pass,1,TLS 1.2,1,0,0,0,0,0.5247358018765659,valid,0.1682329964642666,4.018511433893743e-09,0,1,0,"[""""]"
D6084,0,0.0102756146718236,0,4.582158055621546e-05,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0003874185669527,0,0,0.2848663977395035,0,1.528041258799348e-05,0.0246944504130849,0.9550170373536334,0,0,0,0.5,0,0.151774288049492,0.6585649,sensitive_data_request,2.3901271948622323e-05,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.3,1,0,0,0,0,0.0064861995194262,valid,1.9262567750709028e-08,0.0167520350749255,0,1,0,"[""""]"
D6085,0,0.0009176117101537,0,0.1032076956359172,1,0,0,0.0004215053516336,0,0,0,0,0,0.6873356140294338,0.0006805427449347,0,0,0,0,0.9807474310521594,0,0,4,3.339099233638096e-56,"[""winword.exe""]",0,0,8.264915647028772e-06,1,0,5.935563525692164e-12,0,6.547944499728808e-05,0.607001201980218,5.629389379932493e-06,0,0,0,1.0,0,0.0007169993313558,0.5761014,meeting_request,4.850957886951449e-08,0,0,0,0,0.0,0,pass,pass,pass,1,TLS 1.3,0,0,0,0,0,3.263748893825608e-05,valid,0.0233818541361476,0.7054637817405213,0,1,0,"[""""]"
D6086,0,0.0002315990517715,0,0.0396181466083793,0,0,1,0.1649419426985227,0,0,0,0,0,4.085335657476387e-05,0.0006427504907403,0,0,0,0,0.2591377178924418,0,0,4,8.417155788266802,"[""winword.exe""]",0,0,0.1019834003917656,0,0,0.0002678298176895,0,0.0001378138238894,2.2464359787587487e-08,0.016073457298823,0,0,0,0.5,1,3.4676868825987584e-08,0.3348546,none,1.4198517594863949e-06,0,0,0,0,0.0,0,pass,fail,permerror,1,TLS 1.2,1,0,0,0,0,1.5515136158176822e-08,valid,0.0004408364272228,0.0004775923071116,0,1,0,"[""""]"
D6087,0,0.0309799881572122,0,0.0875033794904273,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,2.031360682526081e-05,0,0,0.1729735128280015,0,2.604561451150315e-07,0.8642821264907007,4.662872425300366e-05,0,0,0,0.5,0,7.297252047122764e-07,0.2544564,none,6.148461877974475e-07,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,0,0,0,0,0,0.0714657640422071,self signed,0.155363360841238,0.0013726021247969,0,1,0,"[""""]"
D6088,0,0.0037890564686401,0,0.1293074229946316,0,0,0,0.0088416671436038,0,0,0,0,0,7.983050863631104e-09,0.0006772537245721,0,0,0,0,0.5245037534481872,0,2,6,2.4928326306136455e-21,"[""outlook.exe""]",0,0,0.0400589758980099,0,0,0.0369899873103412,0,0.7900516680541412,0.0023142948077579,0.2132856013981645,0,0,0,1.0,0,0.7591834753954474,0.232539,legal_threat,0.2748517145773066,0,0,0,0,0.0,0,pass,neutral,fail,1,SSL,0,0,0,0,0,0.0041973012238421,valid,7.81020996397808e-15,2.077212283630716e-08,0,1,0,"[""""]"
D6089,0,0.0548569974854417,0,0.0109656005838416,0,0,1,0.0005034589331277,0,0,0,0,0,0.2962202637564963,0.4663272414931324,0,1,0,0,0.7193356828375782,0,0,5,1.391836171375241e-40,"[""acrobat.exe""]",0,0,0.0004923091068029,0,0,0.0027162556503518,0,0.1986529872240782,0.0112380190688671,0.2565349438671355,0,0,1,0.0,0,9.45694157756637e-07,0.9161564,link_click,0.0036045782368906,0,0,0,0,0.0,0,pass,fail,pass,1,TLS 1.0,0,0,0,0,0,6.187092503917674e-05,valid,3.517981950903919e-08,0.0461018250673235,0,1,0,"[""""]"
D6090,0,9.176310550185071e-10,0,0.0026880584317482,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,"[""""]",0,0,1.912088026115384e-09,0,0,0.0007384112081928,0,0.1759129590209771,2.289611137190308e-06,0.0079336207449977,0,0,0,1.0,0,4.153504463630649e-05,0.2133941,bank_detail_update,1.404834106322213e-09,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.1,0,0,0,0,0,0.1214909382617861,valid,1.1915967531893364e-05,5.989587497770513e-07,0,1,0,"[""""]"
D6091,0,0.2009615034561481,0,2.4732408491014464e-10,0,0,0,0.2337653998191006,0,0,0,0,0,0.2244996425861671,3.631118741911302e-07,0,0,0,0,0.7921336387536642,0,0,4,3.2379706257807743e-10,"[""winword.exe"", ""powershell.exe""]",0,0,3.326981450372138e-08,0,0,8.24118904962957e-06,0,4.96439464423729e-05,0.1232563403870015,0.2978286988030559,0,0,0,1.0,0,0.0195485988170858,0.7808345,vpn_or_mfa_reset,8.473303531286754e-31,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.1,1,0,0,0,0,0.0867714670696808,revoked,0.0142567487967943,0.0006592111302565,0,1,0,"[""""]"
D6092,0,1.149823294965404e-08,0,2.086465399116653e-06,0,0,0,0.1583856080383848,0,0,0,0,0,0.0005472037920751,0.0028378405636963,0,0,0,0,0.4472249446188754,0,0,4,2.6720304996417106e-19,"[""winword.exe""]",0,0,0.0060499398835851,0,0,2.902760665388869e-05,1,0.286039977424087,0.0610611015650578,4.584773245126086e-05,0,0,0,1.0,0,0.1929112850171689,0.7759437,wire_transfer,0.1220997428375235,0,0,0,0,0.0,1,pass,fail,none,1,TLS 1.2,1,0,0,0,0,8.858514258222156e-16,self signed,8.57329218190986e-09,0.5968220053088779,0,1,0,"[""""]"
