Data,sender_known_malicios,sender_domain_reputation_score,sender_spoof_detected,sender_temp_email_likelihood,dmarc_enforced,packer_detected,any_file_hash_malicious,max_metadata_suspicious_score,malicious_attachment_count,has_executable_attachment,unscannable_attachment_present,total_yara_match_count,total_ioc_count,max_behavioral_sandbox_score,max_amsi_suspicion_score,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,any_exploit_pattern_detected,total_embedded_file_count,max_suspicious_string_entropy_score,max_sandbox_execution_time,unique_parent_process_names,return_path_mismatch_with_from,return_path_known_malicious,return_path_reputation_score,reply_path_known_malicious,reply_path_diff_from_sender,reply_path_reputation_score,smtp_ip_known_malicious,smtp_ip_geo,smtp_ip_asn,smtp_ip_reputation_score,domain_known_malicious,url_Count,dns_morphing_detected,domain_tech_stack_match_score,is_high_risk_role_targeted,sender_name_similarity_to_vip,urgency_keywords_present,request_type,content_spam_score,user_marked_as_spam_before,bulk_message_indicator,unsubscribe_link_present,marketing_keywords_detected,html_text_ratio,image_only_email,spf_result,dkim_result,dmarc_result,reverse_dns_valid,tls_version,total_links_detected,url_shortener_detected,url_redirect_chain_length,final_url_known_malicious,url_decoded_spoof_detected,url_reputation_score,ssl_validity_status,site_visual_similarity_to_known_brand,url_rendering_behavior_score,link_rewritten_through_redirector,token_validation_success,Analysis_of_the_qrcode_if_present,total_components_detected_malicious
D5133,0.9696993888,0.0010793718,1,0.3989226205,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.6298956241,0.1797828955,0.4222875452,0,0.0,0,0,0,0.0,"[""""]",0,0,1.1068e-06,0.0701759623,0,0.0102766271,0,0.4871441853,0.020654582,3.38e-08,0,0,0,1.0,0,0.2916561164,0.7197443714,none,0.0016788611,0,0,0,0,0.0,0,fail,none,pass,1,TLS 1.2,0,0,0,0,0,0.0629439847,valid,0.0292821246,2.8175599119999997e-16,0,1,0,0
D5134,0.8344371524,0.9033474043,0,0.0453994298,0,0,0,0.9607870997,0,0,0,0,0,0.1972642154,0.7185384681,0.9002356294,0.7077753841000001,0.6840374541,0,0.3935529689,0,0,4,1.658138804e-91,"[""""]",0,0,0.0254364938,0.6003886943,0,6e-10,0,0.0002734331,0.1065214225,3.3e-09,0,0,0,1.0,0,3.21e-08,0.22909888,legal_threat,0.0159588391,0,0,0,0,0.0,0,pass,none,fail,1,TLS 1.2,0,0,0,0,0,1.6953e-06,valid,2.07536e-05,0.0007434817,0,1,0,0
D5135,0.9033500783,2e-10,0,0.7709617685,0,0,0,0.0370893957,0,0,0,0,0,0.0016857627,0.0629674992,0.4032603776,0.5631028055,0.5643984119000001,0,0.2832117238,0,0,4,1.413469516e-23,"[""""]",0,0,2.82e-08,0.7021051071000001,0,0.0022632365,0,0.0027672907,0.4002787087,0.0003858111,0,0,0,0.5,0,0.7888153027,0.7688084413,link_click,0.0013944161,0,0,0,0,0.0,0,softfail,policy,temperror,1,TLS 1.2,0,0,0,0,0,4.9927830399999996e-17,valid,0.029457224,2.2012e-06,0,1,0,0
D5136,0.3477731644,0.8661700838,0,0.0010656509,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.7995719163,0.5030186581,0.9373216574,0,0.0,0,0,0,0.0,"[""""]",0,0,1.7e-09,0.3741455449,0,4.3436e-06,0,0.0001819158,0.0003173049,0.2188286223,0,0,0,0.5,0,2.7579500000000003e-05,0.2240099378,bank_detail_update,0.0007931778,0,0,0,0,0.0,0,pass,fail,none,1,TLS 1.3,0,0,0,0,0,0.0008841271,valid,0.0061406828,0.0083583264,0,1,0,2
D5137,0.8457801434000001,1.3023e-06,0,0.2916773039,0,0,0,0.1602153731,0,0,0,0,0,5.4e-09,0.0001852473,0.2737404616,0.6949455714,0.3920767514,1,0.6948240601,0,0,5,1.120632938e-105,"[""""]",0,0,0.0318001892,0.0137541748,0,0.0102775872,0,0.064949892,0.8656159466000001,0.6154340986,0,0,0,0.5,0,0.1842876158,0.735717355,vpn_or_mfa_reset,0.0057358527,1,0,0,0,0.0,0,pass,temperror,pass,1,TLS 1.2,4,0,0,1,0,6.216e-07,valid,0.0181427522,1.78065e-05,0,1,0,0
D5138,0.1891965176,0.0013687681,0,0.025331688,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.7181864490000001,0.8371992309,0.3737259471,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0820093269,0.5372308755,0,0.0022935278,0,0.0691405399,3.61397e-05,0.0014233877,0,0,0,1.0,0,0.3707884886,0.3191186094,none,0.9514398422,0,0,0,0,0.0,0,fail,fail,none,1,TLS 1.3,1,0,0,0,0,0.0631903577,mismatch,0.8849745142000001,0.0613174871,0,1,0,3
D5139,0.8759681451,4.85067e-05,0,2.9146e-05,0,0,0,0.7414226027,0,0,0,0,0,0.0039911989,0.0282616304,0.0111606792,0.3738656929,0.6053521668,0,0.985031424,0,0,4,1.286077401e-66,"[""""]",0,0,0.0755387877,0.5431129042,0,0.0002314456,0,0.0684364161,5.35e-08,0.773512014,0,0,0,1.0,0,8.665e-07,0.4281543755,legal_threat,0.0951237226,0,0,0,0,0.0,0,pass,policy,temperror,1,TLS 1.2,0,0,0,0,0,0.0004302916,valid,0.767711708,4.1215e-06,0,1,0,0
D5140,0.1601767518,3.1e-09,0,0.0063197357,0,0,0,0.0352863882,0,0,0,0,0,3.88555e-05,3.1e-09,0.8022744409,0.7536053989,0.9533690093,0,0.4903777936,0,0,5,6.6436e-06,"[""""]",0,0,0.0016039838,0.237516119,0,0.0001790939,0,9.08362e-05,0.0239084482,6.784e-07,0,0,0,0.5,0,0.1168932358,0.1192724176,link_click,0.0012454494,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.2,0,0,0,0,0,3.99e-07,self signed,0.0277273494,0.0361727735,0,1,0,0
D5141,0.8770750385,0.1740886128,0,0.0015848845,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.7160921618,0.8978125148,0.2475129048,0,0.0,0,0,0,0.0,"[""""]",0,0,0.0442856654,0.9125558357,0,0.4754935842,0,0.0768725232,0.0517197235,0.0001500359,0,0,0,1.0,0,0.4249916639,0.5412430134,bank_detail_update,0.7382124982,0,0,0,0,0.0,0,pass,pass,pass,1,TLS 1.1,4,0,0,0,0,0.000910895,valid,0.6328821719000001,2.03617e-05,0,1,0,0
D5142,0.2348238183,8.908640000000001e-05,0,0.0007813994,0,0,0,0.5469607022,0,1,0,3,0,0.6438114472,0.0088089663,0.4358864381,0.8062849768,0.5431075698,0,0.7679494564,0,2,4,2.8584990790000002e-42,"[""""]",0,0,0.7673764068000001,0.0963124716,0,1.7087400000000002e-05,0,0.9691382977,0.5024932577,0.0004430382,0,0,0,0.5,0,0.5352495424,0.2823288358,vpn_or_mfa_reset,0.0018001747,0,0,0,0,0.0,0,pass,none,pass,1,TLS 1.3,0,0,0,0,0,7.110000000000002e-08,valid,0.1180493073,0.00268474,0,1,0,0
